,variant,correct_counts_6261_x_9_1,correct_counts_6261_x_9_2,correct_counts_6261_x_9_3,correct_counts_6261_x_9_4,correct_counts_6261_x_8_2,correct_counts_6261_x_115_3,correct_counts_6261_x_115_2,correct_counts_6261_x_8_3,correct_counts_6261_x_8_1,correct_counts_6261_x_85_4,correct_counts_6261_x_115_1,correct_counts_6261_x_8_4,correct_counts_6261_x_85_1,correct_counts_6261_x_115_4,correct_counts_6261_x_85_2,correct_counts_6261_x_85_3,correct_counts_6261_x_0_2,correct_counts_6261_x_0_3,correct_counts_6261_x_0_1,correct_counts_6261_x_11_4,correct_counts_6261_x_0_4,correct_counts_6261_x_11_1,correct_counts_6261_x_11_3,correct_counts_6261_x_11_2,correct_counts_6261_x_105_1,correct_counts_6261_x_10_4,correct_counts_6261_x_95_4,correct_counts_6261_x_75_1,correct_counts_6261_x_75_3,correct_counts_6261_x_7_4,correct_counts_6261_x_105_2,correct_counts_6261_x_12_4,correct_counts_6261_x_105_3,correct_counts_6261_x_75_2,correct_counts_6261_x_95_3,correct_counts_6261_x_10_3,correct_counts_6261_x_7_1,correct_counts_6261_x_12_1,correct_counts_6261_x_10_2,correct_counts_6261_x_95_2,correct_counts_6261_x_105_4,correct_counts_6261_x_7_2,correct_counts_6261_x_12_2,correct_counts_6261_x_12_3,correct_counts_6261_x_7_3,correct_counts_6261_x_10_1,correct_counts_6261_x_75_4,correct_counts_6261_x_95_1,mean_bin1__7_,mean_bin2__7_,mean_bin3__7_,mean_bin4__7_,meanbin__7_,mean_bin1__75_,mean_bin2__75_,mean_bin3__75_,mean_bin4__75_,meanbin__75_,mean_bin1__8_,mean_bin2__8_,mean_bin3__8_,mean_bin4__8_,meanbin__8_,mean_bin1__85_,mean_bin2__85_,mean_bin3__85_,mean_bin4__85_,meanbin__85_,mean_bin1__9_,mean_bin2__9_,mean_bin3__9_,mean_bin4__9_,meanbin__9_,mean_bin1__95_,mean_bin2__95_,mean_bin3__95_,mean_bin4__95_,meanbin__95_,mean_bin1__10_,mean_bin2__10_,mean_bin3__10_,mean_bin4__10_,meanbin__10_,mean_bin1__105_,mean_bin2__105_,mean_bin3__105_,mean_bin4__105_,meanbin__105_,mean_bin1__11_,mean_bin2__11_,mean_bin3__11_,mean_bin4__11_,meanbin__11_,mean_bin1__115_,mean_bin2__115_,mean_bin3__115_,mean_bin4__115_,meanbin__115_,mean_bin1__12_,mean_bin2__12_,mean_bin3__12_,mean_bin4__12_,meanbin__12_,mean_bin1__0_,mean_bin2__0_,mean_bin3__0_,mean_bin4__0_,meanbin__0_
401,00011001110,727.0,94.0,29.0,9.0,248.0,0.0,0.0,59.0,1049.0,11.0,925.0,15.0,948.0,0.0,171.0,19.0,4.0,1.0,643.0,0.0,19.0,634.0,3.0,14.0,803.0,7.0,5.0,1003.0,52.0,16.0,16.0,1.0,6.0,242.0,27.0,23.0,719.0,712.0,42.0,36.0,10.0,402.0,2.0,0.0,124.0,947.0,7.0,996.0,40102.83442992675,12215.870756151024,3763.1873530126627,469.8951203574752,2.757700755772739,26176.888101699602,9268.118929717553,1911.3598416689986,251.1515996755313,2.7880792132645067,34511.628866813204,6927.837171052632,1648.5132906433946,512.2391775883665,2.6751158097853462,36670.284447068676,5708.287943746523,629.8944415356074,295.817084571005,2.5752675290841496,35566.901442355345,3614.6607370976885,854.3265054856092,308.8276975667574,2.5807947451297526,38747.971016008116,1442.5530279249442,811.139524171159,167.69145702527783,2.5291599298913425,38992.13225710096,1423.5223810410196,769.0951560750935,249.63678975357104,2.5188661032848225,6029.575434290888,84.48349781426677,38.992958682077855,49.75233176089168,2.488231666436492,6170.918580789215,114.15720415568647,23.059164270573174,0.0,2.47017159619958,12516.204118985755,0.0,0.0,0.0,2.4389697818801257,41462.38581366631,53.99466067163131,0.0,17.047609737022192,2.438250242015577,33736.369904905594,1.880049720323182,0.10238316505741332,6.62500335273449,2.405735981261509
402,00000010111,727.0,131.0,102.0,28.0,337.0,0.0,0.0,99.0,782.0,54.0,1262.0,18.0,903.0,1.0,174.0,101.0,3.0,0.0,794.0,0.0,8.0,986.0,5.0,29.0,1050.0,46.0,13.0,891.0,117.0,108.0,36.0,0.0,40.0,454.0,59.0,15.0,462.0,924.0,57.0,80.0,52.0,672.0,8.0,0.0,200.0,1045.0,22.0,1115.0,25768.441594751264,20420.5600699838,6069.657020988166,3171.792062412958,2.9894424109322077,23253.845761330354,17387.297496246978,4300.559643755247,789.3335989802412,2.9421085955702013,25727.44878345846,9414.036800986842,2766.1494198931537,614.6870131060398,2.7815632229797407,34929.60638787238,5808.433346268392,3348.3862418471763,1452.1929606212973,2.6920396782693965,35566.901442355345,5037.452729359545,3004.8725365355913,960.7972813188009,2.675901180859033,43377.49767354322,3205.6733953887647,1772.490071336977,435.99778826572236,2.5730060920562803,43027.2209172867,1931.9232314128124,501.5837974402784,1640.470332666324,2.5586155366898784,7884.251813207262,190.08787008210024,259.953057880519,258.7121251566367,2.5402810807735636,9597.043723435592,236.4684943224934,38.43194045095529,0.0,2.472895665886318,17076.161727740564,0.0,0.0,9.23149680775597,2.4393975482547865,53807.92765706134,215.97864268652523,0.0,0.0,2.4390382872098746,41658.9077830405,1.4100372902423866,0.0,2.7894750958882066,2.405620735078344
403,10100001111,726.0,281.0,89.0,29.0,477.0,22.0,0.0,185.0,846.0,64.0,1169.0,45.0,940.0,5.0,412.0,88.0,0.0,0.0,974.0,0.0,1.0,699.0,0.0,54.0,1185.0,47.0,42.0,634.0,195.0,112.0,55.0,1.0,34.0,651.0,87.0,51.0,450.0,1031.0,96.0,136.0,1.0,668.0,10.0,0.0,322.0,1193.0,71.0,1158.0,25099.13142345902,20299.009117186277,9772.147803790947,3289.2658425023264,3.047691529114722,16546.50753387592,24932.00588118234,7167.599406258744,2547.3947967089603,3.1229323588659175,27833.02003939368,13324.912623355263,5169.067097780136,1536.7175327650993,2.8796669988684123,36360.83056987823,13753.30194633665,2917.405834480708,1721.1175829585748,2.745329112259555,35517.97860680878,10805.528373664367,2621.8985858006627,995.1114699373295,2.7189358784878728,45050.35184391305,5449.6447721609,2613.6718001070676,1408.6082390123338,2.6329641354476245,49121.02828164883,3253.7654423794734,1705.3849112969465,1676.1327312025485,2.5793963134650477,8897.941332048196,290.41202373654204,220.96009919844116,4.9752331760891675,2.4993584769109867,6803.583734971075,440.320644600505,0.0,0.0,2.4861103397600908,15817.775800101997,0.0,236.28419398099413,46.157484038779856,2.449113161868407,60038.93226669939,269.9733033581565,0.0,17.047609737022192,2.439395667507847,51102.99267088343,0.0,0.0,0.34868438698602583,2.405558189911575
404,00010100110,726.0,128.0,51.0,37.0,536.0,2.0,2.0,86.0,793.0,63.0,1676.0,40.0,880.0,1.0,298.0,81.0,14.0,22.0,983.0,3.0,0.0,1217.0,4.0,18.0,842.0,46.0,22.0,608.0,131.0,126.0,25.0,3.0,25.0,630.0,46.0,27.0,311.0,1110.0,80.0,116.0,10.0,715.0,1.0,0.0,209.0,1034.0,52.0,1066.0,17346.28860599057,21727.23281255717,6342.791586932633,3700.4240728151176,3.090329406263705,15867.94413343306,24127.747626950655,4815.156524204593,1865.697597589661,3.0757776121860787,26089.343843072325,14973.067434210527,2402.9176778869823,1365.971140235644,2.8415719639176644,34039.92649094983,9947.776650505637,2685.339461283379,1694.2251207248469,2.7252691703302645,35517.97860680878,4922.091216473448,1502.4362682677956,1269.6249788855582,2.6500783558277323,41471.22199102877,4648.226423313708,1381.9414115508634,737.8424109112225,2.592602189282081,42574.30280236789,2711.4712019828944,902.850835392501,1640.470332666324,2.5738000173649738,6322.419073067157,132.00546533479184,162.47066117532438,49.75233176089168,2.5043411989856987,11845.438348297279,146.77354820016834,30.745552360764233,24.17092979964424,2.469034801724158,22678.008760454188,22.57032451074085,21.480381270999466,9.23149680775597,2.440194035849385,64639.393614002256,26.997330335815654,0.0,51.14282921106658,2.4381429406918307,51575.19691527558,6.580174021131137,2.252429631263093,0.0,2.4056250070774174
405,10010011010,724.0,258.0,100.0,10.0,633.0,0.0,19.0,162.0,716.0,20.0,1075.0,17.0,844.0,1.0,525.0,89.0,16.0,0.0,896.0,2.0,0.0,893.0,15.0,22.0,1082.0,56.0,7.0,644.0,241.0,99.0,25.0,1.0,26.0,687.0,52.0,39.0,403.0,1038.0,76.0,113.0,17.0,505.0,2.0,0.0,303.0,1028.0,14.0,1079.0,22477.666585897747,15345.807790687231,9195.53038679707,2907.476057211878,3.049025928093251,16807.493457123175,26310.734317008093,8858.417727735166,502.3031993510626,3.09645831201909,23556.078425775268,17682.74568256579,4526.426323461525,580.5377346001487,2.896587287778896,32647.38404359279,17525.445441327043,2950.5581735088977,537.8492446745546,2.7576424738650456,35420.13293571564,9921.090108204295,2945.953467191756,343.141886185286,2.6988778175828294,41976.96860067546,4528.01367098663,1562.1946391444542,234.76803983538895,2.5782049196093584,42327.25655786673,2575.8976418837497,1304.1178733447236,1997.0943180285683,2.590775399776163,8124.533773228817,132.00546533479184,168.96948762233737,84.57896399351584,2.5022038791807866,8691.845887452317,179.38989224465018,115.29582135286587,16.11395319976283,2.47962077116632,14545.858840983445,214.41808285203805,0.0,9.23149680775597,2.445250982581685,60446.56808228319,53.99466067163131,0.0,17.047609737022192,2.4380140605839267,47010.555886151495,7.520198881292728,0.0,0.0,2.4056177718072718
406,01100001111,724.0,288.0,99.0,23.0,803.0,1.0,5.0,204.0,828.0,43.0,1330.0,37.0,876.0,0.0,435.0,124.0,0.0,0.0,948.0,0.0,1.0,1011.0,3.0,48.0,1015.0,50.0,26.0,546.0,289.0,118.0,78.0,1.0,26.0,648.0,87.0,57.0,386.0,1130.0,137.0,188.0,2.0,768.0,4.0,0.0,363.0,1256.0,70.0,1178.0,21529.477176567074,23337.782937124346,11016.42749309352,3465.47651263638,3.101920669003782,14249.831409300083,24817.111844863528,10622.74988927578,2511.5159967553127,3.1947154001540015,27240.8281236619,22431.666324013157,5699.944259173772,1263.5233047179706,2.927522740844083,33885.1995523546,14521.083365670978,4110.890039495543,1156.3758760502924,2.769504014116811,35420.13293571564,11074.705237065258,2916.4939325198384,789.2263382261578,2.7211317743030254,45828.4235510618,7533.332479163597,2613.6718001070676,871.9955765314447,2.632571452291653,51715.0138489111,4643.394433395707,1906.0184302730577,1783.1199268112218,2.5897879457680135,7621.443419433687,411.8570518445505,168.96948762233737,9.950466352178335,2.506761123273472,9840.376475044,391.3961285337822,23.059164270573174,0.0,2.477891979451495,17996.271868379517,56.42581127685212,10.740190635499733,0.0,2.4405338303829702,65804.06737281311,107.98932134326262,0.0,17.047609737022192,2.4382873196709336,49738.847075972786,0.0,0.0,0.34868438698602583,2.4055583416787107
407,00100000110,724.0,109.0,41.0,10.0,238.0,0.0,6.0,59.0,865.0,25.0,1416.0,20.0,972.0,1.0,216.0,70.0,2.0,0.0,653.0,0.0,0.0,873.0,5.0,14.0,982.0,47.0,7.0,937.0,53.0,88.0,23.0,0.0,13.0,337.0,54.0,30.0,530.0,917.0,43.0,71.0,2.0,506.0,3.0,0.0,163.0,1107.0,13.0,1159.0,29561.19923207396,15376.195528886612,4946.770472105355,2584.4231619661136,2.9114669256707173,24454.381008267726,12906.430079813286,1948.1167617010947,466.42439939741524,2.8411323506704256,28458.111505999448,6648.488898026316,1648.5132906433946,682.985570117822,2.7069525714742135,37598.646078640035,7210.468981574555,2320.6637319732904,672.3115558431932,2.6434823233262352,35420.13293571564,4191.468301528171,1207.84092154862,343.141886185286,2.599543292997994,45089.25542927049,2845.035138407529,1622.279048342318,234.76803983538895,2.5570975033103234,45580.03211046543,1457.4157710658058,1003.1675948805567,1676.1327312025485,2.559943312542343,7373.652648161458,121.44502810800847,84.48474381116868,9.950466352178335,2.4840930276641324,8497.179686165591,114.15720415568647,38.43194045095529,0.0,2.468610000890371,19159.940575658195,67.71097353222254,0.0,9.23149680775597,2.4407526309374172,53400.29184147754,80.99199100744696,0.0,0.0,2.4380810611883152,34261.04128756353,0.940024860161591,0.0,0.0,2.405563826061694
408,01011000100,723.0,258.0,112.0,35.0,526.0,0.0,0.0,157.0,981.0,29.0,1676.0,25.0,820.0,0.0,423.0,79.0,10.0,0.0,919.0,0.0,609.0,1452.0,37.0,10.0,1033.0,35.0,12.0,742.0,258.0,91.0,74.0,0.0,12.0,583.0,47.0,25.0,532.0,1205.0,113.0,160.0,0.0,733.0,9.0,0.0,268.0,1300.0,25.0,1236.0,29672.750927289333,22274.212100146022,8133.340408124142,2672.5284970331404,2.980565677139415,19365.155504946266,22327.741057955922,9483.2853682808,896.9699988411832,3.084157903152743,32274.459407382034,14693.71916118421,4386.7218073053045,853.7319626472774,2.821840743188643,31719.02241202143,14120.501755583504,2619.034783226999,779.8814047781042,2.740152927179857,35371.210100169075,9921.090108204295,3299.4678832547665,1200.9966016485012,2.7323976995756127,48084.831501793204,6411.346790777529,1411.9836161497951,402.4594968606668,2.585553449458436,53526.68630858632,3829.9530728008385,835.9729957337972,1248.1839487678553,2.552976402268543,7756.602021945811,390.7361773909838,77.98591736415571,0.0,2.4953156852303184,14132.76621341631,81.54086011120462,284.39635933706916,0.0,2.4763400849943653,22678.008760454188,0.0,0.0,0.0,2.4389697818801257,70171.5939683538,242.97597302234087,0.0,0.0,2.4388273777116902,48217.300066264754,4.700124300807955,0.0,212.34879167448972,2.409147894397497
409,00111001000,723.0,65.0,21.0,2.0,112.0,0.0,2.0,11.0,954.0,5.0,814.0,13.0,821.0,0.0,77.0,26.0,2.0,0.0,481.0,1.0,22.0,712.0,0.0,1.0,759.0,4.0,9.0,967.0,36.0,16.0,39.0,0.0,2.0,140.0,6.0,10.0,981.0,659.0,27.0,39.0,0.0,283.0,0.0,1.0,45.0,904.0,1.0,947.0,54716.10650314067,8599.729910424725,1365.6728297223374,469.8951203574752,2.6487204282513206,25237.33877800949,5361.721694877923,1323.2491211554604,35.878799953647324,2.719258809437113,31386.171533784363,3128.7006578947367,307.3499355436838,443.9406205765843,2.593995434705402,31757.704146670236,2570.398664727966,861.9608147329365,134.46231116863865,2.5442306437353106,35371.210100169075,2499.499445865423,618.6502281102688,68.62837723705721,2.548996676339894,36841.695333493655,1562.7657802520228,180.25322759359088,301.84462264550007,2.521584384070958,37221.63417150926,915.1215306692269,334.3891982935189,142.64959414489775,2.5003322107282595,5699.18773926125,205.92852592227524,12.99765289402595,0.0,2.4838995907168386,6930.116765807446,8.154086011120462,0.0,8.056976599881414,2.461437938830568,11014.259624707463,22.57032451074085,0.0,0.0,2.4397848680419014,38376.00035281756,0.0,18.483686012457206,0.0,2.4377201789187786,25236.69350584695,0.940024860161591,0.0,7.671056513692568,2.4058142532072773
410,00010101110,723.0,95.0,57.0,17.0,151.0,0.0,0.0,56.0,861.0,46.0,1030.0,23.0,975.0,1.0,154.0,48.0,32.0,1.0,680.0,0.0,1.0,1184.0,4.0,12.0,1012.0,35.0,8.0,815.0,45.0,93.0,18.0,0.0,17.0,233.0,49.0,46.0,523.0,929.0,49.0,63.0,1.0,444.0,9.0,2.0,122.0,1031.0,37.0,934.0,29170.768298820152,13492.155760525011,3702.4907828027813,2731.265387077825,2.888361111093413,21270.352744651223,8923.436820761115,1654.0614014443256,1327.515598284951,2.859968282738736,28326.513302503496,4218.158922697368,1564.6905809496627,785.4334056354953,2.6795107719516795,37714.69128258646,5140.797329455932,1591.3122733531134,1237.0532627514756,2.624821871726211,35371.210100169075,3653.114574726387,1679.193476299301,583.3412065149862,2.615135501770945,36335.94872384697,2524.467798868652,1472.068025347659,268.30633124044454,2.5671151527242513,42450.77968011731,1660.7761112145229,1538.190312150187,1248.1839487678553,2.5643532989177165,7598.916985681666,95.04393504105012,110.48004959922058,4.9752331760891675,2.483800330841342,11524.239116174182,97.84903213344555,30.745552360764233,0.0,2.4652067987002613,13936.962424384137,0.0,0.0,9.23149680775597,2.439493835737445,54099.09609676405,242.97597302234087,36.96737202491441,0.0,2.439534248877463,35677.654020739974,15.040397762585457,0.10238316505741332,0.34868438698602583,2.4057334720328547
411,01001000000,722.0,139.0,72.0,16.0,244.0,0.0,0.0,56.0,998.0,33.0,1258.0,6.0,1065.0,0.0,184.0,101.0,10.0,0.0,825.0,0.0,0.0,1427.0,1.0,6.0,966.0,31.0,7.0,1092.0,92.0,75.0,18.0,0.0,2.0,325.0,34.0,24.0,864.0,795.0,106.0,90.0,0.0,519.0,2.0,0.0,208.0,1150.0,14.0,1112.0,48190.332333041326,15771.236125478561,6312.443301827692,2202.633376675665,2.82401318149901,28499.662818600165,12446.853934538036,3381.6366429528434,502.3031993510626,2.8463735456233814,32833.751772239826,6816.097861842105,1564.6905809496627,204.8956710353466,2.6663314984679505,41196.047400979056,6142.251354674621,3348.3862418471763,887.451253713015,2.649359379145281,35322.2872646225,5345.083430389135,2121.086496378064,549.0270178964577,2.6443356320643567,43260.786917470905,3606.38256981236,1021.4349563636816,234.76803983538895,2.555175886434083,47350.53019605713,3592.699342627335,802.5340759044453,1105.5343546229576,2.5557629790394314,7253.5116681506815,95.04393504105012,12.99765289402595,0.0,2.473657272623275,13889.433461807903,48.924516066722774,7.686388090191058,0.0,2.4615597058702576,17022.037601820626,0.0,0.0,0.0,2.4389697818801257,46295.78191273134,53.99466067163131,0.0,0.0,2.43794636391707,43285.389069280114,4.700124300807955,0.0,0.0,2.4055968581588956
412,00100011010,722.0,30.0,16.0,8.0,104.0,1.0,1.0,31.0,1050.0,8.0,754.0,5.0,862.0,0.0,83.0,27.0,5.0,0.0,468.0,0.0,0.0,779.0,1.0,7.0,741.0,6.0,2.0,968.0,34.0,20.0,4.0,0.0,5.0,118.0,10.0,7.0,646.0,651.0,13.0,33.0,0.0,249.0,2.0,0.0,57.0,812.0,6.0,941.0,36031.19755456562,7566.546811645783,1729.8522509816273,587.368900446844,2.6991295302721867,25263.437370334213,4519.165428539964,1249.7352810912682,215.27279972188396,2.7140202803608555,34544.528417687194,2905.222039473684,866.1680001685634,170.7463925294555,2.5886322628679226,33343.65526727131,2770.689469771704,895.1131537611263,215.13969786982184,2.548398163752095,35322.2872646225,1153.6151288609644,471.35255475068095,274.51350894822883,2.533563504201398,36608.27382134903,1322.3402755978655,300.4220459893181,67.07658281011113,2.5120789258499645,33433.59175582469,440.61407032222036,234.07243880546324,213.9743912173466,2.4968045913956445,5564.029136749125,21.120874453566692,32.494132235064875,0.0,2.4726386835286083,7582.248540117978,57.078602077843236,7.686388090191058,0.0,2.463613092665507,10202.397735908387,11.285162255370425,10.740190635499733,0.0,2.4399732769570783,37910.130849293215,53.99466067163131,0.0,0.0,2.4380455448319713,24554.620708391627,2.3500621504039776,0.0,0.0,2.4055916167626954
413,00001000111,722.0,135.0,45.0,31.0,247.0,0.0,0.0,92.0,969.0,49.0,1060.0,16.0,927.0,0.0,156.0,65.0,2.0,0.0,755.0,4.0,0.0,1235.0,3.0,51.0,1158.0,46.0,9.0,915.0,88.0,109.0,31.0,0.0,29.0,323.0,27.0,26.0,448.0,883.0,52.0,74.0,3.0,662.0,8.0,5.0,157.0,988.0,25.0,874.0,24987.579728243647,20116.682687989996,4764.68076147571,3201.1605074353,2.976507165610316,23880.211977123767,12370.257910325494,3234.608962824459,896.9699988411832,2.8891510989788327,31879.66479689418,6899.90234375,2570.563097274446,546.3884560942575,2.7117522674265535,35857.96801944374,5207.560931137179,2154.9020368323413,1317.7306494526588,2.6492799663292472,35322.2872646225,5191.2680798743395,1325.6790602362903,1063.7398471743866,2.641812121454379,34001.733602400695,2965.247890734607,811.139524171159,301.84462264550007,2.561898975597216,40680.28159452561,1762.4562812888814,869.4119155631491,1640.470332666324,2.5685099145154187,8695.203428280009,163.68677701514187,188.4659669633763,14.925699528267502,2.4929892624620136,12020.637929455332,415.8583865671436,23.059164270573174,32.22790639952566,2.478357087525091,14342.893368783676,0.0,0.0,0.0,2.4389697818801257,51420.34645149909,215.97864268652523,92.41843006228602,0.0,2.439933624964566,39612.68939067453,0.940024860161591,0.0,0.0,2.405562317057873
414,10101000010,721.0,145.0,49.0,15.0,291.0,0.0,0.0,66.0,935.0,49.0,1026.0,26.0,765.0,0.0,190.0,93.0,16.0,0.0,677.0,0.0,0.0,723.0,13.0,27.0,890.0,36.0,28.0,740.0,99.0,79.0,25.0,0.0,32.0,415.0,67.0,46.0,596.0,773.0,91.0,66.0,24.0,513.0,3.0,0.0,172.0,928.0,37.0,1161.0,33242.40517418128,15588.909696282277,5219.905038049823,2320.107156765034,2.885079771298752,19312.958320296817,15893.675024102415,3638.9350831775164,1327.515598284951,2.9751119953430125,30761.080067178595,8129.034745065789,1844.0996132621026,887.8812411531686,2.724248099912256,29591.527006337066,6342.542159718359,3083.167529621657,1317.7306494526588,2.716259788691625,35273.36442907593,5575.806456161328,1443.5171989239604,514.712829277929,2.628904152896931,45167.06259998536,2644.680551195731,2012.8277081284314,939.0721593415558,2.584327107876671,38209.81914951393,3084.2984922555424,1538.190312150187,1283.8463473040797,2.5880195370933134,6682.842013099489,132.00546533479184,207.9624463044152,119.40559622614002,2.519826040448232,7037.1831765151455,220.1603223002525,99.92304517248375,0.0,2.4825396564303364,13882.8382984642,0.0,0.0,0.0,2.4389697818801257,45014.64077803941,80.99199100744696,0.0,0.0,2.4381896047593172,35520.25260594259,7.520198881292728,0.0,0.0,2.405638831330773
415,00000000011,720.0,77.0,50.0,7.0,150.0,0.0,0.0,66.0,996.0,18.0,1113.0,9.0,1199.0,0.0,107.0,46.0,1.0,4.0,618.0,1.0,0.0,1397.0,39.0,3.0,856.0,8.0,8.0,938.0,41.0,30.0,26.0,0.0,5.0,207.0,18.0,24.0,831.0,715.0,38.0,43.0,0.0,323.0,0.0,1.0,118.0,1009.0,21.0,889.0,46349.72936198766,9815.239438399953,3581.097642383018,881.053350670266,2.727421210389099,24480.47960059245,7927.688505998071,1507.0337213159412,753.4547990265938,2.7950377468051646,32767.95267049185,4190.224095394737,1844.0996132621026,307.3435065530199,2.6470984048288138,46379.39984391914,3571.8526899466547,1525.0075952967336,484.0643202070991,2.5577815580915035,35224.441593529365,2960.9454974098085,1472.976733595878,240.1993203297002,2.5876683057799044,34585.28738276226,1723.049450021461,540.7596827807727,268.30633124044454,2.5352201709528175,41544.943450279694,1287.9488209418748,802.5340759044453,285.2991882897955,2.51669512894077,6427.542430576587,137.2856839481835,32.494132235064875,0.0,2.479689274762468,13597.434159877814,24.462258033361387,299.7691355174513,8.056976599881414,2.4766859845710743,15060.03803722286,0.0,0.0,0.0,2.4389697818801257,41637.08687748794,0.0,18.483686012457206,0.0,2.437702733929585,32424.69144826074,0.4700124300807955,0.4095326602296533,0.0,2.405564463215035
416,01000001000,718.0,94.0,30.0,5.0,184.0,21.0,0.0,55.0,883.0,31.0,1147.0,4.0,955.0,0.0,123.0,51.0,4.0,0.0,728.0,0.0,1.0,974.0,4.0,19.0,595.0,11.0,12.0,960.0,62.0,18.0,15.0,2.0,1.0,174.0,29.0,14.0,918.0,828.0,44.0,86.0,1.0,347.0,3.0,0.0,115.0,989.0,8.0,1091.0,51202.2281038564,10544.545155185087,3490.0527870681954,528.6320104021596,2.7073296534967644,25054.64863173641,6663.854106491132,2278.92904198996,287.0303996291786,2.780285658224698,29050.303421731227,5140.008223684211,1536.7496777184188,136.5971140235644,2.657274376557558,36941.05658961032,4105.961503396622,1690.769290437683,833.6663292455596,2.603785645049003,35126.59592243623,3614.6607370976885,883.7860401575268,171.570943092643,2.577036152585076,42443.811624964714,3446.098900042922,871.2239333690226,402.4594968606668,2.557006881951014,40721.45596860914,1491.309161090592,468.14487761092647,392.2863838984688,2.516351102024575,4467.742694150782,79.2032792008751,6.498826447012975,4.9752331760891675,2.4768752716591833,9480.244002663558,154.9276342112888,30.745552360764233,0.0,2.468925425725792,15520.093107542336,0.0,225.5440033454944,0.0,2.446654810105547,48217.49361476925,80.99199100744696,0.0,34.095219474044384,2.4385760133639365,38196.07665749809,1.880049720323182,0.0,0.34868438698602583,2.4055800970393277
417,00100010101,718.0,66.0,42.0,18.0,131.0,0.0,9.0,45.0,1163.0,24.0,1089.0,5.0,1197.0,0.0,152.0,47.0,26.0,0.0,745.0,0.0,0.0,1009.0,0.0,11.0,1113.0,11.0,3.0,1088.0,76.0,29.0,37.0,0.0,16.0,229.0,23.0,28.0,941.0,926.0,53.0,74.0,17.0,395.0,4.0,1.0,106.0,1038.0,10.0,1127.0,52485.0725988332,12003.156588755359,3216.918221123728,851.6849056479239,2.716182064211126,28395.268449301264,8770.244772336031,2793.5259224393053,358.78799953647325,2.7986146482879977,38262.17766644781,3659.4623766447367,1257.340645405979,170.7463925294555,2.6018772113315154,46302.03637462153,5074.033727774687,1558.1599343249236,645.4190936094654,2.579074760901328,35126.59592243623,2537.9532834941215,1237.3004562205376,617.6553951335148,2.5912412164332848,43844.34069783247,2965.247890734607,690.9707057754317,100.6148742151667,2.536020715199368,42739.000298702005,1796.3496713136676,936.2897552218529,392.2863838984688,2.526981131953473,8357.306921999698,195.3680886954919,103.9812231522076,84.57896399351584,2.4987599437835577,9820.909854915328,89.69494612232509,0.0,0.0,2.4635734052589027,14735.293281703229,101.56646029833382,0.0,0.0,2.4416982469212885,53924.39503294242,107.98932134326262,18.483686012457206,0.0,2.4384257196023302,39088.01800801659,12.220323182100683,0.0,0.0,2.4056798962641155
418,10111001111,717.0,343.0,113.0,56.0,572.0,1.0,0.0,207.0,852.0,64.0,1131.0,39.0,905.0,0.0,474.0,80.0,202.0,0.0,904.0,2.0,0.0,770.0,4.0,42.0,1097.0,80.0,42.0,576.0,206.0,188.0,34.0,0.0,44.0,648.0,108.0,60.0,441.0,975.0,153.0,194.0,5.0,652.0,4.0,2.0,379.0,1220.0,92.0,1206.0,24597.14879498984,19812.80530599619,11502.000054772574,5521.267664200334,3.118459864481498,15032.789179041847,24817.111844863528,7571.925526611802,3300.849595735554,3.1636396954220856,28030.417344637608,15978.721217105263,5783.766968867503,1331.8218617297528,2.8971573431478714,35006.96985716999,15822.973598455274,2652.187122255189,1721.1175829585748,2.761090718866978,35077.67308688966,13189.666306643692,3328.9274179266845,1921.5945626376017,2.7771011109307304,46917.723941070064,7773.757983817754,3244.558096684636,1408.6082390123338,2.654869782935544,50232.73638190409,5185.688673792286,2006.3351897611135,2852.991882897955,2.622624248186622,8237.16594198892,179.52743285531687,285.94836366857095,24.87616588044584,2.5050389262764443,7494.648749538952,342.4716124670594,30.745552360764233,16.11395319976283,2.4836721586006463,15303.596603862583,0.0,10.740190635499733,0.0,2.4393460420232103,56777.84574202901,107.98932134326262,36.96737202491441,0.0,2.4385291819281023,47430.29299227785,94.9425108763207,0.0,0.0,2.4063659678632083
