H9,H1,H9,H1,H9,H9,H1,H9,H1,H1,H9,0.00010913508632101057,9.487634802808947e-05,0.00012293102883141355,9.349071865552714e-05,9.966861037675372e-05,9.90263679326398e-05,0.00011017734957900759,0.00011664676154446847,0.00011644059468466824,0.00011104932194187672
H9,H9,H1,H1,H9,H1,H9,H9,H9,H9,H9,0.00017855762918788656,0.00019135779299248466,0.00020707958283014844,0.00018641317867542089,0.00018022367947212928,0.00021779369032522912,0.00020891485452164337,0.00021130075254224685,0.00020044394248826925,0.00019550251300997108
H1,H9,H9,H1,H9,H1,H9,H1,H9,H1,H9,0.00011649811494622052,0.00012938074781620722,0.00013601218566829874,0.00012097659092698489,0.00010987820786593576,0.0001189486602827538,0.000126307283299394,0.00013828533598756083,0.0001642300013957261,0.00013786047288895067
H9,H1,H9,H9,H9,H1,H9,H9,H9,H9,H1,0.00013626976379614965,0.00013684568651338707,0.00012621704362628366,0.000145755461948988,0.00011345524175065516,0.0001325154989855322,0.00014613922194104114,0.00013466130845917262,0.00015126890174097757,0.00012215911329349464
H1,H1,H9,H1,H1,H1,H9,H9,H1,H9,H1,0.00019400292954625974,0.00016117102220174212,0.00016927878091120276,0.0002021741959820508,0.00015033844364868953,0.00015662268382153732,0.00021045726219257895,0.00018044476364205498,0.0002153577171370949,0.00015507866639478257
H9,H1,H1,H9,H1,H1,H9,H1,H9,H9,H1,0.00014674571155464153,0.00014992370003849063,0.00013285348909503655,0.00016663399340510987,0.00013115447892312484,0.00015131007458763065,0.0001644581055045056,0.0001525477463987136,0.00017337643600178935,0.00013601039678132147
H9,H9,H9,H9,H9,H1,H1,H9,H9,H9,H1,0.00010628437454352385,9.433922441227844e-05,9.38264899238146e-05,0.00010636978565931881,8.374275106501862e-05,9.923576469615151e-05,0.00010916849633030441,9.847930893058866e-05,0.00010842639320127756,8.596276063724079e-05
H1,H9,H1,H1,H9,H1,H9,H9,H1,H9,H1,0.00015783262125611283,0.0001426103024164377,0.00013406035587370415,0.000149413139933496,0.00012007496730336186,0.00014717555279789542,0.0001748567549141777,0.00014023898506319922,0.0001648578660091868,0.00013040297389868693
H1,H9,H9,H9,H1,H9,H9,H9,H9,H1,H1,0.00011145527714543149,9.778150592612835e-05,0.00010267945773354793,0.00010902334009445443,8.826766870089345e-05,0.00010691963714853797,0.000114425456210415,9.988739434856003e-05,0.00014590362576174455,9.624266825534611e-05
H1,H9,H1,H9,H1,H9,H1,H1,H1,H9,H9,0.0001200784186963185,0.00011402109676017752,0.0001256512793835806,0.00010885041713603519,0.00011858328016275197,0.00013495043747863958,0.00012116173311939106,0.00011490057025137718,0.00012086933275245172,0.0001255073076050218
H1,H1,H1,H9,H1,H1,H1,H1,H9,H1,H1,0.00010014674796749514,8.80618995116263e-05,8.608457514321544e-05,9.93292317625648e-05,8.272156043430988e-05,9.600607895777181e-05,0.00010500948100596757,0.00010155339396222566,0.00011226747305244047,9.110677041437732e-05
H9,H9,H1,H1,H1,H1,H1,H1,H1,H1,H9,4.4800023250266666e-05,4.495772390218031e-05,5.3729377889344816e-05,4.212102780039432e-05,4.4402400806937166e-05,4.680869412663675e-05,4.892310800487997e-05,4.862369015526196e-05,5.120218435490465e-05,4.90157336408028e-05
H9,H1,H9,H9,H9,H9,H9,H1,H1,H9,H1,8.263578544067502e-05,7.907434265589683e-05,7.66176921554472e-05,8.554204298335379e-05,6.842447691290682e-05,7.543627494756915e-05,8.548341777588742e-05,8.268018613831762e-05,8.882217718205032e-05,7.1103923102072e-05
H9,H9,H9,H9,H9,H9,H9,H1,H9,H1,H1,5.349893135640248e-05,4.6953682542561216e-05,4.986692360925128e-05,4.941675526413742e-05,4.126395689712918e-05,4.766243065677309e-05,5.5065814344224434e-05,5.596326610225479e-05,6.326390574272826e-05,4.707481001298604e-05
H9,H9,H1,H1,H1,H1,H9,H1,H1,H9,H9,0.00011696899822416619,0.00011629126490829168,0.0001284733051788513,0.00011670299118225499,0.0001240672458695332,0.0001244859500477819,0.0001327278105549686,0.0001242678159271171,0.00013468265469988592,0.0001262885256943297
H9,H1,H9,H1,H1,H9,H1,H1,H9,H9,H9,0.0001681101992029604,0.00016129455093941275,0.00018825442760251723,0.00016231657540509772,0.0001667117504229978,0.00017443341644732214,0.0001760803387047907,0.0001797926363779831,0.00018266967412275376,0.00017037647191495234
H9,H1,H9,H1,H9,H1,H9,H9,H9,H9,H1,0.00017694465289429427,0.00016693851907712963,0.00015801241924621274,0.00019761384794911651,0.00014594563468794584,0.0001616161721144439,0.00020313102743670772,0.000174890646823377,0.00020199860915226078,0.000149442969935065
H9,H9,H9,H1,H9,H1,H1,H1,H9,H1,H1,7.207567980028902e-05,6.673664361729952e-05,6.652271956609624e-05,7.224027985897519e-05,5.9931363228111894e-05,6.461386009744867e-05,8.098211784429418e-05,7.449650499213701e-05,9.009449354732521e-05,6.213764587127364e-05
H1,H9,H1,H9,H1,H9,H1,H1,H9,H1,H9,0.00011590661315864041,0.00011135581834763114,0.00012819758128441324,9.907874091657427e-05,0.00010721820995392599,0.0001327429385643937,0.00011362196989743842,0.00011771169763300491,0.0001257251671212488,0.00013457254528315742
H9,H9,H1,H1,H1,H9,H9,H1,H9,H1,H9,0.0001230705285857935,0.00012887152162430649,0.0001480893270191996,0.00011800410161918424,0.00012858073201770404,0.00013297590201340233,0.0001255359722602866,0.00013809663136287752,0.00015148546394519534,0.0001446995159575784
H1,H9,H9,H9,H9,H1,H1,H9,H9,H9,H1,0.00012549197973289177,0.00011388779216112108,0.00011095149517886424,0.00013576455637484043,9.921741913389555e-05,0.00012443334704403966,0.0001331691577033725,0.00011391124638869444,0.0001338205712438384,0.00010598592808105313
H9,H9,H9,H1,H1,H9,H1,H9,H1,H9,H1,0.00011611833397558863,9.067118327253911e-05,9.98770661787274e-05,0.00011253020446011339,8.861786670402904e-05,9.605755792297519e-05,0.0001166917312548336,0.00010263698259148319,0.0001225828736149145,8.539075070775672e-05
H9,H1,H9,H1,H9,H1,H9,H1,H9,H9,H9,0.00017680400781573837,0.00019454396000526111,0.00019927698541695644,0.00018713129004105248,0.00018323557957843062,0.00019122182454326848,0.00019382967433143955,0.00020625686225793295,0.00021293812293878635,0.00019250191081368696
H1,H9,H1,H9,H9,H9,H9,H9,H9,H1,H1,0.00014123515230775153,0.000122665277080967,0.0001218694598049914,0.00011300015499303,0.00010296782603874034,0.0001277424441491385,0.00013933657837284766,0.0001221308939987968,0.00015250793818791415,0.00013097126631570445
H9,H9,H9,H9,H9,H9,H9,H1,H9,H9,H1,6.895779207714355e-05,6.292890431330926e-05,6.356026864323786e-05,6.971649885473058e-05,5.421969474434544e-05,6.442099244888594e-05,7.127070124697498e-05,6.83681611122162e-05,7.638996915015796e-05,5.811691992302109e-05
H9,H1,H1,H9,H1,H1,H9,H1,H9,H9,H9,0.00017625888806326604,0.00019676586222651615,0.00020135086333759877,0.00019317975020477062,0.0001892221789406038,0.0002155942584028558,0.00019370502229550397,0.00021727768441458063,0.0002110026747074501,0.0002075343168962748
H1,H1,H9,H9,H1,H1,H9,H9,H9,H1,H9,0.00018848960697881223,0.00019018308661698457,0.00023239315900111513,0.00018949698010732035,0.00019150997408151277,0.0002080073399200557,0.00019258867532367555,0.00021767610784908598,0.0002449834798522181,0.00022469080333289334
H9,H9,H9,H9,H1,H9,H1,H1,H1,H1,H1,5.156753414217792e-05,4.193640542804898e-05,4.85543349260958e-05,4.703566121859383e-05,4.012432037260955e-05,4.5647642138037566e-05,5.099067313616715e-05,4.636875282913013e-05,5.776957762383884e-05,4.1434161563282646e-05
H1,H1,H9,H9,H9,H1,H9,H9,H1,H9,H9,0.00017484098684078858,0.00019174156419902836,0.0002168299271696103,0.00018304015874320994,0.00018305439568809344,0.00019728695289460358,0.00018792462696024635,0.00020666641362814168,0.0002019459979919656,0.0002073432960311524
H1,H9,H9,H9,H1,H9,H1,H1,H1,H9,H1,9.490144702899e-05,8.117011639695431e-05,8.39805977418526e-05,9.335406061805395e-05,7.43104638063222e-05,8.941034966249792e-05,9.44803310181986e-05,7.712302152717382e-05,0.00010340045241943527,7.067482024657273e-05
H1,H1,H9,H1,H1,H1,H1,H1,H1,H1,H1,5.300494475909626e-05,4.64993131273171e-05,5.1531942715787376e-05,5.935182851762212e-05,4.3714684079144454e-05,4.428496784636432e-05,6.15405820805572e-05,5.5340684871639024e-05,6.623715365145477e-05,4.618217231118587e-05
H9,H9,H1,H1,H9,H9,H1,H9,H1,H9,H9,0.0001582905077947611,0.00013468534976774832,0.00017175637887639124,0.00013661291599135152,0.00014546388830241654,0.00015558819182729763,0.00015639392033727143,0.00015648275527237822,0.0001450246657456199,0.0001458976727268269
H9,H9,H1,H1,H1,H9,H9,H1,H9,H1,H9,0.0001230705285857935,0.00012887152162430649,0.0001480893270191996,0.00011800410161918424,0.00012858073201770404,0.00013297590201340233,0.0001255359722602866,0.00013809663136287752,0.00015148546394519534,0.0001446995159575784
H9,H1,H1,H1,H9,H1,H1,H1,H9,H9,H1,0.00011324165906817803,0.00011086239205574678,0.00010153138499146643,0.00011622812104567912,9.866084240151045e-05,0.00011486535052235152,0.0001310051525737632,0.00011828967158502557,0.00012499606464300004,9.571474317751952e-05
H9,H1,H1,H9,H1,H1,H1,H9,H9,H1,H9,0.00012623927144969356,0.0001192754937740039,0.00014515942720402182,0.00011784763587693878,0.00012036495472168599,0.00013984612584461994,0.00012722954986322383,0.00015359676294747187,0.00014642789249777043,0.00014715053165750375
H1,H9,H1,H9,H1,H9,H9,H1,H1,H1,H9,9.400014999089403e-05,9.355937114198336e-05,0.00010383458678556439,8.076299474984194e-05,8.877601691211734e-05,0.00010281629145102953,8.85806995973956e-05,9.657569830017005e-05,0.00010522069008126043,0.00011053545799299218
H1,H1,H9,H9,H1,H1,H9,H1,H1,H9,H9,0.00016403797828754986,0.00017308595786240703,0.0001921832960282388,0.00017493871463525836,0.00017676938778873124,0.000179370474492581,0.00017176718676909604,0.00018075074549732883,0.00019881812035991064,0.00018257838366450525
H9,H1,H9,H9,H1,H1,H1,H9,H1,H9,H9,0.0001455027721812518,0.00012941119163403176,0.00016359008625907348,0.00014269521578718795,0.00013998671612713663,0.00014738228166016838,0.00013996055514832863,0.00015555312972128022,0.00015445416770304014,0.000147711787080606
H9,H1,H9,H1,H9,H9,H9,H9,H9,H9,H9,0.00019017465389776556,0.00018434111006662582,0.00021815779512606681,0.00018162924478864039,0.00019923942752048717,0.00020773191812331723,0.0001999192831642571,0.00020467310855132418,0.00021126826508322953,0.000200408224768512
H9,H9,H1,H1,H1,H9,H1,H9,H1,H1,H9,9.55916632635819e-05,8.49963770602896e-05,0.00011330485628571093,8.350291545033048e-05,8.809843553882278e-05,9.323335320309651e-05,9.268007442985325e-05,9.816066751747285e-05,0.0001017933314827277,0.00010033061385906438
H9,H1,H1,H9,H1,H1,H9,H9,H9,H9,H9,0.0002040613827063599,0.0002102387350910791,0.00023110556742170834,0.0002184521510399805,0.00021261842357304527,0.0002566287414873379,0.0002269355109796779,0.00025088985148095136,0.00024093485181345874,0.00023490354628700715
H1,H1,H9,H1,H9,H1,H1,H9,H1,H9,H9,0.00020037348616967383,0.00018584077958825975,0.0002263502663030534,0.0002100615648984873,0.00019163590057941297,0.00019440022492328695,0.0002176732429635062,0.00021987732205498936,0.00021713303324700725,0.00020620363105181312
H9,H9,H9,H1,H1,H1,H9,H9,H1,H1,H1,7.896067255966592e-05,6.736220072070707e-05,7.149609586668931e-05,7.616074719439272e-05,6.232688369078465e-05,6.571748849765297e-05,8.461865753089782e-05,8.008083978006364e-05,9.841539054641972e-05,6.66005048490658e-05
H9,H1,H1,H1,H1,H9,H1,H1,H9,H9,H9,0.00016585412329763453,0.00016429350378181925,0.00018554168673810576,0.00016000665607828488,0.00016997006297580326,0.00018967558151109504,0.00017522663667286664,0.00018901944883054019,0.00017802892509972778,0.00017351835529533645
H9,H1,H9,H9,H9,H9,H9,H1,H9,H1,H9,8.886849550172307e-05,9.377152034351964e-05,0.0001106771050417988,8.464864470243188e-05,8.899286518766473e-05,9.422688933363397e-05,8.905767948127262e-05,0.00010761396240094446,0.00010816417555676524,0.00010759734616086648
H1,H1,H1,H9,H1,H1,H9,H9,H9,H9,H9,0.0002874683132031039,0.00029162066341712736,0.0003136063754410466,0.0003055586379112009,0.00029570639280762477,0.0003578488950525018,0.0003159575499316146,0.00034708091320812884,0.00033491789263280427,0.0003229431542587314
H9,H9,H9,H9,H9,H9,H9,H9,H9,H9,H1,7.034327713740536e-05,6.321855591572649e-05,6.44061404895947e-05,7.115142613795687e-05,5.579314151894055e-05,6.798490449291289e-05,7.343785162811224e-05,6.649597212400681e-05,7.637644479577901e-05,5.8477672624811076e-05
H1,H9,H9,H9,H1,H1,H1,H1,H1,H1,H9,6.529475660568396e-05,6.416719561071381e-05,7.994044691276648e-05,6.325488333436101e-05,6.456399550336863e-05,7.420588658020424e-05,6.663291912578191e-05,7.018098664084903e-05,8.508026888397503e-05,7.394792496541355e-05
H9,H9,H9,H9,H1,H9,H1,H9,H1,H1,H9,7.888841045710951e-05,6.957197671873606e-05,9.81454718683125e-05,7.0988125301914e-05,7.343676534441266e-05,8.063655318925367e-05,7.400549056472887e-05,8.419420391499563e-05,8.961605425363941e-05,8.547691431802302e-05
H1,H9,H1,H9,H1,H1,H1,H1,H9,H1,H9,9.75349958940426e-05,9.62209878150267e-05,0.0001069457396903147,8.5069387116557e-05,9.222787849967545e-05,0.0001129853694872262,9.770345758332049e-05,0.00010450112382842819,0.0001103295588972555,0.00011924390296911498
H1,H9,H9,H9,H9,H1,H9,H9,H9,H1,H1,9.309253653568925e-05,9.060874437002864e-05,8.60445344986069e-05,9.711230902461567e-05,7.667642950478083e-05,8.86729625964475e-05,0.00010393415735550326,9.529056454313718e-05,0.0001207098418129896,8.707869076788481e-05
H9,H1,H9,H9,H9,H1,H9,H1,H9,H1,H1,9.107618642222634e-05,9.112511391994233e-05,8.578274250058009e-05,8.978788195916831e-05,7.592611138108379e-05,8.169681732272129e-05,9.56734463360803e-05,9.592108585807559e-05,0.00011076815121139263,8.596760561846548e-05
H1,H9,H1,H1,H9,H9,H1,H9,H9,H9,H1,0.00021787861673413275,0.0001675599606537512,0.00017659574783559015,0.00018908575722917798,0.00015401112795576148,0.00020426753154709548,0.0002274627316630544,0.00017483693608119744,0.00019792009704265088,0.00016448689536659056
H1,H9,H9,H1,H9,H1,H9,H9,H1,H1,H9,0.00010460116893534268,0.00011048370497110186,0.00012346074015728902,0.000108295155887335,9.639987648477207e-05,0.00010241526356909332,0.00011398568453067918,0.00012121369798036825,0.00014015485378291812,0.00012085968288484762
H1,H1,H1,H1,H1,H9,H9,H1,H9,H9,H1,0.0002156461115147095,0.00022340005595550985,0.00019009733861865538,0.0002380724542456092,0.00020837540560351763,0.00022368532627858504,0.0002384540237529981,0.00021985437857783202,0.0002587954381511868,0.00019767793997947953
H9,H1,H9,H9,H1,H9,H1,H1,H1,H1,H9,7.19982200110831e-05,6.826245675876753e-05,8.629110957657013e-05,6.804056576276745e-05,7.011001921289571e-05,7.432173899866033e-05,6.95344115450032e-05,7.647828389959202e-05,8.095752098965505e-05,7.727144826375798e-05
H1,H9,H9,H1,H1,H1,H1,H1,H9,H9,H9,0.00013984493420403398,0.00013769609126872465,0.00015958594825136568,0.0001417392876896831,0.00013747935693805418,0.00015382801406901113,0.00015145086439495445,0.00015497553363160701,0.0001706542538666841,0.0001465441504197653
H9,H9,H9,H9,H9,H9,H9,H1,H1,H1,H1,3.914315190228882e-05,3.4473407399161336e-05,3.699463196905355e-05,3.669812124159791e-05,3.043103627179063e-05,3.511228996940924e-05,4.055362499916293e-05,4.1424372929767866e-05,4.576771532384512e-05,3.403736738032085e-05
H1,H1,H9,H9,H9,H1,H9,H9,H9,H1,H1,0.00015391915712591964,0.0001555324831295674,0.00015267467483281248,0.00016114579975419033,0.00013265688627351057,0.0001436987457655962,0.00017050875385483878,0.00016294044909808617,0.00019174544726168198,0.00015646735232889637
H9,H9,H1,H9,H9,H1,H1,H9,H9,H9,H1,0.0001292897269257639,0.00011990818809680731,0.00011374785334469397,0.00012525510208740437,0.0001022659668779503,0.0001256839730363301,0.0001339734017088969,0.0001181360127044064,0.0001292704231115224,0.0001145355142236502
H9,H1,H9,H1,H1,H1,H1,H1,H9,H9,H9,0.00014072375843234022,0.00013745953088945679,0.0001610532309816674,0.00013834886684525727,0.00013994891501661584,0.0001502702446735549,0.00015058748264201973,0.00015793170137899675,0.00015983322003431527,0.00014623695947987882
H1,H9,H9,H9,H1,H1,H1,H1,H9,H1,H1,8.882839473900141e-05,7.689584988343505e-05,8.254967513629298e-05,8.698819969283776e-05,7.11432492243092e-05,8.708159094864907e-05,9.26101139348363e-05,8.174537799103615e-05,0.00011386462800147384,7.75567232922508e-05
H1,H1,H9,H1,H1,H9,H1,H1,H1,H9,H9,0.0001555408699882433,0.00014182512498597656,0.00016931241560432992,0.00015320512391631586,0.00015891725459957605,0.00015069950230056563,0.00016828920589489368,0.00016188059065171795,0.0001675690620297095,0.000154669502564659
H9,H1,H9,H9,H1,H1,H9,H9,H1,H9,H9,0.00015285081098287702,0.00014528311078684122,0.00017513114162254567,0.00015346141253488497,0.00015219499099009343,0.0001603785918242388,0.00015179993020398888,0.00017031896055920163,0.0001731928095097001,0.00016152936831070148
H9,H9,H1,H1,H9,H9,H1,H9,H9,H9,H1,0.00016720566904245563,0.00013763813241672853,0.00014528830887219847,0.0001556500735958217,0.00012672465428283891,0.00015419070714332633,0.0001771838088723972,0.00014647934904832622,0.0001566529936646746,0.00012734950894721436
H1,H9,H9,H9,H1,H1,H1,H9,H9,H1,H9,0.00012377538055117262,0.00011614200167752814,0.00014919104210969934,0.00011673639193141597,0.00011665822347919257,0.00014119589912767552,0.00012461974402212293,0.00013618092246990085,0.0001609150592396342,0.00014222953107096643
H1,H1,H9,H1,H9,H9,H9,H9,H1,H1,H1,0.00014807375542995853,0.0001309574328096569,0.00014472398299182943,0.00015055077507841047,0.00012413161558308923,0.00012591175734129036,0.00017113946220173178,0.0001480346835079715,0.00017922664308328234,0.0001326564002672156
H9,H1,H1,H9,H1,H9,H9,H1,H9,H1,H1,0.00011787874076223569,0.00011427961682698505,0.00010440968670349479,0.00012037378502024894,0.00010120363730030759,0.0001107527786546794,0.00012327301441687264,0.00012100259000275167,0.0001422603105517802,0.00010844253981873767
H1,H9,H9,H1,H1,H9,H1,H1,H1,H9,H9,0.0001148473898664809,0.00010591530344891334,0.00012443363109957824,0.00011270447769883163,0.0001149700240352697,0.00011602047424590293,0.0001227726385564556,0.00011577191288352455,0.00013329424004269053,0.00011080567389086682
H9,H1,H9,H9,H1,H1,H1,H1,H1,H9,H9,0.00010249874513212204,9.76207586596441e-05,0.00011548285169126145,0.00010174218221665156,0.00010679786180012931,0.00010681162234966412,0.00010489075046300545,0.00010886852975902776,0.00011246704190164572,0.00010514460078507678
H9,H9,H9,H1,H1,H9,H9,H9,H9,H1,H9,0.00012738392700821955,0.00011969613974513048,0.00014844542244600044,0.0001141158199609457,0.00012197887592210057,0.00012945721828104155,0.00012816404777323069,0.00014187923605358784,0.00016131259612081148,0.0001383046120874019
H9,H1,H1,H9,H1,H1,H9,H1,H1,H9,H1,0.00010181186965032841,9.870000018762891e-05,8.898473373922717e-05,0.00010925610334448255,8.857122205116499e-05,9.762889130023369e-05,0.00010993537672261495,0.00010240094830509027,0.00011708831872138766,8.995245734884274e-05
H9,H1,H9,H9,H9,H9,H9,H9,H9,H1,H1,9.311831366398774e-05,8.698018842624478e-05,8.911514274037462e-05,8.995711323706861e-05,7.733986183573249e-05,8.526045307638658e-05,9.879424305311194e-05,9.434485747445412e-05,0.00011132431206877717,8.608274861250327e-05
H9,H1,H9,H1,H1,H1,H1,H1,H1,H9,H1,7.133340018387055e-05,6.165377013862633e-05,6.249945417608879e-05,7.349508932176602e-05,5.984561649535701e-05,6.01231934274313e-05,7.847589603648286e-05,6.751701687076078e-05,8.057572204017584e-05,5.622973457159695e-05
H9,H1,H1,H1,H1,H9,H1,H9,H9,H9,H9,0.00022560355039592784,0.0002038323604757433,0.0002475291005751306,0.00021037947317128992,0.00021685843173313677,0.00025225754077715513,0.0002242015239951538,0.00025872807168599184,0.0002379210304120812,0.00023090315739871325
H9,H9,H9,H1,H9,H1,H9,H1,H1,H9,H9,0.00011037183506032154,0.00011178157190982427,0.00011806847477911732,0.0001062418280898213,0.00011238967093697805,0.00010912814310593025,0.00011928267154295498,0.00012350506041846642,0.00013302614915025433,0.00011152783449007886
H9,H1,H9,H1,H1,H1,H1,H9,H1,H9,H1,0.00011718127967927284,9.249829979706197e-05,9.915761912000694e-05,0.00011445547258151697,8.870753161177857e-05,9.289491426384403e-05,0.00011995856648619311,0.0001073152798308079,0.0001246523756493943,8.847154907373171e-05
H1,H9,H9,H1,H1,H9,H1,H9,H1,H9,H9,0.00016303000412270735,0.00013615988991606687,0.0001732717262985814,0.0001531481327885636,0.00014748352161377088,0.00015453718552742535,0.00015998931862738763,0.00016081506869206365,0.00017791076944821674,0.00015328303126854
