H1,H1,H1,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,1.3215183841932154e-06,9.10422903481553e-07,1.3718941965703724e-06,1.6061794705765955e-06,7.291691661460348e-07,1.4031789615887518e-06,1.5571201477141422e-06,1.5313764172998414e-06,1.830717298684435e-06,1.4060292899149055e-06
H1,H1,H1,H1,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,2.5902966301396477e-05,2.4438700713927775e-05,2.0711767677032798e-05,2.6343737453796768e-05,1.5145424554313312e-05,3.750422491751826e-05,2.767997072392618e-05,2.5952984473638188e-05,3.443308414961199e-05,2.5526035221627778e-05
FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,3.55684691877327e-07,3.0753155360743535e-07,4.248448058296278e-07,4.275746746308973e-07,3.859291943647399e-07,3.515982991554003e-07,3.977203066756767e-07,4.2916563082030355e-07,3.5106644330179905e-07,3.9529893893381275e-07
H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,6.906297272440797e-06,6.610903956350558e-06,6.0033903022762926e-06,7.486563063458543e-06,4.4931296991940125e-06,9.741982965737466e-06,7.620081523321381e-06,7.858572407769479e-06,9.251752861964792e-06,7.257222867332764e-06
H3,H3,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,4.5816718351364626e-07,4.0640752522253723e-07,5.25828740466376e-07,5.118737201259805e-07,4.3434593338295994e-07,4.878203432555184e-07,5.350666019766543e-07,4.501670854615123e-07,5.828942481448282e-07,4.820579590980679e-07
H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,6.681174638274126e-07,8.0400129267269e-07,1.0393485512318596e-06,8.359003524585674e-07,6.488223807839396e-07,8.330002961394612e-07,8.116980681806508e-07,6.029523231375388e-07,1.0777925521829614e-06,7.895945959929596e-07
H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,H3,FluB,FluB,3.789069251986617e-05,2.5790781782372053e-05,4.0876813843523395e-05,4.721892442715788e-05,1.8983678566357612e-05,4.043211040087203e-05,4.370669835604543e-05,4.629786154277184e-05,5.9113410586298963e-05,4.258178182270121e-05
H1,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,1.5272728988070266e-06,1.1882037758401016e-06,1.8997441124135835e-06,1.976622424883625e-06,9.493954926696656e-07,1.6692557836608774e-06,2.0107528357461797e-06,1.881552143351978e-06,2.3335724047034975e-06,1.7024338914689568e-06
FluB,H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,1.6517037310219904e-05,2.6247077764041986e-05,1.855736778999087e-05,1.6795050064171102e-05,1.7801431517672483e-05,2.7688217262499888e-05,1.8326731349368056e-05,1.2925766015061646e-05,2.410940948060316e-05,1.7372455000077273e-05
FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,3.2378129650983834e-07,2.7772563011897966e-07,3.855080223177756e-07,3.855973265690202e-07,3.49617201786145e-07,3.143326052632941e-07,3.5731425115094464e-07,3.8775783591960377e-07,3.1526449688499245e-07,3.563638954118142e-07
FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,H3,1.5276166464508655e-06,1.6614464928030664e-06,1.3974820452522493e-06,1.4329297157829898e-06,1.5160663443680969e-06,1.7650873387650233e-06,1.5186797323610077e-06,1.436935803359292e-06,1.626235351436851e-06,1.3999015360804882e-06
H1,H1,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,2.423775730906838e-06,1.80786289088921e-06,2.735378834535754e-06,3.00185096634646e-06,1.3795870451777998e-06,2.716509887105386e-06,3.0676595749470264e-06,2.757899489264256e-06,3.2960161471615598e-06,2.6925439996821263e-06
H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,1.8990149041929503e-07,1.4991327155635983e-07,1.994947112265575e-07,2.354287596362769e-07,1.8187547715269946e-07,1.7097659813672934e-07,2.0510965143687452e-07,1.992733274772297e-07,1.6852322151882186e-07,1.919469474349694e-07
FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,4.7076318850861974e-06,5.794786743589893e-06,4.22090109684574e-06,4.3619463731623644e-06,5.1305785389864625e-06,6.907302611977501e-06,5.086449077127966e-06,4.121696775427763e-06,5.740277062031185e-06,4.563994721430777e-06
FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,3.8296903766590707e-07,3.3052544287478203e-07,4.576338737781023e-07,4.5946684093221105e-07,4.1279749462027625e-07,3.768864132980429e-07,4.3029945197613374e-07,4.6028772179281134e-07,3.780646160292621e-07,4.2196535376142146e-07
FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,H3,H3,3.2451605684436153e-06,3.68345394114089e-06,3.079340415336938e-06,3.1757414589866403e-06,3.487279502602646e-06,3.994040368718481e-06,3.339639438166766e-06,3.053312706867905e-06,3.768932629307042e-06,3.1648241432611277e-06
H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,1.7293157448574278e-06,1.4922071045663718e-06,1.7976727756218232e-06,1.7866711775649724e-06,1.5358255772735907e-06,1.7222672360114396e-06,1.7449383544077509e-06,1.7165504612511236e-06,1.7856126965187156e-06,1.7561519372837483e-06
H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,6.541383161693839e-07,4.826133550013438e-07,6.284862462966055e-07,8.01608865299914e-07,5.749067616172649e-07,5.675449889439091e-07,6.467896368677107e-07,6.435851372464702e-07,5.302964610952877e-07,6.224908192993276e-07
H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,H3,H3,H3,6.223801682339129e-06,5.548557157388991e-06,5.4634936980542746e-06,7.013552493093959e-06,3.4299463322858668e-06,7.983274425220712e-06,6.782812299980376e-06,6.955653369953325e-06,8.22824277392174e-06,6.64561983364711e-06
H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,1.3104075641169059e-05,9.329537108341601e-06,1.529108780307111e-05,1.7520207768753918e-05,6.376307842356138e-06,1.4482202936356174e-05,1.713228036355842e-05,1.5613174580063104e-05,1.9685140258474684e-05,1.531838139214662e-05
H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,1.5430970665141268e-05,1.4888137836018368e-05,1.2712407711678132e-05,1.517106254696481e-05,9.909442372352882e-06,2.2476417528278264e-05,1.628453106967823e-05,1.4890699618597426e-05,1.9120610168497098e-05,1.524048585050076e-05
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,1.139660898496762e-05,1.0419819016324092e-05,1.0161769436313754e-05,1.2842412858028779e-05,6.371894004009657e-06,1.550886273026256e-05,1.265923840305043e-05,1.2824750217112689e-05,1.5413382499214993e-05,1.2219119931727824e-05
H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,H1,H1,H1,H1,2.694627696894213e-07,2.2963479522753386e-07,3.1758508227464093e-07,3.1717432313970055e-07,2.8845454968080517e-07,2.6182636445233857e-07,2.9455790236205955e-07,3.201169105487022e-07,2.5826208978162267e-07,2.9303115085672053e-07
H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,3.1414924392832334e-05,1.9656193340466957e-05,2.5044221734841462e-05,2.9429190566810686e-05,1.4617233741459094e-05,2.6807120135574763e-05,2.8074091004494057e-05,2.8501716414805203e-05,3.382523272600281e-05,2.7943187779376016e-05
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,1.65790500461748e-05,1.5090938859482414e-05,1.4246309218260843e-05,1.8274887521865674e-05,9.06989060844833e-06,2.295868889157104e-05,1.7962556398399242e-05,1.79267951983812e-05,2.2519362374193423e-05,1.713771257222153e-05
H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,2.342144670367509e-07,2.0879008799412358e-07,2.6723344750345336e-07,2.603282293785406e-07,2.2105564172994026e-07,2.489594587641319e-07,2.706893311281301e-07,2.3016346214100412e-07,2.9656639849649966e-07,2.45635000089375e-07
H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,1.550894856088213e-06,1.3738978965095815e-06,1.817158858669957e-06,1.7580309376126935e-06,1.4740772114004905e-06,1.639464633428677e-06,1.8450738810382126e-06,1.5188355830342813e-06,2.0097909212227906e-06,1.6352472938022905e-06
H1,H1,H1,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,1.951098517059268e-05,1.887222663282038e-05,1.5755448132488763e-05,1.9959966066295743e-05,1.2658556987066026e-05,2.9454700503484225e-05,2.127619865754424e-05,2.0523886499380156e-05,2.633648126356886e-05,1.9792267641265276e-05
H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,9.117248575865792e-07,1.1339209707157434e-06,1.4664589460005965e-06,1.1637025270432787e-06,8.967662267197566e-07,1.170101865282738e-06,1.1301808839933314e-06,8.302967081076438e-07,1.5241024014389628e-06,1.092035513798941e-06
H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,9.579227540970234e-08,8.261350770232275e-08,1.128915508182211e-07,1.1355469653203061e-07,1.0156822749587333e-07,9.324790501438278e-08,1.0574723583331278e-07,1.1370076005122596e-07,9.396801152811768e-08,1.0389769031447466e-07
H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,1.881040139638204e-06,1.7435674152150521e-06,2.347150809125727e-06,2.18270960060144e-06,1.7836376269289822e-06,2.085340462842145e-06,2.400338396223232e-06,1.9007477160467242e-06,2.52064342226657e-06,2.034557374159426e-06
H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,5.943582538412552e-06,5.299496525748405e-06,5.230965908075624e-06,6.642656697239784e-06,3.285995481924252e-06,7.572571398696378e-06,6.414483299730503e-06,6.572154333809316e-06,7.808846736342775e-06,6.328614310841223e-06
H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,5.83723255514057e-07,5.496630131556436e-07,6.543098538222891e-07,6.400093927218203e-07,5.385304546852032e-07,6.120699646622958e-07,7.087150948552359e-07,5.693093087000516e-07,7.771053466281159e-07,5.986347682140641e-07
H1,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,5.662102909269235e-07,4.3078029323557416e-07,6.630500352118349e-07,7.133927594247841e-07,3.4067788895559496e-07,6.001630048791098e-07,7.04650214469637e-07,7.200693957355762e-07,8.378608113834136e-07,6.239630055296531e-07
FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,1.7006453857643233e-05,2.0754633027636933e-05,1.597666708870236e-05,1.642328943165291e-05,1.8755268370128765e-05,2.3980296419478038e-05,1.844319648110089e-05,1.552231092547453e-05,2.0868234041049494e-05,1.664053979421417e-05
H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,7.869746022641321e-07,7.029646984104858e-07,9.062944947118905e-07,8.76546096479509e-07,7.419361155143833e-07,8.402625132288797e-07,9.33864248423037e-07,7.729733777509527e-07,1.009360585984045e-06,8.269042062803907e-07
FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,5.015177612200182e-07,4.2839329707710603e-07,6.000864891761859e-07,5.968939236268763e-07,5.372860783693181e-07,4.941181979002854e-07,5.54794791770734e-07,5.970949285493958e-07,4.897729293707171e-07,5.543286645199817e-07
FluB,FluB,FluB,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,1.9205389009196437e-05,2.315369821473221e-05,1.7004331913643683e-05,1.7536508340444984e-05,2.0912015780315018e-05,2.8340915602982504e-05,2.0392839679792827e-05,1.634063161475381e-05,2.3037546905681753e-05,1.8396189203000938e-05
H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,7.519052919499534e-07,7.034195080665731e-07,8.481304563221604e-07,8.184164008574446e-07,6.920392594946782e-07,7.913968865543621e-07,9.113565299676226e-07,7.304104782858862e-07,9.886453163035294e-07,7.688975320152606e-07
H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,2.855280828736968e-05,2.6816105232283244e-05,2.3208362311712142e-05,2.920031537811218e-05,1.642451760125055e-05,4.1593139771809164e-05,3.0298017826399862e-05,2.8833853875699974e-05,3.798515715444395e-05,2.8511261534067083e-05
FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,1.8786121551013475e-06,2.016153633892174e-06,1.8222813011129397e-06,1.8836133903170374e-06,1.9478068507503563e-06,2.237391324627667e-06,1.9605899467595193e-06,1.831191838375934e-06,1.963823828031878e-06,1.972314185613272e-06
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,H3,2.755137326699832e-06,2.482305553103262e-06,2.457729279180631e-06,3.0730504274085614e-06,1.4990322940724717e-06,3.3777972216790316e-06,3.0908950607881106e-06,3.063559574492306e-06,3.698084462544014e-06,2.9861364685327022e-06
FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,1.4120559082475294e-06,1.6137374949467124e-06,1.3592690199427346e-06,1.3812761881843523e-06,1.4342746859134722e-06,1.679551060779249e-06,1.5351077954156894e-06,1.3714702647247653e-06,1.5414756754029551e-06,1.4424377602608143e-06
H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,1.4996754087644163e-06,1.3573405809900159e-06,1.7223206727673191e-06,1.7032101828465905e-06,1.4511818633082869e-06,1.6533568529561849e-06,1.832782391915472e-06,1.471723800514229e-06,1.9546791273980846e-06,1.6126260471743628e-06
H1,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,1.2702685733690642e-05,9.067306564341304e-06,1.4254384023835908e-05,1.6209867251852984e-05,6.303870694088927e-06,1.3775497607397056e-05,1.5993400390688948e-05,1.4713709982586914e-05,1.8305446700707526e-05,1.404619632557444e-05
H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,8.634528088203174e-07,1.0664004082144123e-06,1.3730120422393947e-06,1.0994496782823078e-06,8.349242392160262e-07,1.1039268297181579e-06,1.0652135630425807e-06,7.787219353884787e-07,1.4288838069002574e-06,1.0277603496600546e-06
FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,4.489130958856432e-07,3.953219515518172e-07,5.419142190002225e-07,5.398860978101911e-07,4.78344100654349e-07,4.431552507249673e-07,5.045658177827983e-07,5.419615277082334e-07,4.422342092016067e-07,4.986362199521942e-07
H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,1.7113722702450261e-06,1.5925974646959071e-06,1.8321353000790004e-06,1.8543438505303913e-06,1.60630216271161e-06,1.766481691431747e-06,1.9879509344938125e-06,1.6608737107092277e-06,2.2514029773099495e-06,1.770050282251363e-06
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,1.7079849233263705e-06,1.084353662319588e-06,1.7091629678011889e-06,2.167901609589607e-06,7.901068379001131e-07,1.6530482273387715e-06,1.8512928952152054e-06,1.97642110742054e-06,2.3619153144669477e-06,1.8923515653545085e-06
FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,H3,H3,H3,5.718058865387194e-06,6.968123267377101e-06,5.341750654335945e-06,5.441072359115657e-06,6.298045094792806e-06,8.099915919186813e-06,6.1796171699510325e-06,5.157533148016004e-06,6.947006655625666e-06,5.605737547243298e-06
H3,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,7.142166603735594e-07,8.728867938743437e-07,1.1218372138058877e-06,8.97579776003714e-07,6.951763957667591e-07,9.013783726601843e-07,8.722337015432364e-07,6.438143100716644e-07,1.1641597269626534e-06,8.496649041617815e-07
H3,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,1.018031290848322e-06,8.715237021094371e-07,1.1574905454571497e-06,1.1276637775511328e-06,9.594582094574882e-07,1.0758958112222749e-06,1.1452631251377744e-06,9.889156028444008e-07,1.2822981117357288e-06,1.0593967505449184e-06
H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,1.4295833855820272e-07,1.2585985163076458e-07,1.7607853805917162e-07,1.7199902905943133e-07,1.4784611297770937e-07,1.3559247405099455e-07,1.5967289237466873e-07,1.6641330727396264e-07,1.3921262096095588e-07,1.5663365290189133e-07
FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,4.2222196277672595e-06,5.184216190082547e-06,3.830961730441922e-06,3.944665232364051e-06,4.6284832510197004e-06,6.155444911924898e-06,4.567277685559477e-06,3.7320160042738166e-06,5.148282263658586e-06,4.1086585127420724e-06
H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,1.505771303624245e-07,1.2894386954668734e-07,1.7726698639251507e-07,1.7680185581438046e-07,1.6014475531812924e-07,1.4677794074111906e-07,1.652353845784443e-07,1.7645855793063585e-07,1.4670401829022777e-07,1.6336689156114033e-07
H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,3.078880698450429e-06,2.3914091214216014e-06,3.6439116658467448e-06,3.5897881549078422e-06,3.2612925476809185e-06,3.206659570062526e-06,3.430210205793403e-06,3.7098090235190574e-06,3.2599359490616057e-06,3.122576712343725e-06
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,FluB,FluB,FluB,FluB,3.7808043067892403e-06,2.4687009563272425e-06,4.087342440386631e-06,4.8884351950241484e-06,1.7571846042710121e-06,3.963052187535804e-06,4.5718759044140865e-06,4.424165982202927e-06,5.463462612389117e-06,4.244778344761461e-06
FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,3.529866702116754e-07,3.0294714885031263e-07,4.2015840840584463e-07,4.1846485943198363e-07,3.813469191901434e-07,3.413850765321464e-07,3.880835714477139e-07,4.2208254815560234e-07,3.424480892714407e-07,3.8736807241155616e-07
FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,1.0258321789713012e-05,1.2216909662428026e-05,9.787968364785634e-06,1.0026618545040988e-05,1.1418069205534132e-05,1.3201117093784033e-05,1.0837689766229537e-05,9.761563333737634e-06,1.2355006642327352e-05,1.0216913085176301e-05
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,H3,H3,4.089744658024198e-06,3.5281601268409376e-06,3.5810067678488606e-06,4.5172342091433786e-06,2.1276933565092095e-06,5.21985478392636e-06,4.265081304193588e-06,4.635360287936389e-06,5.27324015737892e-06,4.159994475514256e-06
FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,1.754188389378284e-06,1.7885550498690319e-06,1.6924426826132905e-06,1.7414986903297346e-06,1.7860901723545545e-06,2.027933228561482e-06,1.717001327474582e-06,1.7081885293749997e-06,1.7836642194555636e-06,1.8012702081840632e-06
FluB,FluB,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,1.80714569119815e-05,2.3292136408220616e-05,1.5958081230144236e-05,1.633237743498297e-05,1.9194542184417598e-05,2.6772525659447086e-05,2.0163383298246007e-05,1.561723587856531e-05,2.2752825040579226e-05,1.714732631222241e-05
H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,1.2731882993159386e-06,1.094005082548685e-06,1.515298998629738e-06,1.4995993695448386e-06,1.299224381182909e-06,1.3342276509282539e-06,1.4165873010641195e-06,1.5788546424047388e-06,1.3944788822964747e-06,1.3641910361513554e-06
H1,H1,H1,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,1.0198228073480935e-06,6.882126912051194e-07,1.0531254050053972e-06,1.2635690151821743e-06,5.125098973010054e-07,1.044567214050491e-06,1.1797585359910819e-06,1.1668807187087615e-06,1.406977611410885e-06,1.0994493586891095e-06
FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,2.2362428618406817e-06,1.8073194949660396e-06,2.7140863679033625e-06,2.7108493489147094e-06,2.51358506641496e-06,2.2767859476125737e-06,2.648401073215737e-06,2.7765049282887164e-06,2.166318029476458e-06,2.478863680126096e-06
H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,5.967809524179948e-06,4.373375214290887e-06,6.634504219552123e-06,7.460166097016951e-06,3.343828141025467e-06,6.668867131617767e-06,7.5743016080125305e-06,7.178295801321344e-06,8.784357507746337e-06,6.518661772945201e-06
H1,H1,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,9.058843801301619e-07,6.289434113081033e-07,9.367991255364416e-07,1.1203710975466666e-06,5.007642374791076e-07,9.737282507890684e-07,1.069591296188128e-06,1.0779347769679681e-06,1.2703476180049758e-06,9.92261333368554e-07
H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,2.041645927648088e-06,1.9004128076731593e-06,1.8956488730654914e-06,2.3866807676397464e-06,1.171804451769238e-06,2.545050106874667e-06,2.392786517879399e-06,2.339297757938946e-06,2.7779195542078167e-06,2.38540974617518e-06
FluB,FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,3.9078101926670855e-07,3.2560983301822756e-07,4.6181799709887196e-07,4.699113462604932e-07,4.2297336629577444e-07,3.842628660737472e-07,4.225097706785663e-07,4.689085070255383e-07,3.783742072953938e-07,4.304668075899319e-07
H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,2.89716870066014e-05,2.6821068683892432e-05,2.377181533441395e-05,3.04069034788782e-05,1.624790503632295e-05,4.195779754234644e-05,3.1048587339742405e-05,2.987679213152376e-05,3.9132503313972955e-05,2.9475174192048953e-05
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,1.3513440612144013e-06,1.0626505314128668e-06,1.2191111994262365e-06,1.55257933248027e-06,6.759711402170856e-07,1.512407005997201e-06,1.3825067227176041e-06,1.5786123340577374e-06,1.5655020615956946e-06,1.4741052782245754e-06
FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,3.209192026537113e-07,2.734770913694044e-07,3.770561105267172e-07,3.800133089345896e-07,3.413421839103441e-07,3.115425751227111e-07,3.5168965642163915e-07,3.837057110408652e-07,3.1044443726578954e-07,3.483983414000388e-07
FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,3.255021408845505e-07,3.0197887588062543e-07,3.8311502972410324e-07,3.8559683388223893e-07,3.517375969683096e-07,3.271323623026925e-07,3.9013108750765394e-07,3.906027877758029e-07,3.3735200170033774e-07,3.556701966389122e-07
