H1,H1,H1,FluB,H1,FluB,H3,FluB,H1,H3,FluB,FluB,H1,FluB,H1,FluB,6.4269621345633e-13,1.7284410775094035e-13,7.552401173949069e-13,2.9738333107068933e-12,2.347829009046263e-13,4.486734448925754e-14,1.8491582564552028e-12,2.850899934374967e-13,1.554897488459744e-12,3.0133514685497246e-13
H3,FluB,H1,H1,H1,H3,H3,H1,H3,H1,H1,H1,FluB,FluB,H1,H3,1.4152027189870088e-11,4.333872319571552e-12,1.0402001218482504e-11,7.601501160995732e-12,9.647797740818598e-12,5.072896935325615e-12,1.3334955727345913e-11,4.390483294609583e-12,1.2770837977344134e-11,1.3083321416324497e-12
FluB,FluB,H1,H3,H3,H1,FluB,H3,H1,FluB,H3,FluB,H1,H3,FluB,H3,5.251901007980682e-15,1.0716155166902517e-15,1.3434526602069733e-15,3.3512519843385676e-15,1.557793711390242e-15,3.473079816024223e-15,1.1489644307813496e-15,1.1561881369081939e-15,2.7262924742416257e-15,2.46245516084509e-15
H3,FluB,H1,H1,H1,FluB,FluB,H3,H3,H3,H3,H3,FluB,H3,H1,H1,1.1879787550460738e-13,2.904254189695549e-13,4.1454777003962245e-13,2.4837249216675328e-14,1.2876679484466493e-14,1.5793413304014784e-13,1.1306337730003219e-13,6.03006996562456e-13,3.181468053997584e-13,2.0013391412550887e-14
FluB,H1,FluB,FluB,H1,H1,H1,FluB,H3,H1,FluB,FluB,H1,H3,H1,FluB,2.2378129628139748e-14,3.973067068132354e-15,2.18882176476837e-14,1.1498002010622234e-14,3.1679115746147057e-15,9.910776697806412e-15,9.057024195842499e-15,4.4928428201197705e-15,5.743388493782332e-14,2.8479175140018886e-15
H3,H3,H1,H3,H1,H3,FluB,H1,H3,H3,H1,H3,H3,FluB,H3,FluB,3.196238314020807e-13,2.3994428381424145e-13,7.076470108784957e-13,2.243246247256363e-13,5.168457178381111e-13,4.957254598953602e-13,4.4873540980896245e-13,5.938381718524752e-13,2.1418517392128743e-13,3.360483014671137e-13
FluB,FluB,H3,FluB,H3,FluB,H3,H3,H1,H3,H3,H1,H1,H1,H3,H1,3.479118853631835e-18,3.53298401490263e-18,3.692054356852767e-18,1.3118296088410227e-18,1.3109276441657196e-18,8.585040879692293e-18,1.9242158004282035e-18,5.1027558347474564e-18,9.804308395286918e-19,4.011828225602796e-19
FluB,H3,H3,H1,H1,FluB,FluB,H1,H1,FluB,H3,H3,H1,FluB,H3,H1,4.846221568614009e-16,4.0219695165767662e-16,2.9667772656519676e-16,2.032449483135524e-17,6.479941189506068e-17,7.153008614953791e-16,3.3071489214685016e-16,3.2145284352582546e-16,1.3505251158236405e-16,3.3062011814182297e-17
H1,H1,FluB,H1,H1,H1,H3,FluB,H3,H3,H3,FluB,FluB,FluB,H3,FluB,1.3632646824240077e-10,6.760642927030909e-10,5.791513131733433e-10,1.402492628702837e-09,3.040563704440485e-10,2.889088398260832e-10,1.0928139952001376e-09,1.1706032449911373e-09,1.482117123001e-09,1.3070093531388154e-09
FluB,FluB,FluB,FluB,FluB,H3,FluB,H1,H3,H1,H3,FluB,FluB,H3,H1,FluB,4.900317987991495e-19,3.521339461852508e-19,8.662027706859278e-19,2.333597869000188e-19,1.91523597336405e-19,3.3622608853970783e-19,1.0922430944775439e-18,2.742723023480505e-19,1.5941868349987902e-18,1.2288436119337472e-19
FluB,FluB,FluB,H1,FluB,H1,H3,FluB,FluB,H1,FluB,H3,H3,H1,H3,H1,1.8486375613009082e-17,2.2913212159937952e-17,3.698148297538432e-18,3.337521625448732e-18,2.991606550505987e-18,5.857020346043191e-17,1.2512084487771767e-17,1.4299945229217893e-17,7.522146473585189e-18,1.9082527045502627e-19
H3,H1,H1,H3,H1,H3,FluB,H3,H1,H3,H3,FluB,FluB,FluB,H3,FluB,4.41622154902143e-12,4.698941664225988e-12,1.393444287294551e-11,5.459219464412693e-12,7.852480331468811e-12,9.773897161173061e-12,1.2654222848245536e-11,3.090505435785702e-11,8.527276156653463e-12,7.628874600580657e-12
FluB,H1,H3,FluB,H1,FluB,H1,FluB,H1,FluB,FluB,FluB,H1,H1,H1,FluB,9.145689954560116e-19,8.67579402003458e-19,6.700007402406012e-19,2.849117908979402e-19,1.4782414644502739e-19,1.1704684578045911e-18,1.4691235945662437e-18,7.472388632393585e-19,4.326837471337445e-18,6.688447366560283e-19
H1,H3,FluB,H3,H3,H1,FluB,FluB,H1,FluB,FluB,H3,FluB,H3,FluB,H3,1.0999751430915519e-16,1.1291439080614198e-16,6.758675495953051e-17,2.88458758744305e-16,6.391114615817276e-17,6.482262636969725e-17,1.934379068107079e-16,4.087927318996181e-17,1.4912966532023917e-16,7.408466794599492e-17
H1,H3,FluB,H3,H1,H1,H1,FluB,H1,H1,FluB,H1,FluB,H1,H1,FluB,3.289015809439294e-16,8.351467047211888e-16,4.783546715424559e-16,1.0506130977846997e-15,2.2899364079655643e-16,2.9513459544451936e-16,2.2244770519787573e-15,3.201621997776255e-16,1.6655070431007802e-15,5.014327897053864e-16
H1,H3,H3,H3,H3,H1,FluB,H1,H1,H3,H1,H3,H1,H1,FluB,FluB,2.259788245612429e-15,2.364975249212821e-15,1.6297766343088589e-15,4.172146374853324e-15,1.2706965809926222e-15,1.8015890849178704e-15,2.9572952455034185e-15,1.9270471958684114e-15,2.8838992063062392e-15,2.5340031632081833e-15
FluB,H3,H3,H3,H1,FluB,H1,FluB,H3,H1,FluB,H3,H3,H1,H3,H3,2.055118974717383e-17,1.7075513715346535e-17,1.835963789830323e-17,2.343146791157339e-17,1.432178425284359e-17,5.286375311325469e-17,2.636983009866656e-17,1.1192373230405581e-17,2.3008555947463148e-17,2.4126505615552744e-17
H3,FluB,FluB,H3,H1,FluB,H1,FluB,H1,H3,FluB,H3,H3,FluB,FluB,H1,1.4172177826127583e-16,7.633138908962317e-17,4.287086436222053e-17,5.345177803834502e-18,1.189123011925883e-17,2.014712523037966e-16,4.519956795421809e-17,6.155735554016955e-17,4.812104042038274e-17,2.9230660451227177e-18
H3,FluB,H1,FluB,FluB,H3,FluB,H1,H1,H3,H1,H3,H1,H1,FluB,H3,8.89860110433903e-17,5.423023641211334e-17,6.627928534828636e-17,7.1709230137231e-17,4.511885247284936e-17,6.936974101253305e-17,5.804498446065633e-17,3.877811864851903e-17,7.610871784765399e-17,6.266747448168493e-17
H1,H1,H1,H3,H1,H3,H3,H3,H1,H3,H3,FluB,H1,FluB,H3,H1,4.9150457787444375e-08,7.118350371636219e-08,2.620728623377638e-08,7.282754764273467e-09,3.2559685310704227e-09,4.585075269085629e-08,6.816832779172404e-08,5.138673899005494e-08,2.380325825133429e-08,7.08340546958783e-09
FluB,H1,H1,FluB,H1,H3,H3,H1,FluB,FluB,FluB,H1,FluB,H3,H1,H3,1.200965413235504e-10,3.807379084019557e-11,1.8514802689172674e-11,4.1185937732067537e-11,2.4105795731755106e-11,2.492837464882802e-11,4.484492648191547e-11,2.2605811249072818e-11,2.3364322713823644e-11,2.2625399503029304e-12
H3,FluB,FluB,FluB,H1,FluB,FluB,FluB,FluB,H3,H1,FluB,H3,H1,FluB,H3,3.072697065145296e-20,1.2471925944318723e-20,1.9396908994680767e-20,1.7710202024633694e-20,1.557391926406052e-20,2.0681885383986358e-20,1.8939566442785718e-20,1.0184596446202074e-20,2.3139311484128884e-20,2.5955933431773212e-20
H3,H1,H1,H3,H3,FluB,FluB,H3,FluB,H1,H3,H3,H1,H3,H3,H3,1.65591361864279e-14,2.6656522575816383e-15,5.309628653760968e-15,6.926272475051037e-15,5.262350838091302e-15,9.267541994644575e-15,3.6620571131201554e-15,6.466944973931866e-15,5.388568550619829e-15,3.4425423475354385e-15
H3,H3,FluB,H1,H1,FluB,H3,H1,H1,H1,H3,H1,H1,FluB,H1,FluB,5.201839668578452e-16,3.9926839264417544e-16,1.3330877286033917e-15,3.690809061620877e-16,2.7721698572313735e-16,3.9784867989397402e-16,6.762880845108591e-16,2.0937106866741715e-16,9.588298609612123e-16,3.751420948595519e-16
FluB,FluB,H1,FluB,H3,H1,FluB,H3,H1,H1,FluB,H3,H1,H1,H3,H1,2.490074836326993e-17,1.8701210873588962e-17,1.166414801102079e-17,3.925677214260771e-18,3.202207690438208e-18,8.565258427939398e-17,1.2635143711276634e-17,1.6923746072338124e-17,1.0874840135827107e-17,2.0450146218257503e-18
FluB,FluB,H3,FluB,FluB,FluB,FluB,H1,FluB,H3,H3,FluB,H3,FluB,H1,H1,4.6583487386075555e-21,6.601068000245078e-21,5.754560205466793e-21,1.2230003280385596e-21,3.8056620023208865e-22,3.467913700770901e-21,2.9880706216795422e-21,2.5203274105065497e-21,1.2800758368420603e-21,4.348742295965573e-22
FluB,FluB,H3,H1,H3,H3,FluB,H3,FluB,H3,H3,FluB,FluB,H1,FluB,FluB,6.148663442478688e-17,3.542908369767002e-16,1.0061970573827464e-16,1.4388309405766546e-16,1.1828536381531654e-16,6.521730923186118e-17,3.4891751353402e-16,8.671276701209779e-17,5.76294786391487e-16,2.0827016426462963e-16
H3,H1,FluB,H1,FluB,H3,H1,H3,FluB,H3,FluB,H3,H1,H3,FluB,H3,5.849598478167132e-12,8.288399039688195e-13,3.006586336507759e-12,1.7492602471392763e-12,1.7405428202191083e-12,5.828965266695373e-13,2.810126061055123e-12,7.643337431643434e-13,2.8902145028804786e-12,1.9080333856101426e-12
H1,FluB,H3,H3,H3,H3,H1,H3,H3,H1,H1,FluB,FluB,H1,H3,H1,8.905581071698027e-15,1.2355884732942555e-14,5.024332207092046e-15,4.970488127972067e-16,3.2489778990672128e-15,2.8257283736324906e-14,5.640147467516795e-15,8.315988163269941e-15,7.809324861376518e-15,3.6636550354175206e-16
FluB,FluB,H3,FluB,H1,H1,H3,FluB,H1,FluB,H1,FluB,H1,H1,FluB,FluB,1.6200754467187775e-18,6.057524097712062e-19,1.672720161610172e-18,7.540459761321262e-19,1.2255059144429226e-18,3.8545558080054985e-18,3.5896928082863426e-18,3.169213151189547e-19,4.624177802979741e-18,3.179729161740787e-18
H1,FluB,H1,FluB,H1,H3,H3,H1,H3,H3,H1,H1,H1,H3,FluB,H3,2.2735737746979473e-10,5.023131722089153e-11,8.507818494378491e-11,2.6088353209799767e-10,1.1217907897087347e-10,1.0524409594016562e-10,9.502493967682744e-11,8.991027529267894e-11,2.964086199159232e-10,2.3052775579595964e-10
H1,FluB,H3,H3,H3,H1,H1,H3,H1,H3,H3,H3,FluB,H1,H1,FluB,1.9326378075427545e-14,4.509946785317318e-14,9.047061366780519e-14,4.720546010224854e-14,2.6658194096017553e-14,1.6866624137316296e-14,1.4199383329717705e-13,2.92437433828604e-14,1.8157306952887085e-13,1.985660303044898e-14
H1,H3,H3,H1,FluB,H1,H3,H1,H3,H1,H3,H1,FluB,H1,H1,H1,3.5294753318458844e-15,2.7577588501314917e-14,9.3223150884828e-15,8.343459394726614e-15,1.0673454212087524e-15,2.335583809025629e-14,6.3619238588116946e-15,1.2368944821936866e-14,1.0154010039775691e-14,4.605531184566373e-16
H3,FluB,FluB,H1,FluB,H3,H1,H1,H3,H3,H3,H3,H3,H3,FluB,H1,3.0409398517575364e-13,1.636149736615698e-13,7.130562146257756e-14,4.014235510258246e-15,2.4387927348588993e-14,3.206303066788247e-13,7.558693514584457e-14,9.827632551804126e-14,9.068345598406524e-14,4.908344125076945e-15
H3,FluB,FluB,FluB,H3,FluB,H1,H3,H1,FluB,H3,H3,H1,H3,H1,H1,1.9766537144969093e-19,6.466721277072511e-19,4.954255403198043e-19,8.878587402357401e-20,5.926403989394885e-20,4.505995237458374e-19,2.0577483347687655e-19,4.526199106023737e-19,2.4091495881182407e-19,3.608838155214011e-20
H1,H1,H1,H1,H1,FluB,FluB,H3,H1,H3,H3,FluB,FluB,H3,FluB,H3,9.31669810993852e-10,5.076903728017371e-10,1.38940575342117e-10,1.9301477817945146e-09,1.8026762654750224e-10,1.8188727805526368e-10,7.871596796660607e-10,2.5904617580243387e-10,1.4335219453062811e-09,6.932548029145952e-10
H3,H3,H1,H1,H3,H1,FluB,H3,FluB,H3,H1,FluB,H1,H1,FluB,FluB,5.559665082022003e-15,9.047395700133582e-16,3.4220934036962686e-15,1.014327794834152e-15,9.303151664813445e-16,6.6311793470128085e-15,3.830154843278694e-15,1.3192843051802415e-15,1.2788003174642373e-15,3.35289752931658e-15
FluB,H1,H3,H3,H3,FluB,FluB,H3,FluB,H1,FluB,FluB,H3,H1,FluB,H3,9.808873106252721e-17,2.6758202955654455e-17,2.3490357770751953e-17,2.367566641701818e-17,1.8006855599607903e-17,5.329522082509176e-17,2.923090243415825e-17,1.4991271025369953e-17,8.766621863341883e-17,2.63329702515341e-17
H1,H3,H3,FluB,FluB,FluB,H3,FluB,H1,H3,H3,H1,H1,FluB,FluB,FluB,2.787984276745945e-18,1.7720754577226673e-18,1.5878514941655016e-18,5.5616988400576225e-18,4.318393192529816e-18,3.088663138876737e-18,1.6504415307113142e-18,4.486829750414615e-18,3.869911471044869e-18,4.91326466419894e-18
H3,H3,H1,FluB,H1,H3,H3,H3,H1,H3,H3,H1,FluB,H3,H1,H1,2.9176325188253713e-13,1.0399575893143487e-12,6.841096208520485e-13,1.0781813856790274e-13,1.1975883828663525e-13,6.251471223040525e-13,2.643619193218713e-13,1.1327532929631451e-12,7.286496679656789e-13,4.543256548912387e-14
FluB,H3,H3,H1,FluB,H3,FluB,FluB,H1,FluB,FluB,H3,H1,FluB,H1,H1,3.345337287523536e-20,4.107050568273221e-20,3.958246210126697e-20,9.350339617261889e-21,4.02560117190707e-21,1.2553358388251639e-20,2.1878981967169357e-20,1.270328967524813e-20,9.499843820043315e-21,8.989452017177566e-22
H3,H1,H1,FluB,H3,H3,H3,H1,H3,H3,FluB,H3,H1,H3,FluB,H3,1.485990462712726e-09,1.2608647059259205e-10,2.7884779753681185e-10,5.021605117080704e-10,5.834102047010129e-10,3.152114944863663e-10,3.7527917128009673e-10,2.5969433785236886e-10,5.042773589723686e-10,2.85546841197578e-10
FluB,H3,H1,FluB,H3,H1,H3,FluB,H1,H1,H3,H1,H1,H1,FluB,H1,1.5873189937067677e-17,1.220148709450806e-17,1.0503930198846995e-17,2.110252842497179e-18,4.298481248271084e-18,3.34312877997992e-17,8.63273321916511e-18,1.7388413438201648e-17,4.251359227921222e-18,1.4585089576955893e-18
FluB,H3,FluB,H3,H1,H3,H1,FluB,H1,H1,H3,H3,H3,H1,H3,H3,2.4003191620950655e-15,2.0250999293632947e-15,2.2646198393972836e-15,2.2687785593838527e-15,2.1501517679343647e-15,3.815754375724456e-15,2.3162484952290852e-15,2.061344995079762e-15,2.888042243304525e-15,2.57924587097507e-15
