H1,H3,H3,H3,FluB,H1,H1,H1,H3,H3,H1,H1,H1,FluB,FluB,H3,1.4753869512615744e-05,1.3254137273142223e-05,1.4699848134915913e-05,1.926642041610452e-05,7.609217573384931e-06,1.1007506590624907e-05,1.652050610174134e-05,1.4085872044754577e-05,1.0008601378614246e-05,8.7160433066671e-06
FluB,H3,H3,H3,H3,H3,H3,FluB,H3,H1,H1,H1,FluB,H1,H1,H3,1.5986396137035198e-06,1.4174288717533178e-06,1.4418700401332206e-06,1.658786812057882e-06,1.3029363856017148e-06,1.4421389172019697e-06,1.5142855528406223e-06,1.5892094990415853e-06,1.45956301481973e-06,1.478136985599407e-06
H1,H1,H3,H1,H1,FluB,H1,H3,H3,H1,FluB,H3,H3,FluB,H3,FluB,4.061183202187386e-05,4.6901880999884926e-05,5.562676440459079e-05,4.215358082490413e-05,2.8488219166427752e-05,4.302894739661088e-05,3.458824484056024e-05,3.739280590041762e-05,3.557370299603278e-05,2.4008514823653622e-05
H3,H1,H3,H3,H3,FluB,FluB,H1,H1,H3,FluB,H3,H1,FluB,FluB,H3,6.823659309091724e-06,4.757960997812407e-06,5.651712825368003e-06,8.037052422499692e-06,4.314676589751307e-06,6.853342928861923e-06,7.986952102404244e-06,6.042720949812159e-06,6.004061398729058e-06,5.525384216847888e-06
H3,H3,FluB,H3,FluB,H3,H3,H1,H1,H1,H1,H3,H1,FluB,H1,H1,1.4705717643141982e-06,1.5658583823454928e-06,1.3985731647951464e-06,1.6992631937872159e-06,1.7548956503966448e-06,1.5336225935065335e-06,1.629949252117484e-06,1.3890832210477728e-06,1.4883451392314564e-06,1.5936964224602134e-06
FluB,FluB,H3,H3,H3,H1,H3,H3,H1,H3,H1,FluB,H1,FluB,H3,H1,2.73610022867795e-06,2.9405117602754364e-06,2.63862998316002e-06,2.8870490117871444e-06,3.0415868183299452e-06,3.1826449239035417e-06,3.151799225823017e-06,2.6603176002434047e-06,2.6376161283992477e-06,2.9479110859356945e-06
H1,FluB,FluB,FluB,FluB,H1,H3,H1,FluB,H1,H3,H1,H3,H1,H3,H1,1.0910130168274751e-05,1.3589668504242875e-05,1.3144238221774097e-05,1.2749692212033008e-05,1.0145744295494288e-05,1.0473927411968423e-05,1.2050863441658366e-05,1.1115861143944506e-05,8.305219582849703e-06,7.731710069495975e-06
H3,H1,H1,H3,H1,FluB,H1,H1,FluB,H1,H1,FluB,H3,H3,FluB,H3,2.1535206540589027e-05,1.3470830375458323e-05,1.507379256348931e-05,1.678708630527343e-05,1.3014243081624934e-05,2.1609336182590178e-05,1.9012637678273433e-05,1.449780765649321e-05,1.3707169253599328e-05,1.1779438879061921e-05
FluB,H1,H3,FluB,FluB,H1,H3,H3,H3,H1,FluB,FluB,H1,FluB,H1,FluB,2.3872742406377105e-06,2.5047073339753434e-06,2.2754565208736623e-06,2.5235667356653723e-06,2.1130989187213407e-06,3.115283791208403e-06,1.8560026015702866e-06,2.231132611675139e-06,2.62499556978309e-06,2.2671587137800798e-06
FluB,H1,H1,H1,H3,FluB,FluB,FluB,H1,H1,FluB,H1,FluB,FluB,H3,H3,4.722256396929459e-06,3.5301979251429056e-06,3.887903643766996e-06,4.40711907665142e-06,3.380166266199625e-06,5.326651817340274e-06,4.378009158732922e-06,3.368871811896999e-06,3.766018797352944e-06,3.164691785326477e-06
FluB,H3,H1,FluB,H1,FluB,FluB,H1,H3,H1,H1,H3,H3,H3,H3,FluB,4.873736376378533e-05,3.720079589953804e-05,4.495527415263672e-05,3.971126656394001e-05,3.690909096915063e-05,4.4962743546816735e-05,3.869011848905179e-05,4.462131369137588e-05,4.6715543398771065e-05,5.1155852289565977e-05
H1,H1,FluB,FluB,H3,H3,FluB,FluB,H3,FluB,H1,H1,FluB,FluB,H1,FluB,2.287786069678087e-06,3.087409216884145e-06,2.9470980456703628e-06,2.6534246138714174e-06,1.8010727582457862e-06,2.417844301713304e-06,1.8381432467505226e-06,2.4965811096072544e-06,2.023960505831479e-06,1.3893229148651017e-06
H3,FluB,H3,H1,H3,H3,H1,H3,FluB,FluB,H3,FluB,FluB,H3,H3,H1,3.5696217602833468e-06,3.5791363102411236e-06,3.3427205392011215e-06,3.4522904108740322e-06,3.729247162776542e-06,3.714061356381487e-06,3.785962560878341e-06,3.4688945621821565e-06,3.2376745914777035e-06,3.5194270075260836e-06
H3,FluB,FluB,FluB,FluB,FluB,H3,FluB,H3,H1,H3,H3,H1,H3,H3,H3,8.456504418048053e-06,5.822285357371565e-06,6.623254780651994e-06,8.510753198033372e-06,5.133705217997813e-06,6.881164905008475e-06,8.047537272303944e-06,7.16292780710205e-06,6.696802718859964e-06,7.692469873809647e-06
H3,FluB,FluB,H1,H3,FluB,H3,H3,H1,FluB,FluB,H3,FluB,H1,FluB,H1,1.9526821571303888e-06,1.9984220292482594e-06,1.7974093972232159e-06,1.9768806230922743e-06,1.9440825457285087e-06,1.8313617280393674e-06,2.0963609988675592e-06,1.745516229019715e-06,1.6433444476355667e-06,2.000814310840906e-06
H3,H1,H1,H3,H1,H1,FluB,FluB,H3,FluB,H3,H1,FluB,FluB,FluB,H3,8.283601457331724e-06,5.347124677445444e-06,6.214828090121845e-06,7.825466680211438e-06,5.3503199215071356e-06,8.345172653659323e-06,8.639026534747205e-06,6.321754235334882e-06,6.6396044368273e-06,5.393923677933723e-06
H3,FluB,H3,H3,H1,H1,H3,FluB,FluB,FluB,H1,H3,FluB,FluB,H3,FluB,7.401237447537325e-06,6.713630191673836e-06,6.7411581433545445e-06,7.119621056554008e-06,5.703451114521093e-06,7.665146907779865e-06,5.3775652170990685e-06,6.4273210468127075e-06,7.4288226515362956e-06,7.89410802896943e-06
H3,FluB,FluB,H3,H1,H1,H3,H1,FluB,FluB,H3,FluB,FluB,H3,FluB,H1,5.2361253620481945e-06,5.24287589496067e-06,4.464919907944165e-06,5.102217250637238e-06,5.225429565790379e-06,4.8014568051358755e-06,5.289164565189212e-06,4.701572654404811e-06,4.039372308393642e-06,4.774190750925442e-06
H1,H1,H3,FluB,H3,FluB,FluB,H3,FluB,H3,H1,H1,H3,H3,H1,FluB,1.1311777366012255e-05,1.5560421462186125e-05,1.4836080786887816e-05,1.2026522496786575e-05,9.164122720875151e-06,1.237828520833331e-05,1.0156360905429867e-05,1.2336064000983782e-05,9.688294469805884e-06,6.838856991052332e-06
H1,FluB,H3,H1,H1,FluB,FluB,H1,FluB,FluB,H1,FluB,H3,H1,FluB,H1,5.132580617046581e-06,6.969754138672317e-06,6.11843730511024e-06,6.623349586648932e-06,4.743358551584071e-06,4.686089038525855e-06,6.28231025973734e-06,5.226376679166876e-06,3.7214211039689626e-06,3.6225775558757146e-06
H1,H1,H1,FluB,H1,H3,H1,FluB,H1,H1,H1,FluB,FluB,FluB,FluB,H3,6.630965021884911e-06,6.012258306100446e-06,7.104583631496906e-06,7.94794763961439e-06,3.944391522036321e-06,5.298932742201142e-06,7.939313422842175e-06,6.680835703268573e-06,4.839557638170715e-06,3.084655920310986e-06
FluB,H1,FluB,H3,FluB,FluB,H3,H1,FluB,FluB,FluB,FluB,H1,H1,H3,H3,3.2530100918172935e-06,2.65190763412975e-06,2.7565566473017783e-06,3.3711708477764686e-06,2.5752263452598156e-06,3.5385942647194205e-06,3.281406578982201e-06,2.8017016569867077e-06,2.9183044228739853e-06,2.6743111999179186e-06
H3,H1,FluB,H3,H1,FluB,H1,H1,FluB,FluB,H1,H1,FluB,H3,H1,FluB,5.5730224404087975e-06,5.540192053324852e-06,5.368516829103875e-06,4.813050883148214e-06,5.17418256511301e-06,7.516302102178881e-06,4.648131962950624e-06,4.975779792644297e-06,5.329601096972919e-06,4.450927490291801e-06
H3,H1,H3,H3,FluB,H3,FluB,H1,H1,H1,H1,H1,H1,FluB,H1,FluB,1.9633170367346832e-06,2.0190842201999652e-06,1.9418629550525906e-06,1.9277719355957144e-06,1.871015637962976e-06,2.6896020512363497e-06,1.6204797565601203e-06,1.7925388940681805e-06,2.0501785417961354e-06,1.7699271219957059e-06
FluB,FluB,H1,H3,FluB,H3,H1,H1,H1,FluB,FluB,H3,FluB,H1,FluB,FluB,4.702162964066619e-06,4.08387398783354e-06,4.017815016367178e-06,3.811136066378212e-06,3.133909089355029e-06,4.294800452574069e-06,3.091859194089093e-06,4.377407682534296e-06,4.340312290658773e-06,5.178358071215096e-06
H3,H1,H3,FluB,FluB,FluB,H3,FluB,FluB,H3,FluB,FluB,H1,FluB,H3,FluB,2.5935294707080833e-06,2.569992150799153e-06,2.5214885393139167e-06,2.673030092052389e-06,2.2828939391201062e-06,3.3141985329276287e-06,2.1744661286939877e-06,2.2878930273888194e-06,2.7592252505183584e-06,2.506284066103178e-06
H3,H1,FluB,H1,H1,FluB,H1,H3,H1,FluB,H1,H3,H3,H3,H3,FluB,3.3859960522656525e-05,3.00359638539211e-05,3.250756018391001e-05,2.9032370672811793e-05,2.9789408203216457e-05,4.5036596092409354e-05,3.0120400413795318e-05,2.732809178178518e-05,3.3030908651636044e-05,2.9213410118938674e-05
H1,H3,FluB,H1,H1,H3,H1,H1,FluB,FluB,H3,FluB,FluB,H1,H3,H1,5.81170500865933e-06,7.097990115069811e-06,6.594188356623366e-06,6.839023107831523e-06,5.0254313701734786e-06,5.504334383459545e-06,6.604438765169126e-06,5.764194839664743e-06,4.1993460220928035e-06,3.895010125686807e-06
H3,FluB,FluB,H1,FluB,H1,FluB,H1,H3,H3,H1,H3,H3,FluB,FluB,FluB,1.738367207747562e-05,1.810891580586984e-05,1.5979415898861415e-05,1.749156831815663e-05,1.2320584542564369e-05,1.9370367598203036e-05,1.188293437517832e-05,1.5596733267607445e-05,1.8054002645759033e-05,2.2085117772909307e-05
H1,H1,H3,FluB,H1,H1,H3,FluB,FluB,FluB,H1,H3,H1,H3,H3,H3,2.2337214161093054e-05,2.0264420271775874e-05,2.41424081573535e-05,2.4606136745026823e-05,1.3305096927648664e-05,1.84321232972526e-05,2.3528109468751307e-05,2.1103162004578397e-05,1.4566497372007718e-05,1.0528784356072491e-05
H1,H1,H3,H1,H3,H1,FluB,H1,FluB,H1,H1,H3,FluB,FluB,H1,H1,4.443400453303196e-06,6.009103165483072e-06,5.983896634335158e-06,5.465237088432748e-06,4.841005475260407e-06,4.289388937770133e-06,5.353719250717071e-06,4.413022619518941e-06,3.531984602351773e-06,2.3087148984447944e-06
H1,H1,FluB,H3,H3,H3,H3,H1,H1,FluB,H3,FluB,FluB,H3,H1,H1,3.092676469321312e-06,4.1414471560385055e-06,3.751586803456824e-06,3.599637303197147e-06,3.501834554108044e-06,2.936521571704831e-06,3.2122369063525755e-06,3.13055704192836e-06,2.394274907554281e-06,1.6237973324671438e-06
H1,H3,FluB,FluB,FluB,H1,FluB,H1,H1,FluB,H1,FluB,FluB,H3,H1,H3,1.0116155075579281e-05,1.1103943178425866e-05,1.0949744942532443e-05,1.1886094255058624e-05,6.566091033455325e-06,8.022762668217463e-06,9.803437272332981e-06,1.0119073944366236e-05,7.089786100989664e-06,5.5197529513843516e-06
H1,H1,H1,H3,H3,FluB,FluB,H1,H1,H1,FluB,FluB,H1,FluB,H1,FluB,2.4661503318419564e-06,3.299739069606322e-06,3.176957397126024e-06,2.6981291424098882e-06,2.005201505836823e-06,2.6020277296679557e-06,2.083695896326851e-06,2.5834276554655286e-06,2.201424297086707e-06,1.379435863502392e-06
H3,H3,FluB,H3,FluB,H3,H1,FluB,H1,H3,H1,H3,H1,H3,H1,FluB,8.228800561127945e-06,8.55293096588852e-06,7.949772245950819e-06,7.879229357614156e-06,6.918080219862637e-06,8.889742315132064e-06,7.0283633956820544e-06,8.085608590417324e-06,8.435226574501936e-06,8.785174003347431e-06
H1,H1,H1,H3,H1,H3,FluB,H1,H3,H1,FluB,H3,H1,H3,FluB,FluB,2.3074958999559712e-05,2.839189427346196e-05,2.5641324920811963e-05,2.1377900689684987e-05,1.554194951668727e-05,2.3357156710857165e-05,1.7544259138635667e-05,2.194097315628038e-05,1.8141850208528127e-05,1.2740148942685447e-05
H1,FluB,FluB,H1,H3,H3,H1,H1,H3,FluB,H1,H1,H3,H1,H1,H1,2.8655222651869848e-06,3.887089048936164e-06,3.5678054596595112e-06,3.7865723148891453e-06,2.8452002484490362e-06,2.6232217079550794e-06,3.3592293141039426e-06,2.827127712587063e-06,2.370327108450867e-06,2.0585866629217804e-06
H3,H3,H1,FluB,FluB,FluB,H1,H3,H3,FluB,FluB,H3,H1,H1,FluB,H3,6.114728210081072e-06,4.024437198573385e-06,4.506745216843976e-06,6.03533463850913e-06,3.3114871120715533e-06,4.230457474241045e-06,5.829952098844395e-06,5.27462463197525e-06,4.712130884059788e-06,5.427661695767322e-06
H3,FluB,H3,H3,H1,FluB,FluB,H1,FluB,H3,H1,H3,FluB,FluB,H3,H1,4.87985106106984e-06,4.9431836297603215e-06,4.6640119114103284e-06,4.834739457021833e-06,5.180533974810486e-06,5.554700079225552e-06,5.258326578987122e-06,4.613392918782273e-06,4.509346414501363e-06,5.010063830653791e-06
H3,H3,H3,FluB,H3,H1,H1,H3,FluB,H3,FluB,H3,H3,H3,H3,H1,7.283126694848151e-06,7.4365313187898804e-06,7.023614079864391e-06,6.960463078346402e-06,7.610918374954836e-06,8.130431032937192e-06,7.89701521421455e-06,7.477594216401647e-06,6.917905077995026e-06,7.568394149049372e-06
H1,H3,H3,H1,FluB,FluB,H3,H1,FluB,H3,H1,H1,H3,H1,FluB,H3,1.8767044309598727e-05,1.7782050603626185e-05,1.8646375602412044e-05,2.3995321366212528e-05,9.316577406481264e-06,1.3255204517292886e-05,2.0085185977846508e-05,1.709499700020007e-05,1.1802817446118399e-05,1.1389146062387792e-05
FluB,H3,H1,FluB,FluB,H1,FluB,FluB,FluB,FluB,H1,FluB,FluB,H1,H3,FluB,5.106662110232066e-06,4.2848322604429565e-06,4.7256920767046204e-06,4.266341231689465e-06,3.996461710324846e-06,4.546559270040788e-06,4.082128269652266e-06,4.9753622869544025e-06,4.8191834347245615e-06,5.223998285219173e-06
H3,FluB,H1,FluB,H1,H3,H1,H1,H3,FluB,H3,H3,H1,H3,H3,H3,3.563364302033535e-05,2.125185945924807e-05,2.749583456088763e-05,3.1858535491862806e-05,2.0508656299766578e-05,2.636113620975404e-05,3.260365771520663e-05,3.022744098312001e-05,2.701005496541992e-05,3.0483033748941626e-05
FluB,FluB,H1,H1,H3,H3,FluB,H1,H3,H3,FluB,H3,H3,FluB,H3,FluB,2.4298040760236956e-05,1.9550013225286013e-05,2.4229960461357092e-05,2.1294485820895875e-05,1.7958408425304285e-05,2.4142118836517202e-05,1.7894839910105135e-05,2.0844125206098255e-05,2.543532020544966e-05,2.735382101347022e-05
H3,H1,FluB,H3,H3,H1,H3,FluB,H3,H1,H3,H3,H3,H3,FluB,H1,1.5929729994969112e-05,1.738348956997572e-05,1.4415988018618005e-05,1.536444589524509e-05,1.7617459421902886e-05,1.9057002870726396e-05,1.7712209839747743e-05,1.4073193792091873e-05,1.288417085734215e-05,1.3025724869104178e-05
H3,H1,H1,H1,FluB,H1,FluB,H1,FluB,FluB,H3,H3,FluB,H3,H3,H1,7.513688167195205e-06,7.335872482324062e-06,7.331637826012884e-06,6.362529580271299e-06,9.005896120447533e-06,1.0783632586357774e-05,8.023462037752363e-06,6.529095905981367e-06,6.5443268767997895e-06,5.399563189481183e-06
FluB,H1,H1,H3,FluB,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,H1,1.0560166078014066e-06,1.0665695196016991e-06,9.989011109556659e-07,9.837785214167797e-07,1.354356252536439e-06,1.366608284139862e-06,1.2188290805341535e-06,8.937127825105274e-07,9.432605180614295e-07,8.283753222496936e-07
FluB,FluB,FluB,H1,H3,H3,FluB,FluB,FluB,H1,FluB,H1,FluB,FluB,FluB,FluB,1.182836142521545e-06,1.2238634056347933e-06,1.0875812793217863e-06,1.154327974101293e-06,8.819666547086949e-07,1.2386044015898753e-06,8.656328462641595e-07,1.108189985330944e-06,1.176874525420196e-06,1.3954362609582588e-06
FluB,H1,H1,H3,H1,FluB,H1,H3,H1,H1,H1,FluB,FluB,H3,H1,H3,7.496450769734392e-06,5.859282166201684e-06,6.207811717879605e-06,5.77114817316513e-06,6.281844576176443e-06,9.016356454255095e-06,6.379519267907769e-06,5.695566159818392e-06,5.602930282449295e-06,4.113851953902351e-06
H1,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H3,H1,H1,FluB,H1,3.6561371899529745e-06,4.741718621815626e-06,4.161155364844857e-06,4.266010836724775e-06,3.3655299640804923e-06,3.3078842199442056e-06,4.222601185689496e-06,3.5698264549323005e-06,2.616550737017939e-06,2.458141146849477e-06
H1,H1,H3,H3,FluB,H3,H1,H1,H1,FluB,H3,FluB,H1,H1,FluB,H3,7.705180494682033e-06,7.477712695110423e-06,8.25861371389612e-06,9.34839696387613e-06,4.13207697282054e-06,5.776739818108564e-06,8.423890809787435e-06,7.334171647085651e-06,4.909331780672462e-06,3.6969072559732725e-06
H1,H3,H3,FluB,H3,H1,FluB,FluB,FluB,H1,H3,H3,FluB,H1,FluB,FluB,9.080808275593665e-06,1.088011327171547e-05,9.790085376079498e-06,8.922905607172928e-06,5.4188697686363466e-06,8.439613238975467e-06,6.460593737720026e-06,8.833841468757283e-06,6.988887512234594e-06,6.823568624604126e-06
FluB,H1,H1,H3,FluB,H1,H1,H1,H3,FluB,H1,FluB,FluB,H1,FluB,FluB,2.79878612095015e-06,2.5848373603136277e-06,2.3903277740016873e-06,2.168283684982055e-06,2.2359270360770257e-06,3.7366355108351857e-06,1.931447638683356e-06,2.2127452444373966e-06,2.4418641248188184e-06,2.3598697646563104e-06
H3,FluB,H3,H3,H1,H1,FluB,FluB,FluB,H1,H3,H1,FluB,H1,H1,FluB,2.5782256540119023e-06,2.590025780927711e-06,2.5441775999918128e-06,2.5737786098688483e-06,2.1776929543154554e-06,2.6770148401599562e-06,2.079011995847522e-06,2.6501923282682403e-06,2.578950115513253e-06,2.832755319876268e-06
H1,FluB,H3,H3,H3,FluB,H3,H3,FluB,FluB,H1,H3,FluB,H3,H3,H1,5.441762156817135e-06,6.4187424108694644e-06,6.099069820433231e-06,5.31894452309029e-06,5.092436627494651e-06,5.218137858564263e-06,5.978298602776813e-06,5.46748990187869e-06,4.1267539578316514e-06,3.5583984453904156e-06
H1,FluB,H3,H1,H1,H3,FluB,H3,H1,H1,H1,H3,H1,FluB,FluB,H3,2.0195795359346955e-05,1.8132899350363084e-05,2.063100696933252e-05,2.8996692075110854e-05,1.0352243959226888e-05,1.5362956870811935e-05,2.4185089299863148e-05,1.943447558812711e-05,1.4110970988112287e-05,1.23021431564466e-05
FluB,H3,H1,H3,H3,FluB,H1,H3,H1,FluB,FluB,H1,H3,H1,H3,H3,1.2106645979608183e-05,8.340574348930667e-06,9.979565939093781e-06,1.1382648592215538e-05,7.955259754662283e-06,9.301865222750496e-06,1.0720573952738471e-05,1.1178337612198113e-05,1.0112001007863444e-05,1.1172204539768438e-05
H3,H1,H1,H3,FluB,H1,FluB,H3,H1,FluB,H3,FluB,H1,FluB,H1,H1,1.6241379560667914e-06,1.7351837380200436e-06,1.516938956065474e-06,1.684456890427535e-06,2.204073022538411e-06,2.1838995725518455e-06,1.8877187411144874e-06,1.372156509987864e-06,1.6007364604303352e-06,1.293489947845792e-06
H3,H1,FluB,FluB,H3,H1,H3,H3,FluB,H3,H1,FluB,H1,H3,H3,H3,1.064191468165178e-05,7.649700907064402e-06,8.558341799145287e-06,1.076095305410417e-05,7.419211848976158e-06,1.0904952087455152e-05,1.0905165184980857e-05,8.84942203374409e-06,8.619011391479885e-06,8.217885120965704e-06
FluB,H3,H1,FluB,FluB,H1,H3,FluB,H1,FluB,H1,H3,H1,H1,H3,H3,1.3130316721646801e-05,9.454189656616407e-06,1.0845658283808454e-05,1.2448753910283494e-05,8.949936295359818e-06,1.0477861478169555e-05,1.2009911728575442e-05,1.2282129877539574e-05,1.151839844242584e-05,1.2189262285416606e-05
FluB,H3,FluB,FluB,FluB,H3,H1,H3,FluB,H1,FluB,H1,H1,H1,H3,FluB,6.71621883105116e-06,6.2005764357818255e-06,6.198644844923662e-06,6.354141823361912e-06,5.534317357011129e-06,6.694966050214788e-06,5.728528576002725e-06,6.44954977489796e-06,6.306487427092456e-06,7.369682104853502e-06
FluB,H1,H1,FluB,H1,H3,H3,H1,FluB,FluB,FluB,H1,FluB,H1,H1,H1,5.918793957213429e-07,5.881806772257854e-07,5.455559540468136e-07,5.084294299890957e-07,7.362862970326584e-07,7.705475751049915e-07,5.739179411306891e-07,4.66650143224497e-07,5.20097062580716e-07,4.487965274041536e-07
H1,FluB,H3,H3,H3,H1,H3,H3,H1,FluB,FluB,H1,H1,H1,FluB,H3,7.650540901508142e-06,7.454660875197881e-06,7.642268484121836e-06,9.35011325482781e-06,4.3031379254226675e-06,5.679404560057172e-06,7.989402913735022e-06,7.180186014879937e-06,5.04945987054828e-06,4.555934512538918e-06
FluB,H3,FluB,FluB,FluB,FluB,H1,H3,FluB,H1,FluB,H3,FluB,H1,FluB,H3,4.014126493880028e-06,2.6667676203110325e-06,2.9338168784990216e-06,4.125080104243996e-06,2.0882760230056878e-06,2.863877919694312e-06,3.8125611824540983e-06,3.382093080766491e-06,2.9602788125118744e-06,3.5352891288666187e-06
FluB,H1,H1,H3,H3,H1,FluB,H1,H1,H1,FluB,FluB,H1,FluB,H3,H3,7.059030201127768e-06,5.28287039037125e-06,5.788065178485255e-06,5.917610787813135e-06,5.490828925363315e-06,8.666058192666905e-06,6.475700878649973e-06,5.100576857957185e-06,5.482139058824408e-06,4.484083080553074e-06
H3,H3,FluB,FluB,H3,H1,H3,H1,H1,H3,H3,H1,H1,H3,H3,H3,1.977230465835003e-05,1.3983047118169031e-05,1.5697580634211046e-05,2.001791851610082e-05,1.2493593094515456e-05,1.6358715384827418e-05,1.8870531137796617e-05,1.6819510141461178e-05,1.5810421421168306e-05,1.8131590675277397e-05
H1,FluB,H3,FluB,FluB,H1,FluB,FluB,FluB,H1,H3,H3,H3,H3,H3,H3,3.28061592697568e-05,2.5977820718885548e-05,3.073402732033355e-05,3.4184069104301576e-05,1.563059678806656e-05,2.3152478803792663e-05,3.061504209131497e-05,2.720214950368073e-05,2.0178982124557467e-05,1.801773379113965e-05
H1,H1,H1,FluB,FluB,FluB,FluB,H3,H1,H3,H1,H1,H3,H1,FluB,FluB,1.0862877396120681e-05,1.4237701371993815e-05,1.3090358330744663e-05,1.1308959420092666e-05,7.842119787526551e-06,1.1153696826917348e-05,8.464566991403114e-06,1.1287359135892944e-05,8.932413969865223e-06,7.227821869888367e-06
H1,FluB,FluB,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,H1,FluB,H3,H3,6.909367663073482e-06,6.66963292524162e-06,6.8928431437007646e-06,7.570644544158317e-06,3.940738868021229e-06,5.650407883069031e-06,6.762521419467636e-06,6.043091432641351e-06,4.7277345681901975e-06,4.106137164124454e-06
H1,H3,H1,H1,H1,H1,H1,H1,H1,FluB,H1,FluB,FluB,H1,H1,H1,1.1093543354071503e-06,1.184258041309071e-06,1.3101739183021799e-06,1.335283258024765e-06,1.0688320521693575e-06,8.413467198822248e-07,1.1833971424625657e-06,1.1541767125207846e-06,8.456930592922228e-07,7.627854915873695e-07
H1,H1,H3,H1,H1,FluB,H1,H3,H1,H1,H1,FluB,H3,H3,H3,FluB,3.734484707535366e-05,4.4472409424429544e-05,5.1671759640892426e-05,3.77973655838669e-05,2.736571844272343e-05,3.691732184759625e-05,3.5644285277577114e-05,3.660185527502128e-05,2.986761491769204e-05,2.0616254513117793e-05
FluB,FluB,H3,H3,H1,FluB,H1,H1,H1,H1,H3,H3,H1,H3,H3,FluB,3.415692320654792e-05,2.9956815278275052e-05,3.268185584541048e-05,3.191170485187573e-05,2.6786695010770117e-05,3.470758800512692e-05,2.9169288407696892e-05,3.076706653828453e-05,3.2813563590819995e-05,3.669840497037334e-05
H1,FluB,FluB,H3,H1,H1,H1,H1,H3,H1,H1,H3,H3,FluB,FluB,H1,2.886785734231169e-05,3.802113621072482e-05,3.3308574430151856e-05,3.42908100632005e-05,2.7169809687796388e-05,2.6136943088235352e-05,3.358690101438706e-05,2.8569025636455334e-05,1.8885723563401516e-05,1.7827484646114274e-05
