H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,H3,H3,H3,3.176939250767987e-11,1.5148488169259746e-11,3.5126993153871844e-12,1.7822901156764511e-10,5.825075027616948e-12,2.499046155648669e-11,4.6305644516556623e-11,1.2813013938096661e-11,2.4726047407475586e-10,6.62074020729244e-11
H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,5.346563037639989e-09,1.3051599626817662e-08,5.967232887777363e-09,6.733665156746595e-08,5.564920504016531e-09,6.802804850540318e-09,5.653336143518669e-09,2.1627547591003512e-08,4.2497278893620384e-08,5.0668294478940164e-08
H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,1.592869154566383e-15,1.46059286476892e-15,1.0215902301446211e-15,2.0647946645579954e-15,8.129798037973195e-16,1.5177631550960082e-15,1.2569699943753227e-15,7.053556641522656e-16,3.131454156571769e-15,1.9722172672108478e-15
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,4.5036725464169496e-11,1.4701001204451322e-10,9.942096855414524e-12,6.0451993390692e-10,2.0761842573811748e-11,9.828971252654922e-12,4.295712525666673e-11,3.923431881127615e-11,3.13093127556723e-10,3.6938720010200987e-10
H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,H1,H1,H1,H1,3.98543941942714e-21,1.3886188234116997e-20,2.034433426478512e-21,1.2453375197668172e-21,8.917279088043264e-22,3.6362177021174465e-20,1.1368282697070729e-21,1.033474285327283e-20,2.8440039453648433e-21,3.418432655794813e-22
H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,1.2990275682447207e-11,3.7139216607275765e-11,2.7594858113997565e-11,4.654560600553915e-11,1.9165730209553675e-11,1.8522487850169337e-11,2.8166408318535743e-11,3.751841524559282e-11,5.068930251590115e-11,8.93641059680204e-11
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,3.6117785754527574e-10,1.2390049071423339e-09,1.0927833123113048e-10,4.491044268512608e-09,1.816199772643103e-10,1.1619942104673263e-10,3.7264538028327405e-10,3.139814262637432e-10,2.802173676397634e-09,2.9082251124850072e-09
H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,1.480829739323899e-26,1.1110016210335376e-26,1.1689879585945621e-26,3.3310861550615464e-25,5.922551340849659e-26,1.5847381619020934e-26,1.1903481438710137e-26,8.082480962481729e-24,1.7241540652655436e-26,7.843565989217908e-26
H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,7.037762413076156e-16,1.6380556980817952e-16,1.1754356655631085e-16,9.453673898174468e-16,8.061942228556775e-16,8.34238202303098e-16,2.71810739387899e-16,1.5705077724601591e-15,1.147993091114346e-15,1.0106751436906423e-15
H1,H1,H1,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,9.246539805354234e-14,7.742976019786959e-14,4.2390468784182664e-14,1.480411554865815e-13,4.097307185691884e-14,8.363166969515447e-14,9.556791641634686e-14,3.775393939051744e-14,1.6472802609940858e-13,1.3500368072857434e-13
H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,2.4548550204792267e-13,8.161623467335811e-14,7.013160933663238e-13,8.764281540055014e-13,1.3804716532589475e-13,1.0645176646152734e-13,2.1413089954669998e-14,4.748304434121661e-12,2.449179185066336e-13,3.5180368077181133e-13
H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,1.0791857043361054e-26,5.887869698016537e-26,6.991424439057449e-27,2.947705478261545e-27,1.1888830629174561e-27,1.9912001424701805e-25,2.8598000673776754e-27,2.65927660338073e-26,1.0410856047698902e-26,6.340167610307119e-29
H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,9.05161562737482e-15,6.270034085885122e-15,9.246475811484282e-15,1.0001704607616544e-14,1.4703577959899707e-14,1.0617503746697806e-14,8.909301109998607e-15,1.481004954536564e-14,1.1524711937092025e-14,1.7976349474706343e-14
H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,6.83907358370247e-11,3.841020803530871e-12,1.0091503334742567e-12,8.886356227183296e-11,6.426538114083578e-12,1.2227364643603353e-11,2.7477948891325344e-11,4.417334424043718e-12,1.1041817695285025e-10,2.3091610985971754e-11
H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,3.0573036565871896e-25,3.017487132824532e-25,3.2154395629511264e-25,1.315794817066193e-23,8.99415771281398e-25,4.18210737389912e-25,2.1952315701846775e-25,5.97189601085862e-23,4.769643919611846e-25,1.835597386680386e-24
H1,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,3.974648385636721e-27,5.0922838563974655e-27,3.1539142077094414e-27,2.1487797465480724e-25,1.0137054205563094e-26,3.822450098704154e-27,3.0399077660315363e-27,5.702165877435867e-25,8.01104296003802e-27,3.1878900304709284e-26
FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,1.5984406031628207e-15,1.0087062714619112e-15,1.3874052825478307e-15,1.4972764113835889e-15,1.2826163776010667e-15,1.896275114828436e-15,1.146151960333134e-15,1.065237197188912e-15,1.6754853668721188e-15,1.327683833968028e-15
H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,1.0403903311918202e-19,8.001787834451638e-20,1.1373447264553025e-19,1.687815274326605e-19,7.159553061641419e-19,1.9524215246695027e-19,1.8787115942832283e-19,2.4545743133717702e-18,1.3999111315228688e-19,6.298120729205136e-19
FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,6.342978727590211e-23,1.7905114478822784e-22,1.3909227310383462e-22,3.7585526700743026e-23,1.786830868836423e-23,3.5881828393360037e-22,1.1135539360283905e-22,1.0152899362540402e-22,7.368546434457797e-23,1.3327292652173453e-23
FluB,FluB,FluB,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,2.2901151353425762e-11,1.1851275264536175e-11,2.167361035241853e-11,2.0035877404338205e-11,1.379787824138445e-11,2.6365309438027937e-11,1.378788125712595e-11,9.917405643244275e-12,2.325049317835788e-11,1.7660641420101373e-11
H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,1.883945913048199e-23,1.9754627690600163e-23,2.0724301553037128e-23,9.454829305915758e-22,5.814098684721989e-23,2.666950723844522e-23,1.4022349009818917e-23,4.282639000784838e-21,2.990361152812858e-23,1.121092605505047e-22
H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,2.2014773080507974e-07,1.2684343869356717e-07,8.27994433494774e-08,3.4484078722102304e-07,4.319947818870112e-08,1.5120693158588546e-07,1.2102471945393888e-07,8.89461157903895e-08,4.878991508305248e-07,3.1670563161179746e-07
FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,1.0732871911487304e-15,8.102066973940363e-16,5.661049717807754e-16,6.323447699465981e-16,7.669853031396024e-16,1.086321888911538e-15,1.1128474324312555e-15,7.548139654811405e-16,1.261165368976074e-15,7.811960852775501e-16
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,H3,8.053018555962553e-13,1.9582520310014922e-12,2.430132917672189e-13,8.74239563741124e-12,2.775206374808146e-13,9.218028637682369e-14,8.194231773157619e-13,2.4689195994066905e-13,4.723821808656214e-12,6.078951046124795e-12
FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,4.153266988944807e-14,6.245750444123993e-14,5.911496738633841e-14,4.5197570530297407e-14,7.569361052012139e-14,7.813334592027111e-14,8.167236362067771e-14,5.68168561699806e-14,6.780591528282717e-14,4.4354498995478324e-14
H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,1.7700232007053724e-18,1.493176961239828e-18,1.793182042242839e-18,4.642321159271197e-17,5.491807590122297e-18,2.401466984363157e-18,1.224223235819079e-18,2.201550664856968e-17,2.1268599006001926e-18,9.842085599540544e-18
H1,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,3.695007708106375e-09,1.2517013642220556e-08,1.4994448284159714e-08,4.4301651155579676e-08,1.1743934804270977e-08,1.1943022011012084e-08,1.0250379584240501e-08,3.2700292377379623e-08,5.266194516786376e-08,5.581438203366184e-08
H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,2.1876292746516864e-14,7.132121194159774e-15,3.6910371048573605e-14,3.267727275772652e-13,2.2509967732543775e-14,1.2838215944328345e-14,1.642690171868427e-15,5.223359159627148e-13,2.993291741087768e-14,7.01977975922177e-14
FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,7.101768203138418e-21,3.0714088948395957e-20,1.5829332075878623e-20,3.94605232738323e-21,3.246904604997077e-21,5.453209264530821e-20,7.684196655007228e-21,3.085897744729569e-20,1.3500036870634951e-20,1.068718141042544e-21
H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,1.0480436349599688e-13,1.4625498084486152e-13,2.4085045846718144e-13,9.895386866023418e-14,1.7044990410391435e-13,2.0033813588802405e-13,1.4091281881612133e-13,1.3489424288193632e-13,1.4393281631460813e-13,9.254467413446253e-14
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,6.613887101921192e-14,2.192188803019155e-13,1.656430548102242e-14,4.882375721296976e-13,3.101106748347226e-14,1.1324487850348535e-14,9.401867247952165e-14,6.706979882716096e-14,4.213651851112252e-13,3.1506681958438666e-13
FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,H3,H3,H3,7.933410450673737e-21,4.559545791365963e-21,6.896562230555298e-21,6.696102087880325e-21,5.776576719640416e-21,9.374317334881456e-21,5.731573560068282e-21,4.6383531642268345e-21,8.402627320800708e-21,6.6062749886876976e-21
H3,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,1.210266319032069e-17,4.554471481000656e-18,1.2049860443390993e-17,7.054012555770403e-16,2.210916255314245e-17,6.549078616965172e-18,1.710298816605153e-18,1.254301843934531e-14,1.1271126156245465e-17,4.505993773679833e-17
H3,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,1.456209338408172e-21,1.113288013738201e-21,1.4110872843476936e-21,5.253733999664977e-20,3.480873184605442e-21,1.791954987636695e-21,1.0086468349720088e-21,4.704063747845031e-19,2.162598504092645e-21,7.9472613598022e-21
H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,3.6586596761181235e-19,5.723391704908409e-19,8.150274827689953e-19,7.852710687636166e-20,2.1561478967332988e-21,6.392202022224311e-18,2.0293418131031024e-18,4.229074909724418e-18,7.929485173204147e-19,7.354904331791424e-23
FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,1.2164374534430677e-19,6.204592704533695e-20,1.0193049016325841e-19,9.713529142025821e-20,8.073612733151944e-20,1.3983130271339914e-19,8.372692916818714e-20,6.103259776216027e-20,1.3231646335952083e-19,9.69965026288123e-20
H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,7.874928058420122e-19,3.22960763182812e-18,3.2588158260519583e-19,1.7468845860802378e-19,6.21266635865853e-20,1.5411836140110304e-17,1.5292084033195287e-19,1.7794911472095556e-18,6.2397264460915135e-19,2.7798404655169793e-22
H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,9.190275768067273e-15,7.182841504711677e-15,1.5843378594938052e-14,4.905955125398444e-16,4.480198822032277e-16,3.869816475603177e-15,4.103629352170633e-15,9.693438417861174e-15,7.828304238264183e-15,1.9298255123950784e-15
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,FluB,FluB,FluB,FluB,8.668622758134328e-12,2.6940876663722112e-11,4.507213201712783e-12,1.1994610553845028e-10,3.5951960167748524e-12,1.6770464934723016e-12,9.897613193724289e-12,1.6117834686374324e-11,5.464028922224706e-11,9.761448996100008e-11
FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,9.934030793603075e-20,1.888254949273109e-19,1.8759888866767008e-19,4.760231725901461e-20,3.3063557364727944e-20,6.050916677360314e-19,7.382722959693105e-20,4.580690006857972e-19,3.385374263916092e-19,3.672992132655402e-20
FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,4.74924486221631e-15,2.919952095130813e-15,3.8030316245094235e-15,4.315263036831929e-15,4.3986989049671854e-15,5.056360073201764e-15,3.671279899375379e-15,3.3948631227520706e-15,5.50407964400158e-15,4.042041298602189e-15
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,H3,H3,3.3470337078564136e-13,1.551284534243137e-12,1.6997767459510581e-13,5.307899236739873e-12,1.3105758770800906e-13,7.468255502865499e-14,4.3046553849359263e-13,3.0047969372260986e-13,2.2608461170503502e-12,7.228721726719177e-12
FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,6.260045663573402e-15,6.605703076637947e-15,6.541865092444831e-15,5.231526720715736e-15,7.522185248258591e-15,8.31523447287548e-15,9.021960281259563e-15,6.1887509884171546e-15,9.610839444556184e-15,8.260068729526006e-15
FluB,FluB,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,1.7823989598946907e-10,8.48572543777852e-11,1.5142569090710213e-10,1.5724227168259667e-10,1.2549114794820127e-10,2.215032545808802e-10,9.034792090937891e-11,1.0423737507714844e-10,1.9689052280308937e-10,1.2620333627751297e-10
H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,1.0834537890850248e-16,1.977974214707063e-15,4.4234316460549104e-15,2.5149312102161067e-16,5.200877301940412e-17,2.1479331625807718e-16,6.9735108617311e-16,1.2014210328792584e-15,1.226515699265256e-15,1.7892995893784103e-16
H1,H1,H1,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,2.4845347301339025e-21,4.450797102568599e-21,2.5189602603661587e-21,5.369598368437925e-19,8.850233542847717e-21,3.2984885887295474e-21,2.761992625591697e-21,2.8641788523882422e-18,1.2518640621868824e-20,6.274182444557051e-20
FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,1.7732214486082009e-15,3.7853479548909694e-15,7.690198485988878e-15,4.3898640242715093e-16,4.672190528168458e-16,2.4479099115560897e-15,1.8941093444482983e-15,8.729123438139815e-15,6.533768395145651e-15,1.0435641359091044e-15
H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,7.471045807693352e-12,5.982170527482695e-12,6.1717574390203855e-12,6.062702678180313e-11,2.308859676856149e-11,9.097769377133543e-12,1.5505570777496715e-11,1.0339674167552668e-10,2.092703454264234e-11,6.957061912582235e-11
H1,H1,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,1.5516871897767438e-23,2.1991626992908683e-23,9.365668624149063e-24,1.2651814074100097e-21,2.3735730075086122e-23,1.4225996939651707e-23,1.3464244123334777e-23,2.582048619445345e-21,4.397540505491695e-23,1.6771226851191054e-22
H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,2.600681367120643e-15,1.3612962724913906e-14,2.497562411344422e-15,1.0967681405753843e-13,6.350288898483032e-15,6.5195849926616435e-15,2.497711032729291e-14,1.573457619777127e-14,1.5761965237669194e-14,3.723740879570128e-14
FluB,FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,1.4191280780561104e-16,3.0514519275684844e-16,2.2888688307625937e-16,1.3371325559615637e-16,9.075797461513109e-17,7.172961309011885e-16,1.9133069554213925e-16,1.897071039733327e-16,1.496134892754153e-16,1.7337600336617048e-16
H1,H1,H1,H1,H1,H1,H1,H1,H3,H3,H3,H3,H3,H3,H3,H3,1.3158943730057202e-07,1.633261740364395e-07,5.6849577430053117e-08,5.137011312758174e-07,4.312370755118966e-08,8.371951442668506e-08,1.153142687290535e-07,4.766056494889515e-08,5.453479330733774e-07,3.966300074416493e-07
H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,5.786691235383999e-15,3.096558985535733e-14,9.585149289762684e-16,8.193941600384283e-14,3.637211324880927e-15,6.697346130209974e-16,9.896448331535762e-15,1.3982100844228324e-14,6.75331434230583e-14,6.245189221652698e-14
FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,5.167982369574306e-21,1.6577770542701738e-20,7.19428593965397e-21,3.585806228941475e-21,3.3185770201389162e-21,2.21372762945205e-20,4.7237866022958055e-21,1.845505193733597e-20,9.493303193714159e-21,1.4794501376552907e-21
FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,7.639226467995555e-16,3.0487702102631825e-15,2.025306894425021e-15,1.1044780253910493e-15,5.107393166100554e-16,7.137487973974224e-15,1.9507171269232784e-15,1.5211155980773452e-15,1.0047610595168282e-15,7.080805650368972e-16
