Nonlinear function type: 	logistic
A	2.934435732945072
B	6.560858978044977
mu	8.13199667636204
sigma	0.3432721974341034
Nonlinear function performance: 	0.887917540197232
Params: 	232
Performance: 	0.94824938875361
Term	Coefficient	Standard Error	p-value	95% CI lower	95% CI upper
9,10	0.05151169110431593	0.004558645439574355	1.4213688240608756e-28	0.034606756000723084	0.06841662620790878
9,11	-0.005202924916532803	0.004514405528884493	0.24927551158444836	-0.021943804089671295	0.011537954256605691
10,11	-0.00796953571836228	0.0044176113506336255	0.0714072140503623	-0.0243514706999803	0.008412399263255741
1,2,3	0.002518290114647854	0.004375048438566097	0.564961943157265	-0.013705807791053886	0.018742388020349592
1,2,4	-0.008899560092147788	0.004376869797792748	0.04217986828027267	-0.02513041218830698	0.0073312920040114
1,2,5	0.007842400276550664	0.004375298720038496	0.07324729827806989	-0.008382625753986541	0.02406742630708787
1,2,6	-0.09309810578622567	0.004398314510368289	3.3700900025622066e-88	-0.10940848182852413	-0.07678772974392721
1,2,7	-0.025903847096936602	0.004413525505797626	5.279480741107554e-09	-0.04227063044136075	-0.009537063752512454
1,2,8	0.023116076533922527	0.004414487183394361	1.8468258491352637e-07	0.006745726977214733	0.03948642609063032
1,2,9	-0.023851932536773847	0.004398241420917493	6.724385496061288e-08	-0.040162037539694745	-0.007541827533852952
1,2,10	-0.02178037497963683	0.004379382057886946	7.262506108278699e-07	-0.038020543350645364	-0.005540206608628303
1,2,11	-0.0071010241982217455	0.004376500159867125	0.10487932753414422	-0.02333050555712415	0.00912845716068066
1,3,4	0.0019893448166492756	0.004378257200001637	0.6496227675848585	-0.014246652216666076	0.01822534184996463
1,3,5	-0.0007842701369359809	0.004374710953518069	0.8577448276056059	-0.017007116538674323	0.015438576264802363
1,3,6	0.00041742879507261285	0.004394926996068259	0.9243424585329776	-0.01588038524604291	0.016715242836188134
1,3,7	-0.007505126642733	0.004413120592845406	0.08919859220408005	-0.02387040843866635	0.00886015515320035
1,3,8	0.0023053350657921863	0.0044147062181241065	0.6016048375327305	-0.014065826742699794	0.018676496874284167
1,3,9	0.010732161620889854	0.004394753879052309	0.014708609551669754	-0.005565010446209755	0.027029333687989463
1,3,10	0.003518537941149225	0.004377528809171738	0.4216437155826469	-0.012714757982840405	0.019751833865138853
1,3,11	0.0005292287595724827	0.00437409694212157	0.9037124169532846	-0.01569134068885851	0.016749798208003472
1,4,5	-0.005537361244254714	0.004376510192762442	0.2059613280917347	-0.021766879808385403	0.010692157319875974
1,4,6	-0.002097721208178714	0.004399801267500811	0.6335843288920543	-0.01841361062789887	0.01421816821154144
1,4,7	-0.020383157083315655	0.004416358304806634	4.226250419929232e-06	-0.036760445364797	-0.00400586880183431
1,4,8	0.013119773685906298	0.004419222981508542	0.003032662844572135	-0.003268137745451573	0.02950768511726417
1,4,9	-0.009122160202983795	0.004399669233426392	0.03829187119922682	-0.025437559997553434	0.007193239591585842
1,4,10	-0.0009558454866220607	0.004381524091860786	0.8273362896312009	-0.017203957214006388	0.015292266240762268
1,4,11	0.007070988763009085	0.0043787760726243215	0.10653764391961627	-0.009166932418198397	0.02330890994421657
1,5,6	0.005031846233656002	0.0043968552552883155	0.2526152508258831	-0.011273118417747167	0.02133681088505917
1,5,7	0.0028250191529311255	0.004418764075716894	0.5227010633201004	-0.01356119050698404	0.01921122881284629
1,5,8	0.0018768000223018414	0.004419845570041242	0.6711614499979001	-0.014513420169164931	0.018267020213768616
1,5,9	-0.005165926361919951	0.004397307753717696	0.24024654000758588	-0.021472569024189408	0.011140716300349508
1,5,10	-0.0007014738181392258	0.004381094886240189	0.8728109574898868	-0.01694799391194326	0.015545046275664809
1,5,11	0.0057098518736875895	0.004375686614513585	0.19210687324251843	-0.010516612595310192	0.02193631634268537
1,6,7	-0.053844679613668914	0.004522827326408625	2.048984719269516e-31	-0.07061678954219038	-0.03707256968514745
1,6,8	-0.00012697974565929054	0.004525826278591933	0.9776203122977141	-0.0169102107610715	0.01665625126975292
1,6,9	-0.0014552140509480165	0.00448177317901039	0.7454521595719552	-0.018075081892055617	0.015164653790159584
1,6,10	-0.002834792159409535	0.004401262729385463	0.5196088509521859	-0.019156101153572122	0.01348651683475305
1,6,11	-0.009240688049871694	0.004395833905684498	0.035691179893660684	-0.025541865205844592	0.007060489106101204
1,7,8	0.003081887074255765	0.004478940829686215	0.49149637623195697	-0.01352747749737178	0.019691251645883312
1,7,9	0.0008466580912452146	0.004523004381273593	0.8515351467262988	-0.015926108414112884	0.017619424596603317
1,7,10	0.006209432195008184	0.004418609814680806	0.16012247107415395	-0.010176205414977095	0.022595069804993463
1,7,11	-0.002439229882108945	0.00441226476702504	0.5804548630198059	-0.01880133799846027	0.013922878234242379
1,8,9	0.010469807311304502	0.004525739539636941	0.020823163347202394	-0.006313102047943714	0.02725271667055272
1,8,10	0.022259434819494682	0.004421692866234883	5.323430906148673e-07	0.005862364254888661	0.0386565053841007
1,8,11	-0.0052424003393133295	0.004413906291985807	0.23512170674279415	-0.021610595762365847	0.01112579508373919
1,9,10	-0.04032425723932163	0.004401368692617008	1.4652884921480263e-19	-0.05664595917949776	-0.0240025552991455
1,9,11	-0.008062520598880818	0.004395871003355279	0.06681679523549822	-0.02436383532504323	0.008238794127281594
1,10,11	-0.012998056165576085	0.004376123777813286	0.003018706648228851	-0.029226141777807985	0.0032300294466558153
2,3,4	-0.0037472977932958805	0.004376470252154187	0.3919903951992625	-0.01997666824470328	0.01248207265811152
2,3,5	0.0003781380607263199	0.004374903772415104	0.9311323063505419	-0.01584542337598992	0.01660169949744256
2,3,6	-0.002736559959824598	0.004395934621674971	0.5336853466903866	-0.019038110603340104	0.013564990683690908
2,3,7	-0.005128842407292673	0.00441434624377398	0.2454607779299708	-0.021498669314198533	0.011240984499613187
2,3,8	-0.003087511081299156	0.004415639199740615	0.4845116981391193	-0.01946213268807749	0.013287110525479179
2,3,9	-1.2245576569155404e-05	0.004395966911440503	0.9977777202981282	-0.016313915961002894	0.016289424807864585
2,3,10	0.005488141275111789	0.004382666203764366	0.2106600739975007	-0.010764205773458838	0.021740488323682416
2,3,11	-0.011908422106918028	0.004373424217388039	0.006539000413703161	-0.028126496873954368	0.004309652660118311
2,4,5	-0.0037311968624765524	0.004378798487437642	0.39427900406461946	-0.01996920116507822	0.012506807440125117
2,4,6	0.006090702441141632	0.004396900928926884	0.16616997761758798	-0.010214431582919748	0.02239583646520301
2,4,7	-0.011103971950836934	0.0044134641113818054	0.011965813113763402	-0.027470527624864488	0.00526258372319062
2,4,8	-0.0015777358626258373	0.004416850280208774	0.7209813670508776	-0.017956848548386035	0.014801376823134363
2,4,9	0.0007395391193443833	0.004396637735603254	0.8664420823830874	-0.01556461889855143	0.017043697137240195
2,4,10	0.004461308665756223	0.004381196867637461	0.3086911913224971	-0.011785589608129044	0.02070820693964149
2,4,11	0.008021018141312904	0.0043751230226058814	0.06693391522937893	-0.00820335634618688	0.024245392628812687
2,5,6	-0.0035856514314040492	0.004397324421547952	0.41495120317872425	-0.019892355903391445	0.012721053040583345
2,5,7	-0.006160060527485477	0.0044205467173290425	0.16365378728522034	-0.022552880800392108	0.010232759745421153
2,5,8	0.0031508548138711226	0.004421933876288568	0.47622388778765445	-0.013247109494144179	0.019548819121886423
2,5,9	0.004130060328486665	0.004397532515314041	0.34777704521092345	-0.012177415822644857	0.020437536479618185
2,5,10	-0.004248033500795662	0.004382514775652101	0.33253011342288097	-0.020499819004836314	0.012003752003244989
2,5,11	-0.0008309668770830961	0.004373963089250231	0.8493478554400514	-0.017051039955674974	0.015389106201508782
2,6,7	0.019094368029931922	0.004519349502956454	2.5193058877270868e-05	0.002335154998205788	0.035853581061658056
2,6,8	0.016528508385316196	0.004525535447126852	0.00026801695672317214	-0.00025364413274225894	0.03331066090337465
2,6,9	-0.008872262099995962	0.004481343431376435	0.047888966200191924	-0.025490536297562025	0.007746012097570101
2,6,10	-0.0064087696533385065	0.004402402693364169	0.1456531650105841	-0.02273430600348565	0.009916766696808636
2,6,11	0.007602903311733749	0.004392931028563809	0.08368933837058005	-0.008687509034826043	0.023893315658293543
2,7,8	-0.003659187355956911	0.004478292342328955	0.4139921180067634	-0.020266147126238244	0.012947772414324422
2,7,9	0.015553381134247281	0.004519621489356703	0.0005933180126845294	-0.0012068405112230472	0.03231360277971761
2,7,10	0.008711913813403607	0.0044203185113676855	0.04890410412188043	-0.007680060197818906	0.02510388782462612
2,7,11	-0.004458165246244771	0.004408767674546066	0.3120664252259901	-0.020807305010002778	0.011890974517513236
2,8,9	0.009834321823359792	0.004525173601185715	0.029903111673906177	-0.006946488852646352	0.026615132499365937
2,8,10	0.011214707943777873	0.004423635048303588	0.01133038413964006	-0.00518956486155207	0.027618980749107815
2,8,11	0.0012397513889384803	0.00440938342974142	0.7786212389039511	-0.015111671794698335	0.017591174572575294
2,9,10	-0.002958713220713523	0.004402705566699224	0.501663747799848	-0.019285372723371993	0.013367946281944949
2,9,11	-0.006440773142535454	0.004392700786980786	0.1427716738239893	-0.022730331678666088	0.009848785393595178
2,10,11	-0.0010547552107490164	0.004375581602121176	0.809542456719366	-0.01728083025975301	0.015171319838254978
3,4,5	-0.0038102359588436385	0.004375709051426365	0.38400606106573365	-0.020036783631187566	0.01241631171350029
3,4,6	-0.001674936021032144	0.004395940640687416	0.7032382030574471	-0.01797650898499703	0.014626636942932744
3,4,7	-0.0002750989162698678	0.004413026080993632	0.9503012498126662	-0.016640030231618155	0.01608983239907842
3,4,8	-0.00015687536004379242	0.004415715513159994	0.9716641200606526	-0.016531779961720332	0.01621802924163275
3,4,9	0.0015100757136515845	0.004395725965222954	0.7312413620271723	-0.01479070116409796	0.01781085259140113
3,4,10	0.0012584125863745119	0.004380081643157998	0.7739159453387754	-0.0149843500736094	0.017501175246358424
3,4,11	-0.00880139066911891	0.0043748995055571975	0.04440360519772268	-0.025024936282942813	0.00742215494470499
3,5,6	-0.0004210827658594554	0.004400327951673541	0.9237755916777559	-0.016738925301231642	0.01589675976951273
3,5,7	0.0005119881295849358	0.004421519750992946	0.9078293748234838	-0.01588444046758379	0.01690841672675366
3,5,8	-0.0033109936498835757	0.004423012916742455	0.45421476362292734	-0.019712959389703324	0.013090972089936172
3,5,9	0.004416608725782835	0.00440072986564846	0.31571419473981205	-0.011902724236900114	0.020735941688465785
3,5,10	-0.005426643745353854	0.004380656819267635	0.21560487046000595	-0.021671539344811874	0.010818251854104167
3,5,11	0.00014388697614546066	0.004375260859364784	0.9737690712539693	-0.01608099865474001	0.01636877260703093
3,6,7	-0.0019459721283645566	0.004528416669347544	0.667451913556979	-0.018738809152446884	0.014846864895717772
3,6,8	-0.0009274562104596411	0.004533773612077652	0.8379363273238122	-0.017740158514789474	0.015885246093870188
3,6,9	-0.0017399791244605799	0.004483883978871891	0.6980276270951431	-0.018367674495730006	0.014887716246808846
3,6,10	0.009337338775366976	0.004403890102863287	0.03413356915667819	-0.006993713371388689	0.02566839092212264
3,6,11	-9.643838060290413e-05	0.004393335723250607	0.982489639875635	-0.016388351466254555	0.016195474705048746
3,7,8	0.004579168046448926	0.0044819054537612825	0.30707167754705983	-0.01204119031231558	0.021199526405213432
3,7,9	-0.006500145160862824	0.0045285359018015356	0.15136935252803546	-0.023293424337537123	0.010293134015811474
3,7,10	-0.01114920458748992	0.0044228570787785675	0.011801660111786927	-0.027550592429620296	0.005252183254640455
3,7,11	-0.005974375222085413	0.004409842146067987	0.1756718934450333	-0.02232749947456699	0.010378749030396164
3,8,9	-0.002370454391609162	0.004533743496649978	0.6011506834678654	-0.019183045018170412	0.014442136234952087
3,8,10	0.0006932169606307954	0.004425916922543259	0.8755581268374248	-0.015719517774113824	0.01710595169537541
3,8,11	-0.0017331789698465036	0.004411667824936876	0.6944716146558939	-0.01809307343141928	0.014626715491726273
3,9,10	0.00361299170319789	0.004403990716642696	0.4121117285927839	-0.01271843355206862	0.019944416958464398
3,9,11	-0.0010780869183924435	0.0043932696261643235	0.8061809338880553	-0.017369754894620917	0.015213581057836028
3,10,11	-0.0012092620119492263	0.004376602696206984	0.7823509812514249	-0.01743912360883988	0.015020599584941428
4,5,6	-0.005543830204689631	0.004398756138834771	0.20773244556475642	-0.02185584394850814	0.01076818353912888
4,5,7	0.00037439648617531435	0.004421234907515939	0.9325249030762001	-0.016020975819040613	0.01676976879139124
4,5,8	-0.004050560305958866	0.0044232017403692675	0.3599298642073162	-0.020453226264999347	0.012352105653081613
4,5,9	0.0005637596117851534	0.004398904522392567	0.8980386431190168	-0.015748804386368383	0.016876323609938692
4,5,10	-0.0025376264924465665	0.004383282304724234	0.5627132067088273	-0.018792258243102912	0.013717005258209777
4,5,11	0.0006837843542309152	0.0043755006984287645	0.8758347837310827	-0.0155419906776544	0.01690955938611623
4,6,7	0.01574071899589054	0.004520491220003004	0.0005104641994305414	-0.0010227278927640235	0.032504165884545105
4,6,8	0.0019909111617067744	0.004527720344940675	0.6602002109965543	-0.014799343665741663	0.01878116598915521
4,6,9	0.014778829851477517	0.004484455814570685	0.0010029998984605517	-0.0018509860719397309	0.031408645774894765
4,6,10	-0.005228310267570296	0.004404305683283188	0.235362209608649	-0.02156090352124508	0.01110428298610449
4,6,11	-0.0018504969428730718	0.004394609676922108	0.6737488993749378	-0.0181471342617267	0.014446140375980559
4,7,8	0.0008977301906431777	0.0044796523891231016	0.8411910111205712	-0.015714273074048424	0.01750973345533478
4,7,9	-0.0012696083123920482	0.004520970237990318	0.7788785678869216	-0.018034831555030776	0.01549561493024668
4,7,10	-0.0017257453180539416	0.004421031834823748	0.6963287355378519	-0.018120364563895475	0.014668873927787592
4,7,11	0.0038208772485932956	0.004410786966610485	0.38647453504492524	-0.012535750704750125	0.020177505201936716
4,8,9	-0.000857259872610882	0.004527151865595889	0.8498341697337611	-0.017645406594360223	0.01593088684913846
4,8,10	-0.003978011526108743	0.004426109230991475	0.368911056969901	-0.020391459402921558	0.012435436350704071
4,8,11	0.006546990772380983	0.00441398793474938	0.1382018199718519	-0.009821507408505672	0.022915488953267636
4,9,10	0.011204947414162345	0.004404312831885313	0.011046657491528987	-0.00512767234884654	0.027537567177171228
4,9,11	0.0029000608905775964	0.004394729182893003	0.509412876814684	-0.01339701959515735	0.019197141376312545
4,10,11	-0.0004985418494759244	0.004377781309255289	0.9093467120927748	-0.016732774125630397	0.015735690426678547
5,6,7	-0.0025840232962194357	0.004546445825281946	0.5698668529978534	-0.019443718275166548	0.014275671682727677
5,6,8	0.005327753672061073	0.004551689001797014	0.24196817887370345	-0.011551384705127643	0.02220689204924979
5,6,9	0.0002877384655093655	0.004505119088803393	0.9490820699789966	-0.016418703577346615	0.016994180508365347
5,6,10	-0.0058219372869752015	0.004411479618983556	0.1871095721085845	-0.022181133819860796	0.010537259245910391
5,6,11	-0.0010389335664841085	0.004396077539977846	0.8132043429972191	-0.01734101419739768	0.015263147064429463
5,7,8	0.0007641294092004414	0.004502804197984139	0.8652661963407422	-0.015933728268060512	0.0174619870864614
5,7,9	-0.006026570391640897	0.004546467935992118	0.18517175287776905	-0.022886347364269144	0.010833206580987348
5,7,10	-0.006006117095234525	0.004429096407049754	0.17526530448486277	-0.02243064238924891	0.010418408198779863
5,7,11	-0.008154651237324822	0.004419080716832454	0.06516844804677885	-0.024542035105144643	0.008232732630495
5,8,9	0.004489576121023834	0.004551674347105407	0.3241021054902523	-0.012389507911817673	0.02136866015386534
5,8,10	0.0010335830246046241	0.004431970063125613	0.8156266047281052	-0.015401598717715813	0.017468764766925063
5,8,11	0.0008971821305015768	0.004420673059286063	0.8391979053677358	-0.015496106659339001	0.017290470920342155
5,9,10	-0.004007982589855152	0.004411761792187091	0.36375871193819154	-0.020368225512453864	0.012352260332743562
5,9,11	0.0008238692666654029	0.004396104624833292	0.8513629932822289	-0.015478311803672484	0.01712605033700329
5,10,11	0.00035585485352212023	0.004380440141893114	0.9352631092358991	-0.01588823723598909	0.01659994694303333
6,7,8	-0.00983712409137604	0.004699298857691077	0.03647271442239913	-0.027263647666123096	0.007589399483371015
6,7,9	0.015876515520704557	0.004618043005292791	0.0006006981464824719	-0.0012486850119705108	0.03300171605337962
6,7,10	0.026066018424790127	0.004549663299417091	1.196294198812389e-08	0.009194392008714795	0.04293764484086546
6,7,11	0.01229863678335652	0.004510560974329883	0.006465967796316956	-0.004427985535172551	0.02902525910188559
6,8,9	0.015298948954047244	0.004624582824684432	0.0009591898978482181	-0.0018505033489991628	0.032448401257093654
6,8,10	-0.0073386798946466145	0.004559716813002114	0.10770659891911209	-0.02424758799822554	0.009570228208932312
6,8,11	-0.011860979531143649	0.004515934192203409	0.008707075995141093	-0.028607527483428062	0.004885568421140766
6,9,10	-0.00815398244279359	0.00450025776164372	0.07018401409426521	-0.024842397108605026	0.008534432223017845
6,9,11	0.007951872942583978	0.004477605612322053	0.07592967516647169	-0.00865254021020884	0.024556286095376797
6,10,11	0.005280064578862998	0.00439875246418748	0.2301732771284977	-0.011031935538172114	0.021592064695898108
7,8,9	0.013109329680212604	0.004698686411988559	0.005331254932188792	-0.004314922747327945	0.030533582107753154
7,8,10	0.014402186070246584	0.004496246559119861	0.0013851544093763856	-0.002271353756261814	0.03107572589675498
7,8,11	0.004197615268032952	0.004474989423339941	0.348372641802853	-0.012397096207902657	0.02079232674396856
7,9,10	0.0008365164799798716	0.004550073445739141	0.8541561560324933	-0.016036630891618133	0.017709663851577875
7,9,11	0.003477776745111627	0.004510989836682656	0.4408427889006916	-0.013250435934049374	0.020205989424272628
7,10,11	0.006060511474113415	0.004413775262635732	0.1699103136836807	-0.01030719804963216	0.022428220997858992
8,9,10	-0.02686172366068698	0.004559397073777181	4.626445038768846e-09	-0.04376944606756736	-0.009954001253806605
8,9,11	0.000272038966404594	0.004515415389491201	0.9519664100414735	-0.016472585097238403	0.01701666303004759
8,10,11	0.0016351644138092557	0.0044178997584250704	0.7113385245765846	-0.01474784007739497	0.018018168905013482
9,10,11	0.004719884014435433	0.0043986716064731415	0.2834163897246369	-0.011591816255982601	0.021031584284853466
