,variant,correct_counts_6261_a_115_1,correct_counts_6261_a_85_4,correct_counts_6261_a_7_1,correct_counts_6261_a_7_3,correct_counts_6261_a_115_2,correct_counts_6261_a_115_3,correct_counts_6261_a_7_2,correct_counts_6261_a_85_3,correct_counts_6261_a_85_2,correct_counts_6261_a_115_4,correct_counts_6261_a_85_1,correct_counts_6261_a_7_4,correct_counts_6261_a_0_4,correct_counts_6261_a_0_3,correct_counts_6261_a_0_2,correct_counts_6261_a_0_1,correct_counts_6261_a_105_3,correct_counts_6261_a_75_2,correct_counts_6261_a_75_3,correct_counts_6261_a_105_2,correct_counts_6261_a_8_4,correct_counts_6261_a_12_4,correct_counts_6261_a_10_4,correct_counts_6261_a_95_4,correct_counts_6261_a_75_1,correct_counts_6261_a_105_1,correct_counts_6261_a_10_1,correct_counts_6261_a_12_3,correct_counts_6261_a_8_3,correct_counts_6261_a_75_4,correct_counts_6261_a_95_1,correct_counts_6261_a_8_2,correct_counts_6261_a_105_4,correct_counts_6261_a_12_2,correct_counts_6261_a_10_2,correct_counts_6261_a_95_2,correct_counts_6261_a_95_3,correct_counts_6261_a_8_1,correct_counts_6261_a_12_1,correct_counts_6261_a_10_3,correct_counts_6261_a_11_4,correct_counts_6261_a_9_4,correct_counts_6261_a_11_2,correct_counts_6261_a_11_3,correct_counts_6261_a_9_1,correct_counts_6261_a_9_3,correct_counts_6261_a_11_1,correct_counts_6261_a_9_2,mean_bin1__7_,mean_bin2__7_,mean_bin3__7_,mean_bin4__7_,meanbin__7_,mean_bin1__75_,mean_bin2__75_,mean_bin3__75_,mean_bin4__75_,meanbin__75_,mean_bin1__8_,mean_bin2__8_,mean_bin3__8_,mean_bin4__8_,meanbin__8_,mean_bin1__85_,mean_bin2__85_,mean_bin3__85_,mean_bin4__85_,meanbin__85_,mean_bin1__9_,mean_bin2__9_,mean_bin3__9_,mean_bin4__9_,meanbin__9_,mean_bin1__95_,mean_bin2__95_,mean_bin3__95_,mean_bin4__95_,meanbin__95_,mean_bin1__10_,mean_bin2__10_,mean_bin3__10_,mean_bin4__10_,meanbin__10_,mean_bin1__105_,mean_bin2__105_,mean_bin3__105_,mean_bin4__105_,meanbin__105_,mean_bin1__11_,mean_bin2__11_,mean_bin3__11_,mean_bin4__11_,meanbin__11_,mean_bin1__115_,mean_bin2__115_,mean_bin3__115_,mean_bin4__115_,meanbin__115_,mean_bin1__12_,mean_bin2__12_,mean_bin3__12_,mean_bin4__12_,meanbin__12_,mean_bin1__0_,mean_bin2__0_,mean_bin3__0_,mean_bin4__0_,meanbin__0_
568,10001100110,1443,538.0,61.0,431.0,1.0,15.0,417.0,490.0,428.0,0.0,156.0,702.0,0.0,511.0,24.0,1261.0,278.0,485.0,582.0,515.0,726.0,2.0,101.0,282.0,50.0,761.0,317.0,1.0,540.0,893.0,253.0,327.0,41.0,27.0,583.0,611.0,602.0,56.0,1304.0,307.0,52.0,343.0,123.0,123.0,169.0,606.0,1329.0,370.0,1506.8267751440715,8325.429607114596,10614.72323085483,17632.517565523034,3.872470801986917,977.7578771782829,6612.783426067272,10227.5738778203,14193.945052875928,3.892141436899004,1294.9267471405512,7517.694365764835,9827.538045217796,15933.979610413253,3.878685032676008,3130.7116770849007,8731.262735750515,11728.162373867299,10645.02055941926,3.647784014464592,3388.0439953496298,7002.636764354135,11038.408585499365,8734.403682347496,3.605059945745833,5748.476118830049,10783.299515922621,12710.559920056981,5910.351615153214,3.346551719334491,6681.903115283128,9636.235235272172,6917.822622379763,2087.9627558953607,2.9072773941684673,14881.669207928737,8289.441170205211,4575.2745340712745,827.4428352372632,2.5173365631409896,30137.09074609901,1746.8696588219827,1349.2816250746005,584.1351461274766,2.2852363034720584,18997.60147140789,6.0230155292953045,75.5450777824494,0.0,2.2024935188599093,17859.256185338352,31.861092380310183,17.682817807974253,1.847587145399351,2.1770673817861184,29916.313377789367,24.047891988281748,458.55392235695217,0.0,2.129983202292363
569,10101100111,1442,843.0,22.0,459.0,8.0,11.0,395.0,391.0,437.0,1.0,88.0,911.0,0.0,271.0,20.0,1341.0,547.0,467.0,625.0,471.0,882.0,0.0,281.0,603.0,23.0,561.0,155.0,13.0,569.0,1184.0,170.0,339.0,96.0,9.0,526.0,420.0,604.0,49.0,1680.0,541.0,120.0,539.0,354.0,266.0,120.0,636.0,1141.0,282.0,543.4457221831078,7886.198308897519,11304.310818938207,22882.084760956528,3.9718365522091474,449.76862350201014,6367.3605360276615,10983.219370511491,18819.29556842676,3.9756882209955675,1133.0609037479824,7793.573058086481,10355.313236535048,19357.80993992354,3.9210797997280107,1766.0424845094312,8914.864054960222,9358.59487384105,16679.837047565867,3.7879703757778436,2405.7117126742933,5337.144777156394,11584.86445606864,13725.49150083178,3.772265657262267,3862.6124118620883,7412.415379193946,12752.787693877768,12638.092283465914,3.5802514848455207,3267.1766021100466,8694.099028736127,12190.690679828833,5809.084499075212,3.1661203405448317,10970.586630286494,7581.217070226514,9002.428669557508,1937.427126409202,2.6587861150013543,25873.905599171532,5027.5760912437545,2917.9586363401927,1348.0041833710998,2.365699151019316,18984.43612042285,48.184124234362436,55.39972370712956,11.903031904352996,2.2033541636066367,23008.857662092356,10.620364126770061,229.8766315036653,0.0,2.181342331537765,31814.255542914783,20.03990999023479,243.18613103470457,0.0,2.1252678301468295
570,11000100001,1441,431.0,28.0,357.0,89.0,2.0,182.0,267.0,161.0,8.0,60.0,432.0,0.0,6.0,6.0,979.0,297.0,260.0,366.0,416.0,365.0,0.0,196.0,316.0,43.0,216.0,94.0,1.0,266.0,434.0,29.0,133.0,184.0,61.0,309.0,145.0,270.0,25.0,934.0,327.0,39.0,290.0,280.0,241.0,63.0,371.0,634.0,164.0,691.6581918694098,3633.640739795819,8792.24174806305,10850.780040321866,3.9347233465889606,840.8717743733233,3544.997300572146,6431.773263371529,6898.289085048324,3.846120082154151,578.0922978306032,3057.6555065649027,4840.972444496174,8010.885065841374,3.9172075036913534,1204.1198758018847,3284.4235991958712,6390.651742495039,8527.888217676023,3.811922835902156,1262.9986491540042,3103.8714306866977,6757.837599373373,7384.772792655318,3.7682263723421587,658.9162349647091,2559.0481666264814,5700.749465806287,6622.9471999589205,3.738979396633732,1981.3845199893185,5107.369961748029,7368.495105922419,4051.8881203513934,3.183951241417634,4223.969183853624,6695.936945253142,4887.973153306361,3713.4019922843036,2.802724920034947,14376.911612510738,3976.613857480936,2643.714403601453,438.10135959560745,2.3934176058160697,18971.270769437815,536.048382107282,10.07267703765992,95.22425523482397,2.2157777526210634,12791.829200234679,71.9824679703304,17.682817807974253,0.0,2.1789281661097224,23226.067245722275,6.011972997070437,5.38419478305619,0.0,2.120546662706096
571,01010101001,1438,49.0,186.0,442.0,3.0,5.0,697.0,153.0,792.0,0.0,487.0,84.0,0.0,6.0,5.0,820.0,28.0,1113.0,238.0,85.0,58.0,0.0,15.0,58.0,220.0,1047.0,1343.0,0.0,288.0,85.0,692.0,746.0,31.0,4.0,117.0,211.0,57.0,170.0,1148.0,74.0,23.0,39.0,32.0,11.0,534.0,46.0,1207.0,639.0,4594.586560275366,13915.646129877396,10885.632640459015,2109.8738967292516,3.3680611123053246,4302.134659584444,15175.315367449224,4182.4099362907755,1351.0474014495564,3.207189183352803,3931.027625248102,17150.458705995617,5241.353624116158,1272.9625584076703,3.2276267691893943,9773.439658591966,16156.916090454224,3662.058863676932,969.5278948169957,2.967917401751574,10705.417121400606,12093.742952492683,837.8990015395558,993.1246169433014,2.7966783010959073,15723.104641226853,3723.856297642673,1203.4915538924383,1215.6042329038526,2.4971125565865298,28308.504365379307,1933.8585292055643,1667.4881891078255,310.0934785983209,2.3058141628277546,20474.517293957146,1368.160193140666,460.81901782012835,625.627509569638,2.27082089839431,27370.555703943945,454.4701551406784,120.66746240504557,258.3674684794608,2.2434130344305987,18931.774716482705,18.06904658788591,25.181692594149798,0.0,2.2014934001477737,15722.719402429775,4.720161834120027,0.0,0.0,2.1757250816751212,19453.907192535513,5.0099774975586975,5.38419478305619,0.0,2.1205737180065545
572,00111110001,1438,45.0,91.0,447.0,3.0,1.0,810.0,136.0,799.0,0.0,386.0,66.0,0.0,19.0,15.0,966.0,21.0,962.0,453.0,71.0,76.0,2.0,5.0,19.0,132.0,1120.0,1183.0,0.0,521.0,68.0,788.0,614.0,11.0,7.0,161.0,338.0,80.0,145.0,1134.0,40.0,19.0,22.0,17.0,5.0,469.0,83.0,1134.0,439.0,2247.8891235755823,16171.697797992383,11008.773281188189,1657.7580617158408,3.421913158920665,2581.280795750667,13116.49001211694,7960.637399746729,1080.837921159645,3.366830367449191,3352.9353274174987,14115.79309045752,9481.754299182356,1668.0199041203957,3.3689567666164515,7746.50453432546,16299.717116506217,3255.1634343794954,890.3827605462207,3.0038716102489906,9402.323277035364,8308.533890679635,1511.8612419083288,560.224142891093,2.7780354394974736,17904.344591454857,5965.229519446557,1689.1109528314923,398.21517974436546,2.48945414724164,24935.934969652808,2661.1215658298793,901.344967085311,103.36449286610697,2.297448196041498,21902.062434796564,1142.8161613292623,345.6142633650963,221.9968582343877,2.2398437442359054,25715.1699819987,241.4372699184854,54.84884654774799,213.43399570042413,2.238362526494088,18931.774716482705,18.06904658788591,5.03633851882996,0.0,2.200979509695223,15530.97892191234,8.260283209710048,0.0,1.847587145399351,2.175956202426125,22917.651643889396,15.029932492676092,17.049950146344603,0.0,2.121062117988881
573,00111011000,1438,75.0,40.0,482.0,3.0,1.0,591.0,460.0,495.0,0.0,160.0,141.0,0.0,98.0,25.0,830.0,89.0,797.0,603.0,283.0,190.0,3.0,20.0,40.0,69.0,744.0,623.0,1.0,483.0,173.0,247.0,422.0,14.0,27.0,454.0,542.0,339.0,50.0,964.0,151.0,4.0,51.0,73.0,13.0,180.0,440.0,1006.0,657.0,988.0831312420141,11799.34987483148,11870.757766292409,3541.574040938387,3.587720332854112,1349.3058705060305,10866.780186753847,10596.610048669487,2749.7788288326265,3.5532526677060274,1156.1845956612065,9701.734013311194,8790.186807111473,4170.049760300989,3.594920048595155,3210.986335471693,10098.072556533889,11010.111616283588,1483.9712675770343,3.3872154741388285,3608.5675690114404,12434.411768055856,8014.686101682708,1298.7014221566249,3.2700561822132292,5612.148621940799,9565.545560769331,7157.607662623449,838.3477468302431,3.0983422366624302,13131.942084610058,7504.032241532703,3402.577250747049,413.4579714644279,2.598426145350352,14549.227188829147,4555.168643044806,1464.746163785408,282.5414559346753,2.38601047084917,22812.575839409783,1036.7600414146725,142.60700102414478,44.93347277903666,2.2506834374225697,18931.774716482705,18.06904658788591,5.03633851882996,0.0,2.200979509695223,13202.701658486327,31.861092380310183,17.682817807974253,2.7713807180990266,2.1776604234541694,19691.14996317619,25.049887487793487,87.9418481232511,0.0,2.1236522690356483
574,11110111100,1437,952.0,0.0,258.0,83.0,160.0,10.0,314.0,27.0,21.0,0.0,751.0,0.0,3.0,2.0,844.0,378.0,13.0,402.0,216.0,786.0,0.0,701.0,718.0,0.0,20.0,1.0,0.0,367.0,1039.0,0.0,10.0,511.0,24.0,85.0,38.0,354.0,0.0,993.0,301.0,572.0,615.0,251.0,466.0,1.0,359.0,188.0,37.0,0.0,199.6505900986714,6354.057061625397,18863.277338615095,4.21098106281145,0.0,177.24986502860727,7064.406699112991,16514.56764830693,4.1939511669352,0.0,229.89891026803778,6679.086041842465,17250.83742945567,4.204252887383365,0.0,550.8039576291212,7515.5979293761875,18836.54195644449,4.130674428328885,20.047597605619114,700.2636764354135,6539.255251145663,15660.81126718283,4.094584389006742,0.0,670.6471057365951,7474.315966279354,15048.342055602863,3.986669468522442,21.078558723290623,1404.9399571151537,6782.620877316966,14491.701899828196,3.556146613652256,391.1082577642244,3476.736490804516,6221.056740571733,10312.763141615647,3.105075928130854,4263.185146927474,3564.750279384696,5111.912498250113,6425.486607402243,2.7093045332860144,18918.60936549767,499.91028893151025,805.8141630127935,249.9636699914129,2.238277993790989,13599.878368129588,28.32097100472016,0.0,0.0,2.1765432175790855,20023.289842073136,2.003990999023479,2.692097391528095,0.0,2.1204065584821365
575,11101110001,1437,910.0,5.0,327.0,45.0,75.0,14.0,307.0,39.0,3.0,3.0,980.0,0.0,472.0,2.0,1021.0,480.0,73.0,518.0,303.0,874.0,0.0,739.0,794.0,0.0,44.0,9.0,2.0,548.0,985.0,4.0,47.0,515.0,8.0,206.0,81.0,443.0,2.0,1369.0,523.0,532.0,611.0,446.0,390.0,1.0,395.0,337.0,56.0,123.51039140525177,279.5108261381399,8053.397903688004,24615.19546184127,4.205479904058565,0.0,995.3261651606409,9102.892214279924,15656.255181503682,4.133636337188077,46.24738382644826,1080.5248782597776,9973.131201443244,19182.22889738455,4.147118781937331,60.20599379009424,795.6057165753973,7348.052752606655,18005.51804660135,4.114205414942917,20.047597605619114,1059.8585373076528,7195.002295828795,15558.952332111721,4.071796810169407,90.88499792616679,1429.5372517016897,9353.45190130439,16641.202774580324,3.948183975066281,189.7070285096156,3404.913307832019,11785.085444640443,15277.27204561061,3.4760091054172997,860.4381670812936,4877.088688489668,7899.754591202201,10393.489271882698,3.060699701267552,7641.986141034888,6334.1777872732055,4278.210030724343,5976.151879611876,2.629387596464174,18918.60936549767,271.03569881828867,377.72538891224696,35.709095713058986,2.216983008780137,18749.47984488359,9.440323668240055,35.365635615948506,0.0,2.1768734344603846,24222.48688241312,2.003990999023479,423.55665626708696,0.0,2.1309210783176447
576,00111100001,1435,18.0,1365.0,54.0,4.0,0.0,309.0,44.0,216.0,0.0,1465.0,19.0,0.0,14.0,49.0,974.0,26.0,329.0,114.0,15.0,27.0,0.0,1.0,17.0,1102.0,1287.0,1688.0,0.0,93.0,20.0,1341.0,253.0,8.0,10.0,128.0,91.0,31.0,1259.0,998.0,11.0,7.0,10.0,2.0,0.0,1403.0,19.0,1289.0,151.0,33718.33685363373,6169.203234048946,1329.9189198750832,477.23338140304503,2.5000380727553426,21549.783613009356,4485.785045723985,2003.339213181296,317.89350622342505,2.564786873806523,29112.72811874918,5816.442429781356,1692.5204411208426,592.586018569088,2.522391530262468,29400.593634162688,4406.43166103297,1053.1411111227778,356.15310421848824,2.429838663836258,28126.779440683615,2857.8328416688496,346.08871802720785,254.64733767776957,2.3430953186919066,30469.195554747414,1606.0233321586884,654.5304942222033,356.2977924028533,2.23194855975419,35580.60712491457,2115.674288361643,247.86986594846056,20.672898573221396,2.2366345883647454,25167.816387127838,241.44003408364696,427.90337369011917,161.45226053410016,2.2156575020523315,29230.03007653997,28.4043846962924,0.0,78.63357736331416,2.2293921265359606,18892.278663527595,24.092062117181218,0.0,0.0,2.200989404367081,13668.35711117153,11.800404585300068,0.0,0.0,2.1759838999073016,23107.44586040194,49.09777947607523,12.563121160464442,0.0,2.1216770262896527
577,00110010110,1435,164.0,31.0,431.0,4.0,0.0,563.0,462.0,439.0,0.0,228.0,179.0,0.0,3.0,12.0,841.0,22.0,690.0,486.0,146.0,275.0,2.0,9.0,74.0,63.0,946.0,629.0,3.0,563.0,195.0,290.0,449.0,9.0,23.0,432.0,614.0,205.0,54.0,1049.0,55.0,5.0,46.0,11.0,18.0,313.0,283.0,1086.0,598.0,765.764426712561,11240.3282225552,10614.72323085483,4496.040803744477,3.6187002004276763,1231.9749252446366,9407.877451518387,8540.551382509735,3099.461685678394,3.564943581971579,1248.679363314103,10322.461071034897,10246.118369365962,6035.598337277747,3.646357212210612,4575.655528047162,8955.664348117934,11057.981666789168,3244.950505101782,3.399418490372621,6274.898050558782,11317.775094821007,5154.900379036832,1171.3777533177401,3.089291703257121,6589.162349647092,10836.24534005972,4328.346816630699,1550.9433316359498,3.0139277725824147,13258.413436949802,7140.400723220545,1239.3493297423026,186.05608715899254,2.5055138789510343,18499.420592247814,2350.016331747497,362.07208543010086,181.63379310086268,2.2753799988874825,24626.69717852786,156.2241158296082,197.45584757189275,56.16684097379583,2.235802261124958,18892.278663527595,24.092062117181218,0.0,0.0,2.200989404367081,14366.840290199334,27.140930546190155,53.04845342392276,1.847587145399351,2.1786444512521737,19952.117010880935,12.023945994140874,2.692097391528095,0.0,2.1206601733713266
578,00100011111,1435,55.0,119.0,383.0,14.0,29.0,807.0,163.0,800.0,0.0,368.0,88.0,0.0,8.0,91.0,1236.0,17.0,979.0,448.0,32.0,70.0,34.0,7.0,19.0,187.0,1228.0,1400.0,1.0,470.0,109.0,942.0,635.0,5.0,91.0,192.0,501.0,59.0,133.0,1102.0,14.0,16.0,16.0,17.0,7.0,479.0,100.0,1126.0,628.0,2939.547315444992,16111.80262096278,9432.573079854757,2210.3440822877874,3.388888379043633,3656.814460646778,13348.27829715435,7872.771644782637,1732.5196089176663,3.343420444571527,3075.451024458809,14598.580802020399,8553.597928245119,1536.334122216154,3.3538820469145345,7385.268571584894,16320.117263085074,3901.409116204836,1088.2455962231586,3.0409981176655294,9602.799253091554,11885.556454092964,1821.5195685642516,407.43574028443135,2.8273334072674734,21403.417011612277,8841.952630895636,1245.7193277132258,398.21517974436546,2.4882325672327568,29509.982212606872,3173.5114325424647,315.4707384798589,144.71029001254976,2.275240702580785,24014.047026723376,515.0720727117802,279.7829751050779,100.9076628338126,2.215380182636025,25533.757848086894,241.4372699184854,76.78838516684718,179.73389111614665,2.237931479821472,18892.278663527595,84.32221741013426,146.05381704606884,0.0,2.206047746937561,15092.714966443913,107.38368172623062,17.682817807974253,31.408981471788966,2.181637197477011,29323.206451187674,91.1815904555683,7.178926377408253,0.0,2.1219874336971025
579,11000111111,1434,935.0,0.0,376.0,51.0,81.0,13.0,311.0,24.0,38.0,1.0,803.0,0.0,2.0,17.0,1082.0,471.0,35.0,500.0,227.0,761.0,12.0,667.0,748.0,0.0,21.0,4.0,3.0,520.0,1086.0,2.0,24.0,704.0,27.0,183.0,72.0,517.0,0.0,1248.0,435.0,581.0,655.0,403.0,592.0,1.0,468.0,240.0,39.0,0.0,259.5457671282728,9260.176182833913,20169.38975087606,4.183452067032911,0.0,477.2111750770196,8786.575496409192,17261.61738793198,4.16710271587902,0.0,551.7573846432907,9463.555154654174,16702.146671521332,4.157093191075109,20.06866459669808,489.6035178925522,7443.792853617817,18500.175135793696,4.130516025899796,20.047597605619114,738.115767053544,8524.711580880698,16679.40061789391,4.079191814300303,45.442498963083395,1270.6997792903908,10915.87953267352,15677.102865725547,3.9364705911476356,84.31423489316249,3024.7530841420366,9802.126517052759,13788.82334833867,3.4854720749274866,410.6636706524356,3653.7925157991904,7751.634192617159,14207.798927000813,3.1279439277973795,5442.364017354223,5723.483516302918,6494.103431253362,6526.586921155075,2.687709387005861,18879.11331254256,307.17379199406054,407.9434200252267,452.31521236541386,2.2320866921513414,17092.294263268606,31.861092380310183,53.04845342392276,11.085522872396107,2.17884703652633,25669.66778332125,17.03392349169957,1.7947315943520632,0.0,2.120650802505364
580,01100011110,1433,111.0,40.0,433.0,5.0,14.0,798.0,260.0,523.0,3.0,137.0,132.0,0.0,3.0,101.0,865.0,88.0,932.0,642.0,205.0,137.0,64.0,95.0,88.0,28.0,757.0,787.0,0.0,544.0,175.0,261.0,608.0,67.0,66.0,538.0,595.0,175.0,26.0,788.0,127.0,39.0,57.0,72.0,73.0,162.0,278.0,990.0,621.0,988.0831312420141,15932.117089873977,10663.9794871465,3315.5161234316815,3.5129952040897434,547.5444112198384,12707.451862050923,11281.962937389404,2781.568179454969,3.574643066308939,601.2159897438273,13977.853744296697,9900.33462333052,3006.825353480187,3.534378933253033,2749.4070497476373,10669.276660741867,6223.106565725506,2196.277476014011,3.3342483470169424,3247.710812110296,11753.074136929508,5063.82440060862,1451.4898247632866,3.2225500951329424,5930.2461146823825,10500.921787191424,3694.93020931889,1844.3650430265347,3.0337080503648606,16588.82571522972,8892.443493270031,2861.770270495863,1963.9253644560324,2.610472082990589,14803.447556375893,3299.6804658098417,1448.2883417204034,1352.1626819730889,2.408620026300144,22449.75157158617,1022.5578490665264,800.7931595971206,438.10135959560745,2.276855362649809,18865.947961557522,30.11507764647652,70.50873926361943,35.709095713058986,2.204184381077936,10792.249903409986,77.88267026298044,0.0,59.122788652779235,2.184537866921962,20521.499660418558,101.20154545068569,2.692097391528095,0.0,2.1228293946998837
581,11101110010,1430,853.0,1.0,286.0,37.0,3.0,38.0,327.0,23.0,21.0,0.0,810.0,2.0,4.0,10.0,914.0,524.0,36.0,435.0,414.0,723.0,1.0,523.0,702.0,3.0,32.0,4.0,12.0,414.0,790.0,3.0,24.0,347.0,61.0,155.0,69.0,586.0,12.0,1177.0,419.0,146.0,533.0,285.0,348.0,1.0,486.0,344.0,22.0,24.702078281050355,758.6722423749512,7043.6446497087745,20345.2125756035,4.186935200907697,58.665472630696975,490.84578007922016,7644.320681875997,12556.793495825288,4.138676421771331,277.48430295868957,551.7573846432907,7534.445834666977,15868.136719461132,4.149972582419648,0.0,469.20337131369587,7826.7532576624635,16877.699883242803,4.118993763236513,20.047597605619114,416.37299679943504,8852.585103222264,13572.703098225118,4.066010627070635,68.16374844462509,1217.7539551532911,12372.737729490682,14713.002956870767,3.9184377131038013,84.31423489316249,2561.949333562927,9441.588530218634,10811.92595379479,3.468568601454737,625.773212422759,6663.744940708656,8623.898762062403,7002.991800666594,3.006222043404093,7800.721758207719,4047.624819221667,3817.4797197232597,1640.071756434838,2.52598955694787,18826.451908602412,222.85157458392626,15.10901555648988,249.9636699914129,2.214503956027015,16119.896112073036,71.9824679703304,212.19381369569103,0.9237935726996755,2.184919214707963,21683.989236557878,10.019954995117395,3.5894631887041264,0.4731442365721183,2.1206320047081424
582,11000011100,1430,683.0,0.0,514.0,6.0,52.0,55.0,445.0,104.0,57.0,10.0,470.0,0.0,309.0,18.0,975.0,327.0,110.0,567.0,164.0,593.0,2.0,598.0,633.0,1.0,64.0,11.0,0.0,663.0,737.0,8.0,77.0,404.0,45.0,118.0,114.0,394.0,2.0,1121.0,314.0,488.0,476.0,212.0,342.0,2.0,582.0,344.0,93.0,0.0,1098.0782455426927,12658.857866959126,11805.246803127957,4.065088105604582,19.55515754356566,1499.8065502420616,9963.976612928025,11714.375704333212,4.06890019852867,46.24738382644826,1770.221609063891,12066.032822184072,13014.94477820256,4.0590082212028955,200.68664596698082,2121.61524420106,10651.08623749173,13514.03167673486,3.9929852826546997,40.09519521123823,1760.1222137430664,10601.243889043944,12121.213273461832,3.9843541471746167,181.76999585233358,2011.9413172097854,8318.871442695101,13266.853093588597,3.9008027431621364,231.86414595619684,1950.3872345833897,7075.557991619692,12362.393346786394,3.507562723299717,1251.546424845518,2639.744372647873,5381.707815256499,8153.339156972058,3.0552007914565067,7800.721758207719,3010.8647778069944,3751.661103865962,5481.883679042473,2.6067971753243664,18826.451908602412,36.13809317577182,261.8896029791579,678.4728185481207,2.2306493088607975,15352.93419000329,53.1018206338503,0.0,1.847587145399351,2.177298555984698,23131.170137466004,18.03591899121131,277.2860313273938,0.0,2.1279676101687524
583,11111111111,1429,1146.0,0.0,268.0,87.0,57.0,9.0,289.0,12.0,33.0,4.0,1060.0,0.0,130.0,3.0,1299.0,383.0,16.0,457.0,177.0,961.0,11.0,1122.0,963.0,3.0,8.0,5.0,3.0,455.0,1203.0,0.0,11.0,908.0,122.0,125.0,36.0,489.0,2.0,1248.0,313.0,977.0,894.0,279.0,573.0,0.0,449.0,177.0,19.0,0.0,179.68553108880425,6600.338343083747,26624.599173011986,4.236295343724979,58.665472630696975,218.15368003520896,8030.930003718002,19121.294399339014,4.190998245563291,46.24738382644826,252.88880129484156,8280.610760322403,21091.672734996057,4.201067439352166,80.27465838679232,244.8017589462761,6917.2222980564275,22675.080968577084,4.1604552087865425,0.0,359.5948608722394,8178.62286285349,22765.4719883926,4.128216899167502,0.0,635.3498896451954,10324.690699182498,20183.222004938103,3.991675872031017,105.39279361645312,2066.088172228167,7053.024367442559,23194.992199154403,3.5820906080196093,156.44330310568975,2848.992402187034,6303.345850896756,18324.83157062037,3.1818397069944733,4013.743462798739,3962.41166513279,6285.677814371919,10975.000726279704,2.767709698177405,18813.286557617375,524.0023510486915,287.0712955733077,392.80005284364887,2.231898252674525,17092.294263268606,143.9649359406608,53.04845342392276,10.16172929969643,2.1817519280347626,30817.83590622394,3.0059864985352185,116.65755363288412,0.0,2.122649625985881
584,01000101001,1429,47.0,251.0,212.0,11.0,0.0,734.0,86.0,573.0,0.0,599.0,37.0,0.0,233.0,4.0,986.0,28.0,1237.0,253.0,62.0,28.0,0.0,14.0,21.0,257.0,1283.0,1634.0,2.0,179.0,63.0,884.0,766.0,33.0,30.0,87.0,161.0,59.0,378.0,895.0,92.0,10.0,18.0,26.0,22.0,856.0,67.0,1130.0,415.0,6200.221648543638,14654.35331324248,5221.163166916994,929.3492164164561,3.145434777980975,5025.6754886963745,16866.006387722093,4446.007201183052,1001.3645446037889,3.173287228837968,8740.75554319872,17610.256526531695,3257.6468705444177,614.5336488864616,3.0073133485610994,12021.13009342215,11689.283989684684,2058.412171739975,929.9553276816082,2.827255341098217,17160.74355040996,7854.308803262071,1220.4181109380486,458.36520781998524,2.5959808240728526,20085.58454168286,2841.4258953576796,1245.7193277132258,440.1325670858776,2.3604941290882766,34442.36495385688,1437.9973678708043,2073.0934242962153,289.4205800250995,2.2890770559972604,25089.594735574992,997.952140879074,460.81901782012835,665.9905747031631,2.252078777397966,25624.463915042797,369.2570010518012,241.33492481009114,112.33368194759166,2.24148513179655,18813.286557617375,66.25317082224835,0.0,0.0,2.2019570157688046,12257.695004507534,35.4012137559002,35.365635615948506,0.0,2.178517092353129,23392.13718517075,4.007981998046958,209.08623074201537,0.0,2.1258261483103413
585,00001000011,1428,21.0,1514.0,75.0,1.0,0.0,335.0,47.0,272.0,0.0,1658.0,20.0,1.0,2.0,11.0,981.0,0.0,420.0,70.0,27.0,14.0,3.0,2.0,4.0,1457.0,1953.0,1909.0,0.0,86.0,13.0,1532.0,324.0,1.0,24.0,44.0,145.0,28.0,1277.0,1002.0,6.0,5.0,3.0,4.0,0.0,1527.0,18.0,1289.0,214.0,37398.94651751024,6688.294768305492,1847.1096109376156,502.350927792679,2.507991172575309,28491.864540975163,5726.534100924236,1230.120569497287,206.63077904522626,2.497654135773572,29528.954573187213,7448.724692684425,1565.126429423575,307.2668244432308,2.5286375914020343,33273.84590132542,5548.839869448925,1124.946186881149,415.5119549215696,2.437740388942942,30612.681543780385,4050.1736961399592,327.8735223415653,76.39420130333087,2.350581406507157,34808.95420572188,2559.0481666264814,591.1888334910224,83.8347746830243,2.2260249037890163,40238.9686027618,727.2630366243149,135.20174506279668,41.34579714644279,2.205747450925856,38191.72137067651,434.5920613505645,0.0,20.18153256676252,2.196892246828146,29230.03007653997,56.8087693925848,0.0,56.16684097379583,2.229233799743606,18800.12120663234,6.0230155292953045,0.0,0.0,2.2005767888783185,13723.140105605084,28.32097100472016,0.0,2.7713807180990266,2.176745716915543,23273.51579985041,11.021950494629134,1.7947315943520632,0.23657211828605915,2.1205705780274737
