,variant,correct_counts_6261_z_11_3,correct_counts_6261_z_8_4,correct_counts_6261_z_11_2,correct_counts_6261_z_11_1,correct_counts_6261_z_8_2,correct_counts_6261_z_8_3,correct_counts_6261_z_11_4,correct_counts_6261_z_8_1,correct_counts_6261_z_12_2,correct_counts_6261_z_12_3,correct_counts_6261_z_10_1,correct_counts_6261_z_75_4,correct_counts_6261_z_95_1,correct_counts_6261_z_105_1,correct_counts_6261_z_105_3,correct_counts_6261_z_95_3,correct_counts_6261_z_9_4,correct_counts_6261_z_10_3,correct_counts_6261_z_12_1,correct_counts_6261_z_10_2,correct_counts_6261_z_95_2,correct_counts_6261_z_105_2,correct_counts_6261_z_75_3,correct_counts_6261_z_9_1,correct_counts_6261_z_12_4,correct_counts_6261_z_75_2,correct_counts_6261_z_9_2,correct_counts_6261_z_10_4,correct_counts_6261_z_95_4,correct_counts_6261_z_9_3,correct_counts_6261_z_75_1,correct_counts_6261_z_105_4,correct_counts_6261_z_7_1,correct_counts_6261_z_7_2,correct_counts_6261_z_7_3,correct_counts_6261_z_7_4,correct_counts_6261_z_0_4,correct_counts_6261_z_115_2,correct_counts_6261_z_85_2,correct_counts_6261_z_85_3,correct_counts_6261_z_115_3,correct_counts_6261_z_115_1,correct_counts_6261_z_85_1,correct_counts_6261_z_0_2,correct_counts_6261_z_115_4,correct_counts_6261_z_85_4,correct_counts_6261_z_0_3,correct_counts_6261_z_0_1,mean_bin1__7_,mean_bin2__7_,mean_bin3__7_,mean_bin4__7_,meanbin__7_,mean_bin1__75_,mean_bin2__75_,mean_bin3__75_,mean_bin4__75_,meanbin__75_,mean_bin1__8_,mean_bin2__8_,mean_bin3__8_,mean_bin4__8_,meanbin__8_,mean_bin1__85_,mean_bin2__85_,mean_bin3__85_,mean_bin4__85_,meanbin__85_,mean_bin1__9_,mean_bin2__9_,mean_bin3__9_,mean_bin4__9_,meanbin__9_,mean_bin1__95_,mean_bin2__95_,mean_bin3__95_,mean_bin4__95_,meanbin__95_,mean_bin1__10_,mean_bin2__10_,mean_bin3__10_,mean_bin4__10_,meanbin__10_,mean_bin1__105_,mean_bin2__105_,mean_bin3__105_,mean_bin4__105_,meanbin__105_,mean_bin1__11_,mean_bin2__11_,mean_bin3__11_,mean_bin4__11_,meanbin__11_,mean_bin1__115_,mean_bin2__115_,mean_bin3__115_,mean_bin4__115_,meanbin__115_,mean_bin1__12_,mean_bin2__12_,mean_bin3__12_,mean_bin4__12_,meanbin__12_,mean_bin1__0_,mean_bin2__0_,mean_bin3__0_,mean_bin4__0_,meanbin__0_
423,00111111100,132.0,414.0,325.0,579.0,293.0,274.0,5.0,9.0,3.0,5.0,45.0,607.0,47.0,669.0,327.0,236.0,496.0,287.0,423.0,263.0,239.0,178.0,365.0,12.0,14.0,180.0,109.0,223.0,193.0,248.0,34.0,139.0,7.0,121.0,439.0,478.0,1.0,33.0,190.0,848.0,21.0,1277.0,8.0,4.0,25.0,1213.0,36.0,113.0,264.8557653420843,5109.996874325889,20924.42145605493,22195.80637108049,3.9410464996119425,1473.3752380453775,8070.160662122687,18772.652804578007,24589.522825448064,3.9085461511767043,438.23450791988006,9695.018606556918,18656.384635298935,20253.625270228204,3.899021294389589,252.32410443021678,9113.834120820387,24524.936499206837,20323.162253674913,3.878335583571604,548.2918924034162,8303.500607505559,15832.652005985443,19520.63782499335,3.8249260893888994,7922.86736649768,11319.69560228074,16052.05188215747,14508.404973697816,3.4347506975491418,4906.051019235753,12050.295778482601,18860.828591182257,9515.092251844502,3.2921276575324496,13211.841489362117,10988.568176379664,16684.291107737627,4996.211912061725,2.940309637498016,25425.060994764208,15044.136126017926,5442.147747647959,220.4876673510106,2.6323158299553975,35078.46365074469,892.4569577816922,546.6755098656939,565.4440475201462,2.457246825858876,32950.056573242364,174.3036033733708,61.31265222407384,64.71664068541408,2.4168853708680653,13302.406193474151,7.943119188859439,299.9288593787052,3.5678391959798996,2.391669530050927
424,10011111110,131.0,510.0,37.0,174.0,56.0,147.0,273.0,8.0,31.0,191.0,36.0,702.0,35.0,135.0,76.0,65.0,550.0,64.0,278.0,80.0,38.0,51.0,120.0,10.0,220.0,27.0,22.0,539.0,371.0,94.0,19.0,731.0,10.0,39.0,178.0,674.0,0.0,58.0,44.0,325.0,153.0,299.0,14.0,4.0,252.0,1971.0,0.0,42.0,378.3653790601204,1647.0237859397494,8484.161774892431,31297.015678050728,4.146399379808576,823.3567506724169,1210.5240993184032,6171.831059039345,28437.965442280958,4.1724572042416375,389.54178481767116,1852.9728394784552,10009.08226784286,24950.118086513008,4.145235797830621,441.5671827528794,2110.5721121899846,9399.297596983752,33023.04435448743,4.153403957735063,456.9099103361802,1675.9359024323146,6001.085840978354,21645.868555940207,4.059518425124301,5900.007613349337,1799.784238019532,4421.115984492523,27889.213705916525,3.769718699139485,3924.840815388603,3665.489210184822,4205.899058660852,22998.361989884244,3.6084952385025355,2666.0666682569295,3148.409983120016,3877.694569382446,26275.042501562024,3.4669287365685166,7640.691905162301,1712.7170358851176,5400.919355620323,12038.62663736518,3.03083098491138,8213.359930753848,1568.5607136769136,3982.921571878627,5699.675999003074,2.7734802876060534,21655.11992284014,1801.1372348581651,2342.1433149596205,1016.9757821993642,2.48872310172394,4944.2571692558795,7.943119188859439,0.0,0.0,2.38310954890498
425,10011111011,131.0,228.0,111.0,368.0,134.0,166.0,28.0,16.0,3.0,11.0,41.0,395.0,35.0,354.0,133.0,133.0,334.0,110.0,284.0,138.0,151.0,80.0,212.0,12.0,10.0,92.0,52.0,212.0,216.0,127.0,19.0,179.0,15.0,76.0,250.0,442.0,0.0,48.0,122.0,417.0,36.0,458.0,13.0,2.0,20.0,780.0,23.0,49.0,567.5480685901806,3209.5848136261784,11915.957549006223,20524.155682045137,4.00107131951394,823.3567506724169,4124.748782862707,10903.568204302843,16001.419301568345,3.9484054022873543,779.0835696353423,4433.899294466303,11302.773173210304,11154.170438676403,3.8943108792402508,410.0266696991023,5852.040856526775,12060.02183982223,13068.48026204982,3.876619849497131,548.2918924034162,3961.3030421127437,8107.850019194158,13144.945632152781,3.8724933305739704,5900.007613349337,7151.7742089723515,9046.283475961623,16237.38587729911,3.5345067593710606,4469.9575953036865,6322.968887568818,7228.88900707334,9045.737925520334,3.319461708447492,6991.019263429283,4938.68232646277,6785.96549641928,6433.97073567661,3.037217109793295,16159.624259193832,5138.1511076553525,5400.919355620323,1234.7309371656595,2.665575746183545,12580.999492592851,1298.119211318825,937.1580169126181,452.35523801611697,2.511652457026683,22122.4966118223,174.3036033733708,134.88783489296245,46.226171918152914,2.4193464083466676,5768.300030798526,3.9715595944297193,191.6212157141728,0.0,2.3955268724707897
426,10000101110,131.0,329.0,211.0,638.0,141.0,89.0,38.0,38.0,6.0,9.0,71.0,576.0,42.0,447.0,160.0,77.0,385.0,120.0,401.0,169.0,103.0,96.0,98.0,67.0,24.0,49.0,90.0,307.0,229.0,89.0,58.0,187.0,68.0,104.0,162.0,571.0,1.0,42.0,97.0,273.0,29.0,779.0,84.0,9.0,27.0,1620.0,5.0,80.0,2572.8845776088187,4392.063429172665,7721.540491756034,26514.23731775514,3.9719751982531504,2513.4048178421144,2196.8770691333984,5040.328698215465,23333.71523469207,4.0385803820075825,1850.323477883938,4665.52089940111,6059.9205567211875,16095.27225580937,3.9296167188941005,2649.4030965172765,4652.8521564188295,7895.409981466351,27142.22823656501,3.986825046368589,3061.2963992524074,6856.101419041287,5681.879147309292,15152.107989158147,3.7166085166139675,7080.009136019204,4878.362539895048,5237.322012398835,17214.635953247667,3.5412949655326553,7740.658274794189,7743.345956515436,7886.060734989098,13099.252561956331,3.2973527141545063,8827.6429682285,5926.4187917553245,8163.567514489359,6721.522500399587,3.006468383055491,28015.870318928435,9767.116069507023,5400.919355620323,1675.7062718676807,2.6273922853383493,21398.68690989046,1135.8543099039719,754.9328469573868,610.6795713217579,2.4811336823702463,31236.34204697444,348.6072067467416,110.3627740033329,110.942812603567,2.4201824612066503,9417.632703344532,17.872018174933736,41.65678602482017,3.5678391959798996,2.3852042652233867
427,11111100110,130.0,702.0,66.0,80.0,37.0,149.0,659.0,7.0,17.0,137.0,36.0,875.0,31.0,94.0,105.0,76.0,959.0,60.0,180.0,37.0,56.0,22.0,114.0,11.0,443.0,38.0,15.0,669.0,329.0,123.0,8.0,1073.0,2.0,38.0,139.0,689.0,0.0,102.0,26.0,256.0,115.0,221.0,8.0,1.0,341.0,2146.0,4.0,73.0,75.67307581202408,1604.7924068130892,6625.2723972474605,31993.536798482124,4.180546960333915,346.67652659891235,1703.7005842259007,5863.239506087378,35446.18199714507,4.209872508164101,340.84906171546226,1224.2856260839792,10145.260257881539,34343.10371908261,4.207433979734653,252.32410443021678,1247.1562481122635,7403.754414854894,35955.07518251143,4.209312981717549,502.6009013697982,1142.6835698402147,7852.48466425891,37742.52353663029,4.125021470197031,5225.721028966555,2652.313613923521,5169.304843406642,24731.944229775032,3.743065955568393,3924.840815388603,1695.28875971048,3943.030367494549,28545.276755533505,3.6947814916928907,1856.3723467863065,1358.1376397772617,5357.341181383642,38567.88044346929,3.556526551947783,3512.96179547692,3055.1168748221016,5359.690963592687,29060.274556863198,3.25096142244424,6070.744296644149,2758.503324052503,2993.699220693086,7712.656808174795,2.843576074730709,14021.300669464837,987.720419115768,1679.966670939623,2047.8194159741743,2.5227739746217592,8593.589841801886,1.9857797972148596,33.325428819856135,0.0,2.384163136266068
428,11110101100,130.0,382.0,38.0,134.0,47.0,101.0,240.0,6.0,16.0,18.0,38.0,464.0,28.0,108.0,83.0,65.0,420.0,56.0,177.0,36.0,51.0,34.0,116.0,9.0,74.0,29.0,11.0,412.0,181.0,80.0,9.0,477.0,7.0,33.0,165.0,521.0,1.0,53.0,27.0,292.0,109.0,289.0,11.0,1.0,61.0,1226.0,18.0,73.0,264.8557653420843,1393.635511179788,7864.531982344108,24192.50024965049,4.129137398263294,390.0110924237764,1300.1925511197662,5966.103357071367,18796.6039390575,4.1351919166352475,292.15633861325335,1555.1736331337033,6876.988496953258,18688.127664799937,4.146060277942856,346.9456435915481,1295.1237961165814,8444.907379443863,20540.97025804241,4.119975033963611,411.21891930256214,837.9679512161573,5107.307098704982,16529.572351808885,4.066817850701079,4720.006090679469,2415.4998983946352,4421.115984492523,13606.327980514532,3.6107106833574356,4142.887527354636,1649.4701445831697,3680.1616763282454,17579.452949596118,3.584443613118823,2132.8533346055438,2098.9399887466775,4234.850648141355,17145.273971607505,3.430493899530224,5884.211007423841,1759.0066855036343,5359.690963592687,10583.408032848509,3.049320789254239,7938.665618688502,1433.3399624978692,2837.506217874316,1379.6834759491567,2.644004686348899,13787.612324973756,929.619217991311,220.7255480066658,342.0736721943316,2.4506107410016833,8593.589841801886,1.9857797972148596,149.9644296893526,3.5678391959798996,2.3897040620492445
429,01100100011,130.0,301.0,182.0,675.0,210.0,214.0,9.0,85.0,3.0,2.0,134.0,396.0,85.0,1092.0,306.0,408.0,362.0,368.0,306.0,237.0,243.0,232.0,443.0,113.0,2.0,233.0,98.0,171.0,118.0,490.0,86.0,49.0,51.0,228.0,327.0,302.0,3.0,32.0,200.0,468.0,29.0,1096.0,94.0,2.0,13.0,754.0,2.0,303.0,1929.663433206614,9628.754440878534,15586.072474100141,14023.291891352106,3.7314291973637705,3726.7726609383076,10446.374634858812,22784.34299295358,16041.929223850797,3.7311865982871404,4138.881463687756,6948.648148044207,14571.044934138585,14725.461851059637,3.7628221398997033,2964.808227055047,9593.509600863566,13534.988539656602,12632.864253314825,3.6984465052404083,5163.081986798836,7465.5326562894015,31282.255979568014,14246.917122273373,3.6626217708816076,14328.589918134103,11509.146574703851,27751.004948814607,8870.42376630229,3.29995976701891,14609.129701724243,10859.011785172535,24183.9195872999,7296.326345584797,3.1395780971435348,21565.517049900496,14322.178746742034,15612.8228714609,1761.254558928234,2.805654644627768,29640.61514933651,8424.716230570039,5359.690963592687,396.8778012318191,2.591238057984242,30106.49660236193,865.4128075458833,754.9328469573868,294.030904710476,2.4581760624264404,23836.21113809022,174.3036033733708,24.525060889629536,9.245234383630583,2.416394853251354,35669.283863917415,3.9715595944297193,16.662714409928068,10.703517587939698,2.382977510300538
430,11101000101,129.0,394.0,228.0,715.0,167.0,223.0,58.0,34.0,6.0,5.0,106.0,507.0,61.0,739.0,220.0,250.0,401.0,205.0,378.0,290.0,217.0,179.0,235.0,44.0,25.0,169.0,113.0,240.0,214.0,214.0,43.0,36.0,37.0,176.0,326.0,483.0,1.0,58.0,218.0,511.0,31.0,949.0,58.0,21.0,19.0,1079.0,32.0,101.0,1399.9519025224454,7432.722726292202,15538.408643904117,22427.980077890952,3.884025102987489,1863.3863304691538,7576.984177215189,12086.502490618717,20538.530597202916,3.879700992760177,1655.5525854751024,5525.829717730393,15183.845889312637,19275.18926683554,3.931139487679888,1829.3497571190717,10456.925464941287,14778.58791402676,18078.06436250225,3.7988975899869257,2010.4036054791927,8608.216226129616,13662.046489035827,15781.80598351277,3.7332154576099152,10282.870411837415,10277.715253953644,17004.292248048165,16087.039711768562,3.4225851286095774,11556.475734199776,13287.398386919978,13472.02042227304,10240.458028890944,3.1627589052000467,14594.246428458304,11050.301705460448,11224.90533242287,1293.9829412533966,2.816022614702831,31397.09604707497,10554.040113021805,5318.462571565051,2557.656941271723,2.6310529670255507,26068.490215001344,1568.5607136769136,806.99718123031,429.7374761153111,2.47385835473497,29444.73140587616,348.6072067467416,61.31265222407384,115.56542979538229,2.420052647532334,11889.761287972473,41.70137574151205,266.6034305588491,3.5678391959798996,2.392604682478438
431,11011111001,129.0,416.0,74.0,54.0,25.0,136.0,368.0,1.0,8.0,124.0,29.0,424.0,35.0,46.0,101.0,126.0,445.0,108.0,148.0,22.0,23.0,37.0,168.0,1.0,38.0,25.0,6.0,433.0,284.0,146.0,2.0,557.0,2.0,9.0,182.0,449.0,1.0,65.0,19.0,292.0,134.0,167.0,2.0,2.0,118.0,1018.0,2.0,56.0,75.67307581202408,380.08241213994216,8674.817095676532,20849.19887157979,4.143936992224896,86.66913164972809,1120.8556475170399,8640.563482655083,17176.20704775944,4.114929020435568,48.692723102208895,827.2200176243103,9260.10332263013,20351.46887056747,4.172040873629163,63.081026107554194,911.3834120820387,8444.907379443863,17056.042188162457,4.123181537013984,45.69099103361802,457.0734279360858,9320.835455136592,17513.475467987988,4.057904680921884,5900.007613349337,1089.3430914328746,8570.163293016276,21349.15550533772,3.70196858764483,3161.6773235074857,1008.009532800826,7097.454661490187,18475.493027124077,3.6274127544469037,908.437531406065,2284.1405759890313,5153.251993521408,20020.791618837273,3.487445759903414,2371.249211946921,3425.4340717702353,5318.462571565051,16227.89231703438,3.192111854708498,4587.39501149128,1757.8697653275754,3488.3103962858563,2668.89590429509,2.77261841942145,11528.624994893311,464.8096089956555,1520.5537751570312,175.6594532889811,2.4736656442328937,6592.342892341173,3.9715595944297193,16.662714409928068,3.5678391959798996,2.3841231337479183
432,01000110000,129.0,205.0,126.0,548.0,242.0,304.0,27.0,31.0,0.0,0.0,58.0,180.0,34.0,755.0,251.0,365.0,207.0,299.0,284.0,205.0,276.0,163.0,523.0,73.0,0.0,184.0,93.0,91.0,66.0,352.0,48.0,70.0,15.0,137.0,421.0,174.0,6.0,55.0,186.0,768.0,11.0,1034.0,44.0,4.0,7.0,308.0,34.0,178.0,567.5480685901806,5785.698940352453,20066.47251252648,8079.644997004194,3.757558846990342,2080.0591595934743,8249.497565725414,26898.897032313147,7291.7860108412715,3.6948712050320633,1509.4744161684757,8007.489770603324,20699.05448587911,10028.969034774836,3.768996850297343,1387.7825743661924,8921.963928803116,22211.26324456468,5160.374257322236,3.6564988964089333,3335.442345454115,7084.63813300933,22472.15123430192,8146.717801962951,3.618214504428229,5731.435967253641,13072.117097194496,24826.266682150323,4961.423462508061,3.358053400768687,6323.354647014971,9392.816101098606,19649.43466468117,3882.8403359544827,3.1933123155436998,14910.224700251718,10062.565240167894,12806.596538355183,2516.077941326049,2.8526376057236322,24063.788299016902,5832.495851933103,5318.462571565051,1190.6334036954572,2.617480212991242,28403.391867556784,1487.428262969487,286.35383850107775,158.32433330564095,2.4558420872658577,22122.4966118223,0.0,0.0,0.0,2.4134451606752347,20954.232764941586,7.943119188859439,283.26614496877716,21.407035175879397,2.3886439180391057
433,11111000101,128.0,285.0,149.0,561.0,206.0,166.0,21.0,35.0,0.0,1.0,131.0,389.0,54.0,1087.0,131.0,168.0,297.0,146.0,276.0,187.0,144.0,135.0,195.0,57.0,9.0,204.0,77.0,158.0,161.0,177.0,48.0,73.0,15.0,167.0,268.0,338.0,0.0,20.0,143.0,423.0,39.0,671.0,59.0,2.0,21.0,907.0,5.0,113.0,567.5480685901806,7052.64031415226,12773.906492534672,15694.942580387458,3.851107456244534,2080.0591595934743,9146.182083739046,10029.225470938936,15758.359767873637,3.781371340143024,1704.2453085773113,6816.292945224317,11302.773173210304,13942.713048345504,3.8390748096724914,1860.890270172849,6859.3593646174495,12233.54733392039,15196.29692010152,3.8247314048306182,2604.386488916227,5865.775658513102,11299.916955884772,11688.769020207712,3.698458781943386,9102.868889167548,6820.235007231911,11426.884390688369,12102.86632520906,3.391992617587002,14282.059633775194,8568.08102880702,9594.707227570068,6741.634869019871,3.0450547609096787,21466.773839965055,8334.026425905924,6683.920902488163,2623.909853097165,2.735006699608971,24634.6445907819,6897.157793158987,5277.234179537415,926.0482028742446,2.613713878185931,18431.98833958472,540.8830047161771,1015.254518322003,474.97299991692284,2.481083524191903,21499.327693179417,0.0,12.262530444814768,41.60355472633763,2.4146863221458053,13302.406193474151,3.9715595944297193,41.65678602482017,0.0,2.383892596833887
434,11110101101,128.0,509.0,69.0,97.0,59.0,98.0,469.0,4.0,14.0,94.0,51.0,703.0,49.0,132.0,87.0,93.0,579.0,52.0,184.0,45.0,29.0,45.0,125.0,15.0,116.0,31.0,21.0,674.0,352.0,92.0,12.0,711.0,8.0,22.0,159.0,678.0,1.0,82.0,46.0,298.0,160.0,199.0,14.0,6.0,180.0,1540.0,3.0,76.0,302.6923032480963,929.0903407865253,7578.5490011679585,31482.7546434991,4.17831608915297,520.0147898983686,1389.8610029211295,6428.990686499318,28478.475364563412,4.178734564687743,194.77089240883558,1952.2392415933723,6672.72151189524,24901.196286343373,4.183058751251009,441.5671827528794,2206.50720819862,8618.432873542026,25801.871286611182,4.1208079049165,685.3648655042703,1599.7569977763003,5873.403163510729,22787.196170707964,4.058849108249235,8260.01065868907,1373.5195500675377,6325.596716273918,26460.925133376328,3.683771868520655,5560.191155133854,2061.8376807289624,3417.2929851619424,28758.6196311354,3.641274762428857,2606.820742295665,2778.0088086353085,4438.939836003589,25556.16308975458,3.4659276901517733,4259.466177015765,3193.9858236776518,5277.234179537415,20681.743197524796,3.1850802833396723,5466.416810100387,2217.620319336326,4165.146741833858,4071.1971421450526,2.7945343236533318,14332.885128786278,813.4168157423971,1152.6778618125882,536.2235942505738,2.4721715133815714,8946.751068177306,11.914678783289158,24.994071614892103,3.5678391959798996,2.3843838317248425
435,11010111110,128.0,561.0,39.0,58.0,31.0,138.0,592.0,4.0,15.0,162.0,22.0,639.0,36.0,81.0,76.0,95.0,835.0,59.0,140.0,44.0,28.0,32.0,223.0,3.0,446.0,28.0,16.0,703.0,354.0,121.0,7.0,995.0,0.0,14.0,170.0,625.0,0.0,82.0,25.0,468.0,171.0,196.0,7.0,57.0,234.0,1822.0,2.0,55.0,0.0,591.2393077732434,8102.851133324232,29021.713351308168,4.186460298313666,303.3419607740483,1255.3583252190847,11469.319384714783,25885.840338486512,4.131720041981834,194.77089240883558,1025.7528218541447,9396.281312668807,27445.129895164308,4.196754829242518,220.7835913764397,1199.1887001079458,13534.988539656602,30526.629535198426,4.140277851241967,137.07297310085406,1218.862474496229,7724.801986791285,32862.36408038195,4.123081680132531,6068.579259445031,1326.1568069617606,6461.631054258303,26611.271298906875,3.7532357967616052,2398.5138316263683,2016.019065601652,3877.313194702973,29996.008309626388,3.7487133365439718,1599.6400009541578,1975.472930585108,3877.694569382446,35764.25073742026,3.5576843916831873,2546.897301720767,1805.296335122151,5277.234179537415,26105.739814359655,3.2738832589673934,5384.008516480783,2217.620319336326,4451.500580334936,5292.5562847885685,2.824323073048787,10905.456076250428,871.518016866854,1986.5299320599922,2061.68726754962,2.548357422290285,6474.622483549366,113.18944844124701,16.662714409928068,0.0,2.3895177497819535
436,10110111110,128.0,475.0,60.0,127.0,50.0,166.0,277.0,4.0,15.0,107.0,38.0,623.0,30.0,123.0,99.0,79.0,587.0,83.0,334.0,71.0,41.0,37.0,147.0,16.0,191.0,28.0,27.0,568.0,263.0,116.0,9.0,690.0,11.0,38.0,210.0,612.0,0.0,43.0,42.0,486.0,217.0,288.0,15.0,0.0,207.0,2210.0,3.0,42.0,416.20191696613244,1604.7924068130892,10009.404341165227,28418.061713600957,4.118849762264388,390.0110924237764,1255.3583252190847,7560.493047323198,25237.68158196729,4.161034662289581,194.77089240883558,1654.4400352486207,11302.773173210304,23237.85508057584,4.137757348539432,473.10769580665647,2014.6370161813488,14055.565021951088,37027.36074247449,4.137853217039546,731.0558565378883,2056.8304257123864,7405.595293122224,23102.045167885277,4.029921449889369,5057.14938287086,1941.8724673368636,5373.35635038322,19770.52076726697,3.7059625638981992,4142.887527354636,3253.121674039029,5454.5253417007925,24235.750668375233,3.6139303021953926,2429.0829644118694,2284.1405759890313,5051.207399590291,24801.339707356765,3.4699433111497067,5576.8268503196105,2777.3789771110014,5277.234179537415,12215.016771245988,3.0711363971817636,7911.196187481967,1162.8984601397806,5648.98026861217,4681.8767134668105,2.771304709010751,26017.302353340307,871.518016866854,1312.09075759518,882.9198836367207,2.456503935027856,4944.2571692558795,0.0,24.994071614892103,0.0,2.384546163661138
437,10101110001,128.0,283.0,250.0,541.0,221.0,239.0,41.0,19.0,5.0,14.0,81.0,406.0,47.0,651.0,213.0,156.0,349.0,182.0,371.0,266.0,177.0,126.0,225.0,27.0,18.0,127.0,95.0,273.0,201.0,189.0,29.0,146.0,12.0,155.0,392.0,457.0,1.0,61.0,179.0,611.0,31.0,784.0,35.0,4.0,15.0,1148.0,1.0,88.0,454.0384548721445,6545.863764632337,18684.22143684176,21220.676802476533,3.9083901847004956,1256.7024089210572,5693.946689386563,11572.183235698772,16447.02844667531,3.8934347720275695,925.161738941969,7312.624955798903,16273.269809622065,13844.869448006237,3.854726388875765,1103.9179568821985,8586.191092772891,17670.679482329455,19234.122231837428,3.86190885290575,1233.6567579076866,7236.995942321359,12066.01302069052,13735.28750186024,3.757519299409133,7922.86736649768,8383.205529722558,10610.678362782055,15109.789635820005,3.4530114677073835,8830.891834624357,12187.751623864533,11960.525448066797,11648.521007863448,3.2291553091260137,12856.365933594527,7778.424664178863,10867.74925366396,5247.81970619433,2.9211348622571522,23756.40414191267,11572.412404629173,5277.234179537415,1807.998872278287,2.654770565220544,21536.034065923133,1649.69316438434,806.99718123031,339.2664285120877,2.480358753743081,28899.458602063634,290.5060056222847,171.67542622740675,83.20710945267525,2.420375988691208,10359.395973678986,7.943119188859439,8.331357204964034,3.5678391959798996,2.383368103264415
438,11101101101,127.0,452.0,68.0,115.0,37.0,109.0,386.0,13.0,9.0,155.0,28.0,593.0,45.0,101.0,91.0,84.0,630.0,80.0,153.0,44.0,24.0,42.0,118.0,5.0,279.0,30.0,8.0,536.0,377.0,81.0,17.0,597.0,4.0,25.0,133.0,638.0,0.0,76.0,42.0,341.0,123.0,228.0,7.0,1.0,214.0,1673.0,0.0,50.0,151.34615162404816,1055.784478166506,6339.289416071311,29625.36498901538,4.187629304501866,736.6876190226888,1345.026777020448,6068.967208055356,24022.383913493744,4.149446962058248,633.0054003287156,1224.2856260839792,7421.700457107971,22112.653676674272,4.158295025124676,220.7835913764397,2014.6370161813488,9862.032247912182,28030.21471590942,4.137399700016738,228.4549551680901,609.4312372481145,5171.148437438794,24794.35852771333,4.135252039553193,7585.724074306289,1136.705834538652,5713.442195344184,28340.252202508167,3.7277675764040468,3052.653967524469,2016.019065601652,5257.373823326065,22870.356264523107,3.665211670116659,1994.6128406959251,2592.8082213929542,4643.029023865824,21458.550442452157,3.458504246030236,5049.882580998073,3147.696174059135,5236.005787509778,17021.64791949802,3.136379291835257,6263.030315089891,2055.355417921473,3201.956557784779,4840.201046772451,2.786729159310966,11918.10556904511,522.9108101201125,1900.692218946289,1289.7101965164663,2.514483284620338,5886.020439590333,1.9857797972148596,0.0,0.0,2.3826686093672063
439,11100110010,127.0,156.0,65.0,94.0,49.0,137.0,138.0,5.0,1.0,22.0,15.0,258.0,19.0,89.0,80.0,117.0,221.0,62.0,150.0,49.0,40.0,39.0,145.0,8.0,9.0,39.0,20.0,214.0,128.0,122.0,1.0,267.0,3.0,30.0,190.0,193.0,1.0,39.0,21.0,308.0,55.0,265.0,3.0,6.0,25.0,464.0,1.0,38.0,113.50961371803612,1266.9413737998073,9056.127737244731,8961.905082883963,3.971499985413106,43.33456582486404,1748.5348101265822,7457.629196339209,10451.55994887249,4.024593300181569,243.46361551104448,1621.3512345436482,9328.192317649467,7631.800826462802,3.9699368374049566,94.6215391613313,1007.3185080906744,8907.642030372293,7774.0703097322,3.99050961206408,365.52792826894415,1523.5780931202862,7788.643325525098,8697.703547023248,3.902008146039705,3202.861275818211,1894.5097242310865,7958.008772086541,9622.154593955027,3.6104104423942998,1635.3503397452512,2245.1121412382035,4074.4647130777003,9131.075075761091,3.5441610661258296,1757.6291368508648,2407.6076341506005,4081.7837572446797,9597.040147629357,3.3344686181352743,4127.730109685381,3008.827225203585,5236.005787509778,6085.459618887893,2.9961068079126063,7279.399269731671,1054.7218591965452,1431.769192505389,565.4440475201462,2.573953537310644,11684.41722455403,58.101201124456935,269.7756697859249,41.60355472633763,2.4253816759896307,4473.375534088653,11.914678783289158,8.331357204964034,3.5678391959798996,2.3847439659541614
440,11100011010,127.0,114.0,64.0,160.0,54.0,162.0,27.0,12.0,1.0,2.0,21.0,156.0,16.0,145.0,98.0,129.0,173.0,98.0,133.0,52.0,71.0,46.0,169.0,19.0,2.0,46.0,44.0,97.0,47.0,127.0,11.0,83.0,6.0,60.0,189.0,122.0,2.0,38.0,80.0,270.0,20.0,399.0,13.0,1.0,13.0,305.0,1.0,57.0,227.01922743607224,2533.8827475996145,9008.463907048705,5665.038446175355,3.828650152162657,476.68022407350446,2062.3743914313536,8691.995408147077,6319.5478760624355,3.8772986365253344,584.3126772265067,1786.7952380685103,11030.417193132947,5577.085219338202,3.878416878953948,410.0266696991023,3837.403840345426,7808.647234417271,5110.110871698968,3.7709932028486137,868.1288296387423,3351.871804864629,8107.850019194158,6808.609563959375,3.745727147956081,2697.146337531125,3362.7547605101786,8774.214799992853,3533.134889967862,3.4228805224880587,2289.4904756433516,2382.567986620134,6440.28293357443,4138.851786676756,3.3370374298298673,2863.553088127813,2839.742337716093,5000.185102624732,2983.3495590008865,3.0647994353746166,7025.92359095384,2962.537575585068,5236.005787509778,1190.6334036954572,2.7673754430328037,10960.303051407309,1027.6777089607365,520.6433427292322,294.030904710476,2.494936568217745,10360.183272437907,58.101201124456935,24.525060889629536,9.245234383630583,2.416616670002999,6710.063301132979,1.9857797972148596,8.331357204964034,7.135678391959799,2.3838613854376516
