,variant,correct_counts_6261_b_10_2,correct_counts_6261_b_95_2,correct_counts_6261_b_95_3,correct_counts_6261_b_12_1,correct_counts_6261_b_10_3,correct_counts_6261_b_10_1,correct_counts_6261_b_12_3,correct_counts_6261_b_75_4,correct_counts_6261_b_95_1,correct_counts_6261_b_0_4,correct_counts_6261_b_12_2,correct_counts_6261_b_10_4,correct_counts_6261_b_95_4,correct_counts_6261_b_75_1,correct_counts_6261_b_0_1,correct_counts_6261_b_0_3,correct_counts_6261_b_75_2,correct_counts_6261_b_75_3,correct_counts_6261_b_0_2,correct_counts_6261_b_12_4,correct_counts_6261_b_105_2,correct_counts_6261_b_11_1,correct_counts_6261_b_7_3,correct_counts_6261_b_7_2,correct_counts_6261_b_105_3,correct_counts_6261_b_105_1,correct_counts_6261_b_11_2,correct_counts_6261_b_7_1,correct_counts_6261_b_11_3,correct_counts_6261_b_105_4,correct_counts_6261_b_7_4,correct_counts_6261_b_11_4,correct_counts_6261_b_9_4,correct_counts_6261_b_85_1,correct_counts_6261_b_85_3,correct_counts_6261_b_85_2,correct_counts_6261_b_9_3,correct_counts_6261_b_9_2,correct_counts_6261_b_9_1,correct_counts_6261_b_85_4,correct_counts_6261_b_115_1,correct_counts_6261_b_115_3,correct_counts_6261_b_8_4,correct_counts_6261_b_115_2,correct_counts_6261_b_8_1,correct_counts_6261_b_8_3,correct_counts_6261_b_8_2,correct_counts_6261_b_115_4,mean_bin1__7_,mean_bin2__7_,mean_bin3__7_,mean_bin4__7_,meanbin__7_,mean_bin1__75_,mean_bin2__75_,mean_bin3__75_,mean_bin4__75_,meanbin__75_,mean_bin1__8_,mean_bin2__8_,mean_bin3__8_,mean_bin4__8_,meanbin__8_,mean_bin1__85_,mean_bin2__85_,mean_bin3__85_,mean_bin4__85_,meanbin__85_,mean_bin1__9_,mean_bin2__9_,mean_bin3__9_,mean_bin4__9_,meanbin__9_,mean_bin1__95_,mean_bin2__95_,mean_bin3__95_,mean_bin4__95_,meanbin__95_,mean_bin1__10_,mean_bin2__10_,mean_bin3__10_,mean_bin4__10_,meanbin__10_,mean_bin1__105_,mean_bin2__105_,mean_bin3__105_,mean_bin4__105_,meanbin__105_,mean_bin1__11_,mean_bin2__11_,mean_bin3__11_,mean_bin4__11_,meanbin__11_,mean_bin1__115_,mean_bin2__115_,mean_bin3__115_,mean_bin4__115_,meanbin__115_,mean_bin1__12_,mean_bin2__12_,mean_bin3__12_,mean_bin4__12_,meanbin__12_,mean_bin1__0_,mean_bin2__0_,mean_bin3__0_,mean_bin4__0_,meanbin__0_
138,00010111001,634.0,770.0,37.0,1744.0,131.0,506.0,3.0,134.0,200.0,48.0,35.0,202.0,27.0,11.0,1379.0,14.0,462.0,541.0,31.0,2.0,229.0,1261.0,647.0,591.0,14.0,1130.0,52.0,18.0,23.0,18.0,189.0,1.0,54.0,45.0,398.0,261.0,1.0,623.0,80.0,82.0,269.0,2.0,133.0,3.0,21.0,561.0,632.0,0.0,975.4931246552112,21059.40674256793,23610.016419568263,8301.054839828452,3.727780443782512,494.86687447821885,27177.33746379144,23966.250059372735,5455.365744250324,3.6192189528496894,1007.5956998916798,23850.2056920996,24015.477440608705,5315.007241808541,3.6278191308193364,1204.6184639715332,19701.935349611544,28737.454311048325,2754.7624636640094,3.666897610264402,2531.919053814659,20997.250347429024,8797.445600756859,1526.2433244325769,3.373440092250822,8122.855622626277,22203.727372016823,7399.755993009529,885.4166050197368,3.1107287542596547,18600.218798642316,15841.169337659358,4226.127739081577,5882.717483821284,2.9163546440894916,27981.804804013627,6259.153079770228,463.51086778930693,858.2246476054023,2.5473831962618037,25313.33500086345,1097.9885706906016,437.96740324488763,67.14517629462087,2.4766895827661224,27450.142722420693,60.03527260059223,41.89391782901603,0.0,2.4571871734879283,21715.098775354087,231.3728872024836,18.634461772537087,10.479535517167228,2.43265921051654,49506.263763879615,114.8398196746303,12.41504459623714,54.74434407889285,2.3963035222614613
139,01001011001,633.0,1244.0,50.0,2264.0,144.0,1939.0,94.0,130.0,715.0,83.0,46.0,299.0,98.0,204.0,2394.0,661.0,1150.0,739.0,92.0,10.0,212.0,2605.0,709.0,1926.0,89.0,2107.0,138.0,121.0,48.0,48.0,111.0,9.0,92.0,266.0,355.0,1051.0,3.0,1304.0,363.0,84.0,414.0,17.0,161.0,20.0,250.0,704.0,2215.0,14.0,6557.481560182253,68630.14786156655,25872.49094509103,4875.222683708773,3.4345757935376895,9177.531126686967,67649.21663064968,32737.631781657026,5292.519005615985,3.4149049076264943,11995.186903472379,83588.93292405161,30137.069729391314,6433.956134820865,3.3701472403368533,7120.633587031729,79336.1457947959,25632.653970909938,2821.951792046058,3.378650866330097,11488.582706684014,43949.300887716614,26392.336802270576,2600.2664045888346,3.348352814548018,29039.208850888943,35871.9959101155,9999.670260823688,3213.7343441457115,2.9844196506322827,71276.33251100287,15816.183266148855,4645.5144612805125,8707.586770606753,2.6933091755824945,52174.922762882044,5794.499794372438,2946.60480237488,2288.599060281073,2.546277611557961,52292.81338402005,2913.8927452942885,914.0189285110698,604.3065866515878,2.485657331207752,42246.688056067534,400.23515067061487,356.0983015466363,410.3206782159971,2.467082490710689,28189.784190023882,304.0900803232642,583.879802206162,52.39767758583614,2.440357074772679,85944.88430074531,340.8149487118061,586.1674627223392,94.66209496975222,2.3993065638015785
140,10100100100,632.0,748.0,54.0,1147.0,111.0,378.0,5.0,179.0,288.0,43.0,14.0,176.0,76.0,34.0,930.0,53.0,121.0,204.0,15.0,0.0,354.0,727.0,437.0,210.0,52.0,1527.0,62.0,29.0,52.0,13.0,174.0,16.0,245.0,187.0,117.0,99.0,0.0,444.0,220.0,268.0,279.0,8.0,256.0,6.0,63.0,239.0,215.0,2.0,1571.627811944507,7483.037928831244,15946.79625247501,7642.2409636515895,3.83193940579946,1529.5885211144946,7117.874097659663,9037.181168414118,7287.391553886627,3.7641075235252544,3022.7870996750394,8113.598455381984,10231.192706426882,10230.389878969823,3.7396962204300235,5005.858950281704,7473.147891231964,8447.945111539331,9003.370003194566,3.6474120840557247,6962.777397990311,14964.332510848293,0.0,6924.622490481135,3.2891814393319816,11696.91209658184,21569.33516138777,10799.643881689584,2492.2837770925926,3.138120074087733,13895.025110448212,15791.197194638351,3580.9173972370613,5125.536025507654,2.9484617999599383,37812.58047409629,9675.721354753976,1721.6117946459972,619.8289121594572,2.557738930487665,14593.810107555693,1309.1402189003325,990.1871725536589,1074.3228207139339,2.5443169778680197,28470.594124741165,120.07054520118446,167.57567131606413,58.617239745142435,2.4604408214758093,14281.661866588955,92.54915488099344,31.05743628756181,0.0,2.4315560763313395,33387.110442645426,55.56765468127273,46.999811685754885,49.04180823734151,2.3967385299683786
141,01001111101,631.0,314.0,93.0,2478.0,1097.0,88.0,89.0,1374.0,17.0,136.0,74.0,602.0,1273.0,3.0,2274.0,740.0,86.0,792.0,57.0,127.0,463.0,696.0,605.0,116.0,676.0,261.0,425.0,3.0,378.0,583.0,1041.0,25.0,879.0,17.0,592.0,94.0,1.0,137.0,18.0,1062.0,291.0,138.0,1300.0,95.0,1.0,749.0,175.0,44.0,162.5821874425352,4133.487617830592,22077.37238614961,45721.68300667417,4.193464025484172,134.96369303951423,5058.984895857281,35085.52688913717,55937.85472089511,4.140871859453421,47.98074761388951,6604.0917660085925,32063.444925162068,51951.19860414364,4.109963812426556,455.0780863892458,7095.716179553582,42745.15817120756,35677.53337086802,4.051861379424035,569.6817871082982,4617.372869338325,8797.445600756859,24843.849669930278,4.061643975795899,690.4427279232336,9054.507006251017,18599.38668513206,41745.753266300926,3.8682797008656773,3234.820660633446,15766.211123127847,35389.78725017168,17531.66299633868,3.3874286670054476,6463.0540299535905,12654.968890539805,22380.953330397962,27796.942752997198,3.1163157891007094,13971.515591277526,8973.94504891357,7197.899062024675,1678.6294073655217,2.684234444399892,29695.13580752573,1901.1169656854206,2890.6803302021067,1289.5792743931336,2.520425236417187,30854.366264522607,489.18839008525106,552.8223659186002,665.450505340119,2.4524363052889333,81636.87005008139,211.15708778883638,656.2237858011059,155.1089748901964,2.39977987058636
142,00111111101,627.0,549.0,66.0,1977.0,544.0,130.0,13.0,366.0,77.0,49.0,30.0,193.0,200.0,5.0,1623.0,48.0,202.0,585.0,18.0,3.0,796.0,1016.0,556.0,238.0,346.0,569.0,216.0,3.0,95.0,35.0,389.0,13.0,253.0,15.0,282.0,147.0,1.0,338.0,15.0,308.0,264.0,7.0,516.0,20.0,0.0,444.0,231.0,26.0,162.5821874425352,8480.776319342078,20289.28768049452,17085.239855519932,3.988602950304346,224.93948839919037,11882.731964688031,25915.44599765813,14900.476585041928,3.8847649109127698,0.0,8717.401131131342,19006.90193160475,20620.62959979855,3.974052052008644,401.539487990511,11096.492323344431,20361.71385858198,10347.156570835547,3.8476828387778848,474.73482259024854,11391.766641141268,8797.445600756859,7150.732612619295,3.6927603411224825,3127.2994147111167,15830.969256152255,13199.564744287269,6558.641518664717,3.433004203434753,4778.712339572136,15666.266837085832,17549.721298170825,5620.616209789643,3.221097093549437,14089.953038481199,21756.70677509651,11455.340018221443,1668.7701481216156,2.8124966510237015,20395.200920600528,4560.875601330191,1808.9957960114923,872.8872918300714,2.55900046194697,26939.91702126046,400.23515067061487,146.62871240155613,762.0241166868517,2.477786645025995,24616.25589385036,198.3196176021288,80.7493343476607,15.719303275750843,2.432820088789225,58265.892740229596,66.68118561752728,42.56586718709876,55.884851247203116,2.3959962305219813
143,10100100110,626.0,522.0,102.0,1333.0,491.0,173.0,10.0,355.0,169.0,39.0,15.0,180.0,226.0,9.0,1132.0,49.0,93.0,145.0,18.0,3.0,807.0,686.0,354.0,179.0,318.0,1012.0,124.0,6.0,87.0,54.0,299.0,7.0,715.0,64.0,117.0,80.0,2.0,308.0,124.0,571.0,270.0,11.0,470.0,11.0,19.0,192.0,147.0,3.0,325.1643748850704,6378.398996479966,12917.999710242913,13132.356598458766,3.9845496740750743,404.8910791185427,5470.762736217757,6423.486614804153,14452.648053797499,3.9953754778336523,911.6342046639007,5547.437083447217,8219.20083528854,18782.35641842116,4.0024170499389555,1713.2351487595138,6038.907386854113,8447.945111539331,19182.55325307499,3.9810818265700205,3924.474533412721,10380.66309311098,17594.891201513718,20208.592166098006,3.810835893131777,6863.813001119204,15052.396997652964,20399.327332080324,7411.2649160911305,3.4147465879483416,6359.363344199843,15641.280765575328,15839.913892282857,5242.025480632828,3.17884270738605,25059.811028019285,22057.36478329508,10528.31828264283,2574.673942816207,2.7499163481824516,13770.775424736183,2618.280437800665,1656.659307926314,470.0162340623461,2.558065710437848,27552.18786265274,220.1293328688382,230.4165480595882,87.92585961771366,2.462959553902489,16597.60703414392,99.1598088010644,62.11487257512362,15.719303275750843,2.4325435995808165,40638.934431263035,66.68118561752728,43.45265608682999,44.47977956410044,2.396374788763972
144,10001101100,623.0,803.0,85.0,837.0,131.0,241.0,2.0,117.0,299.0,31.0,4.0,87.0,64.0,20.0,766.0,0.0,75.0,135.0,9.0,5.0,446.0,496.0,335.0,105.0,76.0,1092.0,43.0,13.0,26.0,11.0,153.0,5.0,228.0,117.0,78.0,52.0,4.0,417.0,176.0,261.0,249.0,4.0,235.0,3.0,30.0,256.0,125.0,3.0,704.5228122509858,3741.518964415622,12224.660742744,6719.901537003984,3.9304307718382194,899.7579535967615,4411.905432433675,5980.487537921108,4763.267105054387,3.7809932210712964,1439.4224284166853,4717.208404291851,10958.934447051388,9391.17820921058,3.866634952746715,3132.008006325986,3925.2898014551733,5631.963407692888,8768.207353857395,3.771335790178916,5570.22191839225,14054.339317621032,35189.782403027435,6444.138480937547,3.6458194274496654,12143.669155826285,23155.315687960403,16999.43944340027,2098.7652859727095,3.1887504477552633,8858.99749105296,15566.322551043817,4226.127739081577,2533.6456489725333,2.96946998736852,27040.823757506976,12190.315605142016,2516.2018537133804,524.4706179810792,2.6129343503156677,9956.712260450651,907.9520873018436,495.09358627682946,335.7258814731044,2.518499214863517,25409.23991777975,60.03527260059223,83.78783565803207,87.92585961771366,2.459861465779438,10421.753253997345,26.442615680283843,12.422974515024725,26.19883879291807,2.431573973687966,27499.49096673806,33.34059280876364,0.0,35.3557222176183,2.395943601956697
145,01010010110,623.0,707.0,84.0,1766.0,554.0,234.0,85.0,418.0,91.0,80.0,40.0,299.0,352.0,4.0,1960.0,14.0,461.0,662.0,86.0,3.0,674.0,1066.0,790.0,694.0,397.0,635.0,217.0,3.0,139.0,198.0,291.0,20.0,248.0,22.0,510.0,311.0,0.0,646.0,61.0,333.0,249.0,40.0,337.0,80.0,21.0,628.0,830.0,46.0,162.5821874425352,24729.658679089924,28828.304438112715,12780.989197831108,3.7804446815648007,179.9515907193523,27118.512058025655,29326.53888965758,17017.484187288323,3.7634369271198937,1007.5956998916798,31322.263804497896,26883.636065422936,13467.349176612619,3.678210626038797,588.9245823860829,23476.252466395363,36824.37612722273,11187.023175611159,3.7675947394537515,1930.5882785336773,21772.429734252248,0.0,7009.413786282945,3.4083085272364184,3695.8993082949564,20387.05876885181,16799.446038183796,11543.209072849902,3.479364296778747,8601.682211229845,15566.322551043817,17872.32646909308,8707.586770606753,3.199303592195028,15724.288540308544,18422.136138712372,13143.843893739633,9440.471123659425,2.889100805568009,21398.901753307247,4581.990766151164,2646.846480479973,1342.9035258924175,2.5746691844943053,25409.23991777975,1600.9406026824595,837.8783565803208,1348.196514138276,2.5088395720962233,21989.02777366704,264.4261568028384,527.9764168885508,15.719303275750843,2.441135411175814,70364.23276084411,318.58788683929697,12.41504459623714,91.24057346482141,2.397137991102062
146,00110011011,615.0,884.0,28.0,1237.0,40.0,774.0,42.0,78.0,316.0,76.0,20.0,130.0,20.0,65.0,1369.0,13.0,523.0,374.0,25.0,1.0,159.0,1432.0,504.0,965.0,27.0,1398.0,44.0,7.0,4.0,10.0,75.0,2.0,34.0,117.0,230.0,512.0,0.0,862.0,218.0,61.0,171.0,5.0,74.0,8.0,74.0,478.0,808.0,2.0,379.35843736591545,34386.34095867691,18391.728401023807,3294.069380884306,3.5486991434227257,2924.2133491894747,30765.68721550416,16568.16547542588,3175.5114033695913,3.4663516397611716,3550.575323427824,30492.03512534253,20462.385412853764,2957.2220743897146,3.4832982858375567,3132.008006325986,38649.00727586632,16607.071586786722,2049.2745156524948,3.4330549548772398,6899.479421644945,29052.375280070337,0.0,960.9680190871779,3.0897097987433813,12834.111883749518,25491.032463458276,5599.815346061266,655.8641518664717,3.0120901696918803,28451.71808329872,15366.433978959787,1290.4206836890312,3785.907291568153,2.750114742886751,34618.19744779739,4345.874845779328,893.9138164508063,476.7914708918902,2.5133817169182313,28745.99184872043,929.0672521228166,76.16824404258915,134.29035258924173,2.4687250141665578,17449.71897968007,160.09406026824595,104.7347945725401,58.617239745142435,2.4625922922768133,15402.280496051035,132.2130784014192,260.8824648155192,5.239767758583614,2.437521078151616,49147.26257632428,92.61275780212122,11.528255696505914,86.67854479158034,2.396551859958834
147,01111010101,614.0,747.0,66.0,1247.0,403.0,393.0,18.0,348.0,181.0,42.0,38.0,258.0,214.0,19.0,1489.0,17.0,337.0,627.0,31.0,9.0,432.0,1266.0,573.0,744.0,221.0,836.0,208.0,32.0,101.0,55.0,253.0,7.0,220.0,47.0,376.0,379.0,6.0,535.0,57.0,276.0,197.0,8.0,272.0,12.0,41.0,674.0,628.0,7.0,1734.209999387042,26511.334376430696,20909.64359878302,11111.994044849725,3.690106680429679,854.7700559169234,19824.161743068646,27776.042120566923,14167.666261187407,3.78189468147,1967.21065216947,23699.255023162263,28852.819598877482,10869.789246405438,3.6939667754960563,1258.1570623702678,28609.323745221358,27148.95181144264,9272.127316722763,3.671435598899541,1803.9923258429444,18031.346606540174,52784.67360454115,6218.028358799387,3.732353712684818,7351.184338476781,21540.499151813725,13199.564744287269,7017.7464249712475,3.317977186959031,14446.414995783458,15341.447907449285,13000.988388166988,7513.56985557372,3.074479917717378,20701.583023146366,11807.659958343836,7316.850127245489,2622.353089905396,2.730281948591376,25413.705084134122,4391.954282762406,1923.248162075376,470.0162340623461,2.5354629350543703,20102.892625713295,240.14109040236892,167.57567131606413,205.16033910799854,2.4679859270671702,15526.793677102378,251.2048489626965,111.80677063522252,47.157909827252524,2.4380615598495825,53455.27682698821,114.8398196746303,15.075411295430811,47.90130106903124,2.3961290645159368
148,01001100111,613.0,590.0,145.0,2919.0,1378.0,448.0,16.0,1693.0,150.0,136.0,41.0,609.0,1276.0,36.0,2895.0,7.0,277.0,801.0,64.0,9.0,620.0,1213.0,577.0,600.0,797.0,697.0,478.0,29.0,440.0,567.0,1516.0,41.0,735.0,74.0,562.0,370.0,1.0,374.0,104.0,933.0,334.0,81.0,1396.0,218.0,65.0,699.0,633.0,121.0,1571.627811944507,21380.10836808927,21055.609697203843,66584.12241894144,4.065807101513333,1619.5643164741707,16294.637397121707,35484.22605833191,68924.88212698356,4.058794244900702,3118.7485949028182,23887.943359333934,29923.028040972342,55787.59480875732,3.9416316357208947,1980.9281407531878,27929.94666420027,40579.01839901799,31343.82169022586,3.85182545732652,3291.4947699590566,12605.090898777617,8797.445600756859,20773.867471443406,3.7909803459803015,6092.141716969708,17013.245648688215,28999.043756388695,41844.1328890809,3.7046371464693473,16468.17790867936,15316.46183593878,44454.992553087126,17735.519542807735,3.261515989207646,17259.573405661504,16946.178643919393,26387.01154486269,27034.076399570175,3.017280454853786,24349.782201465,10093.048784425144,8378.506844684807,2752.952228079456,2.6508855542498737,34083.07683750376,4362.563142309702,1696.7036720751494,3546.3430045811174,2.545820121648108,36345.3975488868,271.03681072290937,99.3837961201978,47.157909827252524,2.4328556937107857,103930.84379726721,237.0886599734303,6.20752229811857,155.1089748901964,2.3964547560262504
149,00010111100,612.0,885.0,43.0,1509.0,141.0,356.0,1.0,168.0,238.0,51.0,17.0,155.0,37.0,3.0,1547.0,38.0,293.0,451.0,24.0,1.0,551.0,833.0,801.0,399.0,68.0,1184.0,82.0,8.0,21.0,7.0,163.0,2.0,99.0,13.0,239.0,177.0,2.0,695.0,90.0,183.0,258.0,1.0,150.0,5.0,6.0,503.0,455.0,1.0,433.5524998467605,14217.772064779365,29229.711208769982,7159.110787788558,3.815162794449159,134.96369303951423,17235.843889374224,19979.25836742533,6839.563022642197,3.71402052979031,287.88448568333706,17170.63859162234,21532.593854948624,5994.369069708881,3.7007006610487316,348.00088959177623,13361.082593414725,17256.91351844359,6147.823546957484,3.74642047733029,2848.4089355414912,23423.89886270172,17594.891201513718,2798.112761459724,3.4811281436188746,9666.19819092527,25519.868473032326,8599.716424308372,1213.3486809529727,3.1115477824734694,13086.31994528985,15291.475764428276,4548.732910003835,4513.96638610049,2.9573743783391784,29318.98839641782,15060.232956128364,2251.3385006909193,333.75402962432315,2.6135447886002092,16721.655872893938,1731.4435153197946,399.88328122359303,134.29035258924173,2.4981826457378924,26327.646179868174,100.05878766765372,20.946958914508016,29.308619872571217,2.4580432635266436,18789.039020647542,112.38111664120633,6.2114872575123625,5.239767758583614,2.4309251858097114,55537.48371480911,88.90824749003637,33.69797818978652,58.16586558382365,2.396158291905153
150,01101011110,610.0,770.0,69.0,1119.0,276.0,416.0,2.0,209.0,143.0,52.0,32.0,230.0,190.0,12.0,1157.0,6.0,310.0,353.0,23.0,6.0,490.0,816.0,499.0,509.0,170.0,771.0,154.0,2.0,81.0,33.0,171.0,17.0,215.0,40.0,272.0,208.0,4.0,571.0,35.0,175.0,211.0,7.0,184.0,13.0,7.0,447.0,415.0,5.0,108.38812496169012,18137.458598929064,18209.27077799778,7510.478188416218,3.742449599219415,539.8547721580569,18235.875787392524,15637.86741397149,8508.742093644161,3.6943991977517943,335.8652332972266,15661.131902248948,19135.326944656135,7353.092725509561,3.724553983592924,1070.771967974696,15701.159205820693,19639.66726785212,5879.066233429288,3.703644895546868,1107.7145860439132,19244.67086417652,35189.782403027435,6076.709532463037,3.6902217407116593,5807.841770177788,22203.727372016823,13799.54495993669,6230.709442731481,3.3345791961930473,15291.879486630836,15241.50362140727,8903.902717454315,6698.1436696975015,3.017870020503732,19092.010180437617,13392.947637936295,5628.346251727298,1573.4118539432377,2.7133856026909706,16380.397589773653,3251.7353824298584,1542.4069418624304,1141.467997008555,2.568036087008584,21531.52458896196,260.1528479358997,146.62871240155613,146.54309936285608,2.465609232379843,13933.024959645196,211.54092544227075,12.422974515024725,31.438606551501685,2.4351239160951272,41536.43740015135,85.20373717795152,5.320733398387345,59.30637275213392,2.396363183402968
151,01000010101,609.0,990.0,19.0,1724.0,131.0,1015.0,12.0,152.0,403.0,66.0,36.0,284.0,107.0,116.0,1958.0,14.0,727.0,591.0,32.0,8.0,302.0,1861.0,643.0,1493.0,76.0,1595.0,109.0,69.0,31.0,46.0,252.0,16.0,125.0,135.0,416.0,567.0,2.0,830.0,191.0,111.0,269.0,5.0,162.0,19.0,177.0,630.0,1424.0,8.0,3739.3903111783093,53200.83632259547,23464.05032114744,11068.073119771268,3.544726868796494,5218.596130861217,42766.06999172376,26181.24544378796,6188.1760681048445,3.490175900049973,8492.592327658444,53738.43814169277,26969.252740790525,6473.918595285591,3.429975768092311,3613.8553919145993,42800.756104328524,30037.13817436207,3729.00772520372,3.521914391103975,6044.956740982498,27973.86482883803,17594.891201513718,3532.9706584087426,3.4097127496393624,16367.55407959195,28547.649478307347,3799.8746991130015,3508.8732124856238,3.017369471293387,37310.71557435168,15216.517549896766,4226.127739081577,8270.751313887351,2.81074732858001,39496.44129416083,8254.428952360737,2516.2018537133804,2193.240766102695,2.5796212994685974,37357.74499334408,2301.5529654860684,590.3038913300659,1074.3228207139339,2.496841424104904,27450.142722420693,380.22339313708414,104.7347945725401,234.46895898056974,2.466082562876474,21466.0724132514,237.98354112255458,74.53784709014835,41.918142068668914,2.434609422128715,70292.43252333306,118.54432998671516,12.41504459623714,75.27347310847766,2.396039602749474
152,00011111100,609.0,653.0,58.0,1246.0,234.0,327.0,1.0,225.0,112.0,34.0,16.0,157.0,54.0,8.0,1107.0,2.0,189.0,339.0,19.0,3.0,635.0,1067.0,464.0,273.0,114.0,881.0,99.0,10.0,23.0,5.0,233.0,3.0,184.0,31.0,222.0,120.0,2.0,401.0,68.0,172.0,262.0,13.0,267.0,15.0,7.0,506.0,280.0,0.0,541.9406248084506,9727.949307480618,16932.06741681557,10233.575543280578,3.8768581543453653,359.9031814387046,11118.00168973286,15017.668706335226,9160.129048181514,3.8036765680711833,335.8652332972266,10566.546825613746,21661.018868000006,10669.976944081809,3.8419020318460584,829.8482751803895,9058.361080281169,16029.434314202836,5778.282240856214,3.7802948738180895,2152.13119574246,13515.084092004878,17594.891201513718,5200.532809177669,3.6246982923239175,4548.799148670715,18829.914251853228,11599.617502555478,1770.8332100394737,3.2666162919069244,12020.299500308374,15216.517549896766,7548.960999580832,4572.211113663077,3.009180171390946,21815.902683483193,17356.166836917444,3774.302780570071,238.3957354459451,2.6714015469675125,21418.97576996138,2090.4013172763375,437.96740324488763,201.43552888386262,2.496249767418305,26735.826740796365,300.1763630029612,272.31046588860426,0.0,2.4626247425436376,15514.342358997243,105.77046272113537,6.2114872575123625,15.719303275750843,2.4316631884001314,39741.43146237471,70.38569592961213,1.7735777994624484,38.7772437225491,2.395960360636229
153,01110100111,606.0,367.0,135.0,2585.0,954.0,300.0,54.0,1259.0,114.0,109.0,86.0,585.0,1303.0,30.0,2701.0,28.0,330.0,1029.0,66.0,34.0,692.0,1120.0,737.0,541.0,731.0,721.0,374.0,15.0,368.0,460.0,1423.0,44.0,962.0,66.0,638.0,260.0,3.0,361.0,111.0,886.0,313.0,34.0,1147.0,122.0,50.0,660.0,497.0,59.0,812.910937212676,19277.73104522716,26894.2536340368,62499.4763866449,4.074582061571491,1349.6369303951421,19412.38390270817,45584.60501126533,51256.01098515789,3.9834219736497722,2399.037380694476,18755.620615464402,28253.502871304358,45836.942153040574,3.9497097371564243,1766.7737471582484,19626.449007275867,46066.5724885649,29764.87247324771,3.903367586075682,3513.037687167839,12166.946027964492,26392.336802270576,27189.742187113683,3.864319659155298,4630.027704896978,10582.815513675552,26999.10970422396,42729.54949410063,3.7753699938576837,11027.79770670493,15141.559335365255,30776.533305983394,17036.58281205669,3.284860641301172,17853.87722450781,18914.121970310032,24201.888882427385,21932.407661026948,2.9832722967712364,22482.8986526305,7897.071643043942,7007.478451918202,2954.387756963318,2.6469250046557384,31940.12889263077,2441.434419090751,712.1966030932726,1729.2085724817018,2.509327330999234,32186.657301771967,568.5162371261026,335.4203119056676,178.15210379184288,2.441085186172731,96966.22075869386,244.4976805976,24.83008919247428,124.31528134581917,2.396481453741382
154,10110100100,605.0,564.0,161.0,1331.0,352.0,230.0,6.0,331.0,118.0,38.0,11.0,157.0,153.0,27.0,1174.0,2.0,99.0,154.0,24.0,2.0,707.0,733.0,374.0,147.0,199.0,997.0,138.0,15.0,76.0,23.0,306.0,23.0,628.0,107.0,110.0,70.0,5.0,401.0,124.0,470.0,267.0,8.0,408.0,11.0,23.0,297.0,192.0,13.0,812.910937212676,5238.126550181872,13647.830202347033,13439.803074007968,3.990928029572007,1214.673237355628,5823.715170812451,6822.185783998893,13475.567621991471,3.926604020898617,1103.5571951194588,7245.632108992284,12714.076292086962,16304.683869608156,3.9263493938465404,2864.315014332312,5284.043963497349,7942.512498028432,15789.492169781517,3.9032491524425907,3924.474533412721,13515.084092004878,43987.228003784294,17749.644587845523,3.796816432206384,4792.484817349504,16263.509399762972,32198.938239852276,5017.360761778509,3.471391253626719,8454.64490847378,15116.57326385475,11355.702016463474,4572.211113663077,3.1019240536467194,24688.371141240343,19324.110163308083,6588.47590643372,1096.6203830513475,2.7011875998870973,14714.254207480499,2913.8927452942885,1447.196636809194,1544.3390547762801,2.58356336599109,27246.0524419566,220.1293328688382,167.57567131606413,381.01205834342585,2.4683729463748376,16572.704397933652,72.71719312078056,37.26892354507417,10.479535517167228,2.43133859820878,42146.73941899541,88.90824749003637,1.7735777994624484,43.33927239579017,2.3961063202182955
155,01010110010,604.0,362.0,127.0,1790.0,921.0,259.0,11.0,385.0,73.0,65.0,40.0,293.0,338.0,39.0,1840.0,25.0,374.0,893.0,40.0,0.0,944.0,1148.0,1095.0,360.0,567.0,575.0,363.0,17.0,152.0,71.0,327.0,13.0,256.0,84.0,698.0,210.0,2.0,378.0,98.0,280.0,242.0,45.0,500.0,34.0,45.0,1030.0,496.0,10.0,921.2990621743661,12828.065020853563,39958.21944270054,14362.142500655575,3.901904838865336,1754.528009513685,22000.701756402592,39559.81756565592,15673.998593555034,3.7845241419944595,2159.133642625028,18717.882948230068,44092.58781430832,19981.230232362937,3.82814114668969,2248.621132746862,15852.131890492046,50398.85203294405,9406.505973486861,3.8072936230163372,3101.600840922957,12739.904705181656,17594.891201513718,7235.523908421104,3.640349899633894,2964.842302258591,10438.635465805311,25399.162462492168,11084.104166543373,3.5991913734179475,9520.665353455257,15091.587192344246,29711.936241939944,8532.852587918991,3.2328959577032172,14238.528993192775,25801.92361267727,18772.19014546693,3385.2194433324203,2.864490014762137,23044.971118946265,7664.804830013238,2894.393273618388,872.8872918300714,2.5814255327670423,24694.92393615542,680.3997561400453,942.6131511528608,293.08619872571217,2.482088805453746,22287.85940819026,264.4261568028384,68.32635983263599,0.0,2.4334981187486826,66056.21851018019,148.18041248339395,22.169722493280606,74.1329659401674,2.3963196247061505
